,FIPS,NAME,STATE,longitude,latitude,death
683,17165,Saline,Illinois,-88.5407417954,37.7531363894,415.35808205832745
684,17167,Sangamon,Illinois,-89.6589101835,39.7581742368,197.75731892454272
685,17169,Schuyler,Illinois,-90.6150952137,40.1580424715,159.63218490784516
686,17171,Scott,Illinois,-90.474747165,39.6441138538,419.0863582698905
687,17173,Shelby,Illinois,-88.8055049879,39.3911561848,174.04191455492852
688,17175,Stark,Illinois,-89.7974473885,41.0933920308,384.4972782747997
689,17177,Stephenson,Illinois,-89.6622542939,42.3518291045,247.43286793502324
690,17179,Tazewell,Illinois,-89.5134035348,40.5075329902,262.5958443450842
691,17181,Union,Illinois,-89.255127403,37.4712716191,500.135299882388
692,17183,Vermilion,Illinois,-87.732815214,40.183401621,256.9027103746465
693,17185,Wabash,Illinois,-87.8442748908,38.4461016023,182.1889098633999
694,17187,Warren,Illinois,-90.6150375695,40.8488341603,371.5759870156494
695,17189,Washington,Illinois,-89.4104744564,38.3521828118,459.5770733686963
696,17191,Wayne,Illinois,-88.4256137919,38.4295611651,114.62459040893617
697,17193,White,Illinois,-88.1795748823,38.0874875679,156.08002477500287
698,17195,Whiteside,Illinois,-89.9141029918,41.7562548803,299.0836935927325
699,17197,Will,Illinois,-87.9786458597,41.4450504457,180.46937492438474
700,17199,Williamson,Illinois,-88.9299244512,37.7302529228,193.2958545517916
701,17201,Winnebago,Illinois,-89.1608658488,42.3362603021,407.7539120831999
702,17203,Woodford,Illinois,-89.2111061648,40.7882358798,167.08795500990607
703,18001,Adams,Indiana,-84.9366547189,40.7456599313,209.42687673527362
704,18003,Allen,Indiana,-85.0665620402,41.0908708811,184.77593340768124
705,18005,Bartholomew,Indiana,-85.8976029732,39.2059705721,265.76211059125177
706,18007,Benton,Indiana,-87.310906018,40.606258463,288.1734795644252
707,18009,Blackford,Indiana,-85.3248199236,40.473600561,386.43895247703813
708,18011,Boone,Indiana,-86.4686962098,40.0508013832,508.3778008786343
709,18013,Brown,Indiana,-86.2273748048,39.1962111616,392.53261345898625
710,18015,Carroll,Indiana,-86.5634841334,40.582858561,338.94291973778917
711,18017,Cass,Indiana,-86.3459465589,40.761491497,415.73976194475927
712,18019,Clark,Indiana,-85.7072716297,38.47719455,155.2996269503784
713,18021,Clay,Indiana,-87.1157584406,39.3927278538,508.4531395022248
714,18023,Clinton,Indiana,-86.4751595355,40.3016905964,118.58966020439554
715,18025,Crawford,Indiana,-86.4517083941,38.292414567,445.9976230598031
716,18027,Daviess,Indiana,-87.0720684602,38.7024099657,488.86302189967995
717,18029,Dearborn,Indiana,-84.973258532,39.1451918976,462.5341153809092
718,18031,Decatur,Indiana,-85.5011430488,39.3069999343,137.6464747471277
719,18033,DeKalb,Indiana,-84.999084282,41.3975800161,264.8410648137185
720,18035,Delaware,Indiana,-85.3968993017,40.2275253191,220.21971082180755
721,18037,Dubois,Indiana,-86.8798021177,38.3642764332,249.58758240448552
722,18039,Elkhart,Indiana,-85.8587552785,41.5973844823,211.54639347932428
723,18041,Fayette,Indiana,-85.1787249608,39.6400558465,470.2407854375566
724,18043,Floyd,Indiana,-85.9068307178,38.3189286397,275.08191713940226
725,18045,Fountain,Indiana,-87.2419916982,40.1208707645,215.27802371812024
726,18047,Franklin,Indiana,-85.0602848847,39.4148645227,454.37102971564764
727,18049,Fulton,Indiana,-86.2635836849,41.0469632989,229.80106687439138
728,18051,Gibson,Indiana,-87.584594368,38.311825371,369.22750270629155
729,18053,Grant,Indiana,-85.6547259036,40.5158445871,177.53974917364002
730,18055,Greene,Indiana,-86.962046365,39.0363277254,266.1885005579814
731,18057,Hamilton,Indiana,-86.0520142517,40.072489475,482.92891005733054
732,18059,Hancock,Indiana,-85.7732376368,39.8235499831,279.51790086960176
733,18061,Harrison,Indiana,-86.1113109452,38.1951228784,168.67646721696232
734,18063,Hendricks,Indiana,-86.5099758786,39.769517371,362.27314035572414
735,18065,Henry,Indiana,-85.3964353742,39.9310397361,399.10678483412397
736,18067,Howard,Indiana,-86.1169307298,40.4835856225,236.03336481831383
737,18069,Huntington,Indiana,-85.4881722777,40.8292399575,464.44991634201796
738,18071,Jackson,Indiana,-86.0375413468,38.9064174884,212.34339621720545
739,18073,Jasper,Indiana,-87.1161212419,41.0229983046,395.8976477671164
740,18075,Jay,Indiana,-85.0056353252,40.4379183725,511.9369236865315
741,18077,Jefferson,Indiana,-85.4385728826,38.7858226615,425.4358371610172
742,18079,Jennings,Indiana,-85.6280646001,38.9969300555,349.5479641405997
743,18081,Johnson,Indiana,-86.1016367881,39.4899707456,409.50562901984415
744,18083,Knox,Indiana,-87.4180084675,38.6890898846,253.96084676027107
745,18085,Kosciusko,Indiana,-85.8607176828,41.244097338,347.3625742969355
746,18087,LaGrange,Indiana,-85.4264979093,41.6426062358,195.59683657189674
747,18089,Lake,Indiana,-87.3763856,41.4722121302,309.5059400708602
748,18091,LaPorte,Indiana,-86.7423662187,41.5490215572,493.15907362936866
749,18093,Lawrence,Indiana,-86.4834511309,38.8411628915,144.81501007049695
750,18095,Madison,Indiana,-85.7193451682,40.1616556187,134.87414162255303
751,18097,Marion,Indiana,-86.1384716709,39.7817096805,311.2983526564727
752,18099,Marshall,Indiana,-86.2617612923,41.3248489608,498.86706881014084
753,18101,Martin,Indiana,-86.8030654716,38.7080111869,172.5711765011995
754,18103,Miami,Indiana,-86.0450230743,40.7695040098,233.5731779838
755,18105,Monroe,Indiana,-86.5231372076,39.1609175598,122.49639571640219
756,18107,Montgomery,Indiana,-86.8932997962,40.0403785235,205.76494399352887
757,18109,Morgan,Indiana,-86.4462121421,39.4815483458,420.9081864971839
758,18111,Newton,Indiana,-87.3975365943,40.9558477436,324.59504934946796
759,18113,Noble,Indiana,-85.4174667322,41.3985995057,508.34059279325345
760,18115,Ohio,Indiana,-84.9650431209,38.9500945902,402.1157733408022
761,18117,Orange,Indiana,-86.4950692821,38.5417788857,230.35993597895822
762,18119,Owen,Indiana,-86.8376542268,39.3128100483,412.98067179235227
763,18121,Parke,Indiana,-87.2063672164,39.7736200492,190.49707716304576
764,18123,Perry,Indiana,-86.6380317986,38.0796491352,280.87338331442425
765,18125,Pike,Indiana,-87.2321643219,38.3987832635,116.81928136680514
766,18127,Porter,Indiana,-87.0733191356,41.5088382943,471.55856484088247
767,18129,Posey,Indiana,-87.8684711826,38.0218915518,272.4196474966487
768,18131,Pulaski,Indiana,-86.6987792624,41.0418321081,223.96463512043596
769,18133,Putnam,Indiana,-86.8449997676,39.6662617907,460.34162368391344
770,18135,Randolph,Indiana,-85.011310408,40.1576395642,119.66890827576073
771,18137,Ripley,Indiana,-85.262386374,39.1034546659,229.0818278922261
772,18139,Rush,Indiana,-85.4657611777,39.6199484364,204.25796000541013
773,18141,St.,Indiana,,,
774,18143,Scott,Indiana,-85.7474680992,38.6850699523,263.90637579954983
775,18145,Shelby,Indiana,-85.7917003981,39.5236921944,130.30731921089432
776,18147,Spencer,Indiana,-87.0077059131,38.0140589617,372.70649767457786
777,18149,Starke,Indiana,-86.6476485661,41.2809264377,474.3565171199227
778,18151,Steuben,Indiana,-85.000764854,41.6438678779,139.58691021319245
779,18153,Sullivan,Indiana,-87.4146903866,39.0888346851,440.49189890705594
780,18155,Switzerland,Indiana,-85.0369979159,38.8261607682,146.9370317909245
781,18157,Tippecanoe,Indiana,-86.8940974128,40.3886187334,377.2658049848195
782,18159,Tipton,Indiana,-86.0518589748,40.3113452381,122.31404763105957
783,18161,Union,Indiana,-84.9251420286,39.6255458453,403.24299664309666
784,18163,Vanderburgh,Indiana,-87.5857849635,38.0249578597,183.96153646527486
785,18165,Vermillion,Indiana,-87.4639782841,39.8538114574,154.97486401327876
786,18167,Vigo,Indiana,-87.3899644539,39.4306386001,218.23385942652124
787,18169,Wabash,Indiana,-85.7940056739,40.8456930058,226.27721286709306
788,18171,Warren,Indiana,-87.3533144839,40.3469033297,375.3915216627279
789,18173,Warrick,Indiana,-87.2720537447,38.0921662434,204.5109213775749
790,18175,Washington,Indiana,-86.1053059023,38.5999841735,145.55722220150838
791,18177,Wayne,Indiana,-85.0098761363,39.8644164614,377.3182604671681
792,18179,Wells,Indiana,-85.2212198576,40.7291866469,405.9971650851569
793,18181,White,Indiana,-86.8654694016,40.7497715932,405.284392570739
794,18183,Whitley,Indiana,-85.505117935,41.1393753356,188.74669248356406
795,19001,Adair,Iowa,-94.4709413442,41.3307464286,371.42302069275854
796,19003,Adams,Iowa,-94.6991848828,41.0289838852,359.34063718198075
797,19005,Allamakee,Iowa,-91.3780922862,43.2842837871,457.07102796140504
798,19007,Appanoose,Iowa,-92.8686104167,40.74316347,263.90899478979566
799,19009,Audubon,Iowa,-94.905822196,41.6845893285,387.9502339051768
800,19011,Benton,Iowa,-92.0657317334,42.080174751,191.19870886732346
801,19013,Black,Iowa,,,
802,19015,Boone,Iowa,-93.9316370877,42.0365026335,374.9415455064629
803,19017,Bremer,Iowa,-92.3180548339,42.7745872458,316.064011913691
804,19019,Buchanan,Iowa,-91.837842149,42.4707837931,481.4726360379304
805,19021,Buena,Iowa,,,
806,19023,Butler,Iowa,-92.7901934384,42.7315661359,338.266116675754
807,19025,Calhoun,Iowa,-94.6404136047,42.3851848526,246.48176038141483
808,19027,Carroll,Iowa,-94.8605592807,42.0362382229,123.27420091383371
809,19029,Cass,Iowa,-94.9278266277,41.331487609,418.48669805312363
810,19031,Cedar,Iowa,-91.1324230468,41.7723266607,149.37467732493528
811,19033,Cerro,Iowa,,,
812,19035,Cherokee,Iowa,-95.6238053959,42.7356225783,273.6795869714852
813,19037,Chickasaw,Iowa,-92.3176637461,43.0600413474,379.01417769975757
814,19039,Clarke,Iowa,-93.7851578386,41.0290322944,111.2359940845638
815,19041,Clay,Iowa,-95.1509194224,43.0825803991,209.78523683584197
816,19043,Clayton,Iowa,-91.3414327747,42.8447493088,201.51239891853353
817,19045,Clinton,Iowa,-90.5319724291,41.8980358084,339.87452945059954
818,19047,Crawford,Iowa,-95.3819677478,42.037212461,331.7873657146733
819,19049,Dallas,Iowa,-94.0397619265,41.6848582046,148.27257470298466
820,19051,Davis,Iowa,-92.4097172922,40.7476890807,451.02840279801984
821,19053,Decatur,Iowa,-93.7862814096,40.737682711,408.74354945601016
822,19055,Delaware,Iowa,-91.367341411,42.4712208979,376.0233984300096
823,19057,Des,Iowa,,,
824,19059,Dickinson,Iowa,-95.1508300608,43.3779847631,443.02170392195507
825,19061,Dubuque,Iowa,-90.8825218504,42.4688224327,441.5961007634451
826,19063,Emmet,Iowa,-94.6784802642,43.37802248,281.0184542009455
827,19065,Fayette,Iowa,-91.8443243326,42.8625961548,292.52451039216805
828,19067,Floyd,Iowa,-92.7890033704,43.0599208476,476.8787173520593
829,19069,Franklin,Iowa,-93.2624729913,42.7325458524,502.4255423136027
830,19071,Fremont,Iowa,-95.6046765408,40.7455891853,450.7414577547637
831,19073,Greene,Iowa,-94.3968169905,42.0362403729,124.6803028092756
832,19075,Grundy,Iowa,-92.7914177407,42.4018650655,445.2410741654201
833,19077,Guthrie,Iowa,-94.5010550107,41.6837548102,408.4567162619466
834,19079,Hamilton,Iowa,-93.7068096741,42.383771317,489.6288579270273
835,19081,Hancock,Iowa,-93.7342722978,43.0818860731,413.08512364097726
836,19083,Hardin,Iowa,-93.2404024994,42.3838803185,343.26500584462167
837,19085,Harrison,Iowa,-95.8169208876,41.6828527455,455.0758435766584
838,19087,Henry,Iowa,-91.5445322832,40.9879710088,346.2136286904871
839,19089,Howard,Iowa,-92.3171989039,43.3567673364,372.8601282278992
840,19091,Humboldt,Iowa,-94.2071830507,42.7764677574,189.89698317101846
841,19093,Ida,Iowa,-95.5134961566,42.3868746602,402.9711453296498
842,19095,Iowa,Iowa,-92.0655240141,41.6863234292,123.60822032175625
843,19097,Jackson,Iowa,-90.5742293965,42.1717425857,133.87058961088496
844,19099,Jasper,Iowa,-93.0537645398,41.6860388529,372.2372610533063
845,19101,Jefferson,Iowa,-91.9488728782,41.0317620678,503.21827459374805
846,19103,Johnson,Iowa,-91.5881018852,41.6715248584,224.6571126719826
847,19105,Jones,Iowa,-91.131465421,42.1212370657,246.62015499039188
848,19107,Keokuk,Iowa,-92.1786423155,41.3364654753,429.8975781496647
849,19109,Kossuth,Iowa,-94.2067199306,43.2041300298,398.68666861502504
850,19111,Lee,Iowa,-91.4792643967,40.6419821705,209.78072262642672
851,19113,Linn,Iowa,-91.5990228598,42.0789535271,319.2588149857394
852,19115,Louisa,Iowa,-91.2596183012,41.2185070628,342.2160802072207
853,19117,Lucas,Iowa,-93.3277206567,41.0293737922,125.14012469289169
854,19119,Lyon,Iowa,-96.2102923903,43.3804969625,359.93921414051044
855,19121,Madison,Iowa,-94.0155619459,41.3307142217,209.0386808682969
856,19123,Mahaska,Iowa,-92.6409093578,41.3352034594,380.3189789245635
857,19125,Marion,Iowa,-93.0994371546,41.3344518776,309.63919545777924
858,19127,Marshall,Iowa,-92.9987713463,42.0358492263,463.8726918617484
859,19129,Mills,Iowa,-95.621326718,41.0334522634,165.6970016686271
860,19131,Mitchell,Iowa,-92.7890314515,43.3564123717,127.44494131336133
861,19133,Monona,Iowa,-95.9599234782,42.0516662494,308.90692435498454
862,19135,Monroe,Iowa,-92.8689876816,41.0297829981,134.68999042606276
863,19137,Montgomery,Iowa,-95.1563757716,41.0301399961,431.574948215315
864,19139,Muscatine,Iowa,-91.1127562492,41.4839220534,480.6907736506403
865,19141,O'Brien,Iowa,-95.6248783386,43.0837526517,394.39527883042
866,19143,Osceola,Iowa,-95.6236852015,43.3785703546,331.3368757832678
867,19145,Page,Iowa,-95.1501748646,40.7391440172,222.71228837718792
868,19147,Palo,Iowa,,,
869,19149,Plymouth,Iowa,-96.2140273941,42.7378473183,119.50453562180266
870,19151,Pocahontas,Iowa,-94.6787466122,42.7341351105,250.41928759212604
871,19153,Polk,Iowa,-93.5735335401,41.6855048252,309.26674100112825
872,19155,Pottawattamie,Iowa,-95.542393077,41.3366123482,167.56482229185502
873,19157,Poweshiek,Iowa,-92.531468397,41.6864421928,223.8421860667271
874,19159,Ringgold,Iowa,-94.2439719124,40.7352022993,283.2954306368776
875,19161,Sac,Iowa,-95.1053945569,42.3862603643,398.8581219171534
876,19163,Scott,Iowa,-90.6232428034,41.6370978319,116.31651180513137
877,19165,Shelby,Iowa,-95.31021134,41.6850925934,468.99507226520984
878,19167,Sioux,Iowa,-96.1778828448,43.082617377,341.59923106692884
879,19169,Story,Iowa,-93.4650447654,42.0362414924,499.8560140925864
880,19171,Tama,Iowa,-92.5325425886,42.0798117536,208.58672054018882
881,19173,Taylor,Iowa,-94.6964147623,40.7374323606,155.33252988036116
882,19175,Union,Iowa,-94.2423791547,41.0277303995,268.77328919759657
883,19177,Van,Iowa,,,
884,19179,Wapello,Iowa,-92.4094498846,41.0305845373,286.07072683989105
885,19181,Warren,Iowa,-93.5613593647,41.334373461,480.8290345335764
886,19183,Washington,Iowa,-91.7178701959,41.3356001857,137.52923424402215
887,19185,Wayne,Iowa,-93.3273638708,40.7394701918,441.20284728850686
888,19187,Webster,Iowa,-94.1817743675,42.4279491681,288.00948619058863
889,19189,Winnebago,Iowa,-93.7341954719,43.3775677756,341.7875370048829
890,19191,Winneshiek,Iowa,-91.8437036051,43.2906788284,254.71870144306513
891,19193,Woodbury,Iowa,-96.0447949019,42.3897291621,299.24200190717505
892,19195,Worth,Iowa,-93.2608475497,43.3773984485,407.5597173076046
893,19197,Wright,Iowa,-93.7351436616,42.7331189884,454.85513240928947
894,20001,Allen,Kansas,-95.3013889295,37.8857349436,442.29661158768215
895,20003,Anderson,Kansas,-95.2933285252,38.2142048256,170.27040757380067
896,20005,Atchison,Kansas,-95.3134446486,39.5317400033,231.75241132637905
897,20007,Barber,Kansas,-98.684790626,37.2288385526,203.63013178567766
898,20009,Barton,Kansas,-98.756464293,38.4789639679,471.30423110971446
899,20011,Bourbon,Kansas,-94.8492968396,37.8552256175,291.57147284681105
900,20013,Brown,Kansas,-95.5642196557,39.8264989183,385.05374286191295
901,20015,Butler,Kansas,-96.8390654617,37.7812707517,372.8334582085375
902,20017,Chase,Kansas,-96.593928638,38.3020458533,269.753292551246
903,20019,Chautauqua,Kansas,-96.2453782628,37.1500572155,240.3320231366876
904,20021,Cherokee,Kansas,-94.8462689731,37.1693060628,228.0869616932422
905,20023,Cheyenne,Kansas,-101.731104218,39.7858693359,425.5801666055898
906,20025,Clark,Kansas,-99.8203076918,37.2355230437,187.75286649639082
907,20027,Clay,Kansas,-97.1651722307,39.3497164186,162.74952457240934
908,20029,Cloud,Kansas,-97.6492819059,39.4802974375,500.7847547322161
909,20031,Coffey,Kansas,-95.7341117812,38.2368379381,302.9368349703592
910,20033,Comanche,Kansas,-99.2718714746,37.1912804013,233.9714634707783
911,20035,Cowley,Kansas,-96.8374891769,37.2377526609,241.77134051511874
912,20037,Crawford,Kansas,-94.8518113711,37.5073151069,177.98410770013112
913,20039,Decatur,Kansas,-100.459899544,39.7847564917,458.6925486306503
914,20041,Dickinson,Kansas,-97.152702787,38.8665005829,460.35430033280625
915,20043,Doniphan,Kansas,-95.1467942431,39.7880806129,142.21668119615387
916,20045,Douglas,Kansas,-95.2926063049,38.8846594528,482.7608207103227
917,20047,Edwards,Kansas,-99.3121708301,37.887648789,165.38726934390644
918,20049,Elk,Kansas,-96.2440866545,37.4536881105,202.7958393761728
919,20051,Ellis,Kansas,-99.3172316232,38.9147512529,180.16453701366913
920,20053,Ellsworth,Kansas,-98.204730294,38.696627674,467.9036545785552
921,20055,Finney,Kansas,-100.736990786,38.0443048231,433.51893881013984
922,20057,Ford,Kansas,-99.8879423784,37.6917036301,106.90243893481406
923,20059,Franklin,Kansas,-95.2859482396,38.5645174515,386.97771485486305
924,20061,Geary,Kansas,-96.7525021968,39.0023855083,207.82131900205047
925,20063,Gove,Kansas,-100.48290474,38.9160955531,385.3517752186706
926,20065,Graham,Kansas,-99.8832526271,39.349716037,139.32567120064775
927,20067,Grant,Kansas,-101.308021268,37.5621932698,404.72004152454537
928,20069,Gray,Kansas,-100.437862948,37.7381978567,395.7513304437564
929,20071,Greeley,Kansas,-101.805968435,38.4805374528,290.99624361958456
930,20073,Greenwood,Kansas,-96.2326356698,37.8777875638,459.6449611129876
931,20075,Hamilton,Kansas,-101.791256465,37.9991525438,467.07339366839267
932,20077,Harper,Kansas,-98.0754955835,37.191604867,122.17444900888006
933,20079,Harvey,Kansas,-97.4272714417,38.0432184802,221.16159532762362
934,20081,Haskell,Kansas,-100.871191808,37.5622507408,319.69261385225496
935,20083,Hodgeman,Kansas,-99.897935995,38.0874838474,146.5293362873223
936,20085,Jackson,Kansas,-95.793663658,39.416820119,367.43889322144963
937,20087,Jefferson,Kansas,-95.383448733,39.2357647667,374.824718570781
938,20089,Jewell,Kansas,-98.2183408742,39.7847320849,109.09701531846747
939,20091,Johnson,Kansas,-94.8222610425,38.8837685125,433.54127784283173
940,20093,Kearny,Kansas,-101.31986081,38.00019653,267.07003573977164
941,20095,Kingman,Kansas,-98.1363325923,37.5588848204,403.38249271707764
942,20097,Kiowa,Kansas,-99.2860476017,37.5582639151,202.41905932279647
943,20099,Labette,Kansas,-95.297576142,37.1913273481,344.63163258884003
944,20101,Lane,Kansas,-100.466398449,38.4813047182,131.35467261523112
945,20103,Leavenworth,Kansas,-95.0379114409,39.1993345198,295.34307118322977
946,20105,Lincoln,Kansas,-98.2076985187,39.0453280683,466.1969495585863
947,20107,Linn,Kansas,-94.8429319755,38.2122718972,202.85494295395506
948,20109,Logan,Kansas,-101.148391114,38.9173365456,181.68570827334804
949,20111,Lyon,Kansas,-96.1526397502,38.4561871377,186.64045031755958
950,20113,McPherson,Kansas,-97.6480798696,38.3916666453,205.84265072245557
951,20115,Marion,Kansas,-97.0968903589,38.3588724365,284.8768024746771
952,20117,Marshall,Kansas,-96.5229367542,39.7836260546,194.8508775179547
953,20119,Meade,Kansas,-100.36618026,37.2381964095,213.4445423907158
954,20121,Miami,Kansas,-94.838056975,38.5635832261,327.2029279342373
955,20123,Mitchell,Kansas,-98.2093648177,39.3932659263,231.7454344244601
956,20125,Montgomery,Kansas,-95.7428780841,37.1925238004,185.71745066020821
957,20127,Morris,Kansas,-96.6498496136,38.6874292494,115.58177763225004
958,20129,Morton,Kansas,-101.799252231,37.1913959707,216.40655005404477
959,20131,Nemaha,Kansas,-96.0141016624,39.7834476063,305.4669166877041
960,20133,Neosho,Kansas,-95.3067923129,37.55848541,383.9025183097816
961,20135,Ness,Kansas,-99.9161797856,38.4794187776,150.97595727936283
962,20137,Norton,Kansas,-99.9034768772,39.7843853292,226.87906307473784
963,20139,Osage,Kansas,-95.726945141,38.6523289215,305.20713708793727
964,20141,Osborne,Kansas,-98.7679898039,39.3503339996,234.93053784535044
965,20143,Ottawa,Kansas,-97.6502157692,39.132537495,265.4851788836264
966,20145,Pawnee,Kansas,-99.2367293489,38.181330775,297.4387057097921
967,20147,Phillips,Kansas,-99.347022123,39.7845831125,127.79335394377262
968,20149,Pottawatomie,Kansas,-96.3423649942,39.3790027809,432.09717750855054
969,20151,Pratt,Kansas,-98.7395957092,37.6477353374,359.22163165561915
970,20153,Rawlins,Kansas,-101.075705109,39.785240911,115.46691303649303
971,20155,Reno,Kansas,-98.0860066564,37.9529528516,423.17011337934156
972,20157,Republic,Kansas,-97.6506227728,39.8277963216,230.95025896763738
973,20159,Rice,Kansas,-98.2010299558,38.3471428738,204.39410629977147
974,20161,Riley,Kansas,-96.7351769755,39.2965532011,367.7157991273543
975,20163,Rooks,Kansas,-99.3250571176,39.3502287543,150.64016228986844
976,20165,Rush,Kansas,-99.3092409497,38.5231613136,291.2621837659111
977,20167,Russell,Kansas,-98.7623510222,38.9147788411,245.1412361717048
978,20169,Saline,Kansas,-97.6499306446,38.7838065024,127.32214563055794
979,20171,Scott,Kansas,-100.906858956,38.482169359,106.27076245187038
980,20173,Sedgwick,Kansas,-97.4609686791,37.6847615589,152.62235463506184
981,20175,Seward,Kansas,-100.851287248,37.1933028033,292.17263505045895
982,20177,Shawnee,Kansas,-95.7565342577,39.0415137637,186.02373917697346
983,20179,Sheridan,Kansas,-100.441832361,39.3503577669,309.5229882458945
984,20181,Sherman,Kansas,-101.719980701,39.3514336872,440.8278030570473
985,20183,Smith,Kansas,-98.7854727927,39.785156359,451.8614818558825
986,20185,Stafford,Kansas,-98.7174450154,38.0309985368,148.76877907321753
987,20187,Stanton,Kansas,-101.784183191,37.5630613882,374.70581815513236
988,20189,Stevens,Kansas,-101.312046958,37.1923179509,398.37598886114466
989,20191,Sumner,Kansas,-97.4765502094,37.2372753377,304.6313276139812
990,20193,Thomas,Kansas,-101.055531285,39.3509686024,162.8898651763961
991,20195,Trego,Kansas,-99.8727358362,38.9143249144,329.72563141353146
992,20197,Wabaunsee,Kansas,-96.2050045391,38.9532912889,370.5802044583869
993,20199,Wallace,Kansas,-101.763574005,38.9166611398,482.0089971263159
994,20201,Washington,Kansas,-97.0875435237,39.7842012909,254.55745926251575
995,20203,Wichita,Kansas,-101.34735565,38.4820845404,282.817944371949
996,20205,Wilson,Kansas,-95.7433888048,37.5592414881,119.51275427802904
997,20207,Woodson,Kansas,-95.7401677072,37.886670206,344.2364223864867
998,20209,Wyandotte,Kansas,-94.7644784215,39.1146453374,219.38623628607988
999,21001,Adair,Kentucky,-85.2806497629,37.1041534526,331.11859641762413
1000,21003,Allen,Kentucky,-86.1904186693,36.7513165534,138.9764552530507
1001,21005,Anderson,Kentucky,-84.9910045711,38.0039134141,301.5738143029014
1002,21007,Ballard,Kentucky,-88.9993411296,37.0584319295,211.7286800165698
1003,21009,Barren,Kentucky,-85.9336633247,36.9655811681,323.1967342680325
1004,21011,Bath,Kentucky,-83.74266722,38.1449736906,253.7649539794495
1005,21013,Bell,Kentucky,-83.6740950601,36.7306482485,417.45819119438465
1006,21015,Boone,Kentucky,-84.727848116,38.969864478,330.48456148509666
1007,21017,Bourbon,Kentucky,-84.2171399549,38.2067299514,278.93326729625124
1008,21019,Boyd,Kentucky,-82.6877258112,38.3595724655,220.03476271836306
1009,21021,Boyle,Kentucky,-84.8668203815,37.6243602285,490.94405148984373
1010,21023,Bracken,Kentucky,-84.0901906655,38.688812974,445.2519312246353
1011,21025,Breathitt,Kentucky,-83.3240853027,37.5216171391,390.4165769196397
1012,21027,Breckinridge,Kentucky,-86.4292775361,37.7732676848,224.84319376540373
1013,21029,Bullitt,Kentucky,-85.6958570326,37.9700757707,147.1933920820358
1014,21031,Butler,Kentucky,-86.68175556,37.2072808133,375.48308866584597
1015,21033,Caldwell,Kentucky,-87.8679057735,37.1453332323,397.7909713198731
1016,21035,Calloway,Kentucky,-88.2722011175,36.6211012796,291.1242898682282
1017,21037,Campbell,Kentucky,-84.3796958206,38.9464767816,476.17673251235044
1018,21039,Carlisle,Kentucky,-88.9710587868,36.8532163803,192.2057206730932
1019,21041,Carroll,Kentucky,-85.123590032,38.6678584122,457.03304962866537
1020,21043,Carter,Kentucky,-83.0495338272,38.318172839,301.82965686907653
1021,21045,Casey,Kentucky,-84.9283681524,37.3222824489,165.28591955771896
1022,21047,Christian,Kentucky,-87.4903805625,36.8941807353,505.1530824751415
1023,21049,Clark,Kentucky,-84.1473994082,37.9708518682,445.196671064904
1024,21051,Clay,Kentucky,-83.714662683,37.1596975589,254.46235837753713
1025,21053,Clinton,Kentucky,-85.1360135602,36.7274816255,163.88252147002413
1026,21055,Crittenden,Kentucky,-88.0972226536,37.3527152683,198.67736722016514
1027,21057,Cumberland,Kentucky,-85.3884485912,36.7865296888,432.6576718198348
1028,21059,Daviess,Kentucky,-87.0872269242,37.731772508,289.52030841094756
1029,21061,Edmonson,Kentucky,-86.2386201495,37.2088402055,277.74161357386714
1030,21063,Elliott,Kentucky,-83.0976163428,38.1178916805,216.69655323346706
1031,21065,Estill,Kentucky,-83.9643302311,37.6924814699,213.9139612333729
1032,21067,Fayette,Kentucky,-84.4587221937,38.0423302608,450.94613169632925
1033,21069,Fleming,Kentucky,-83.6966440772,38.3701068106,287.87777974338655
1034,21071,Floyd,Kentucky,-82.7457041434,37.5571085124,298.5647636664365
1035,21073,Franklin,Kentucky,-84.8770681668,38.2391477444,270.03458484902154
1036,21075,Fulton,Kentucky,-89.1875965868,36.5540721406,247.18565772575505
1037,21077,Gallatin,Kentucky,-84.8593123857,38.7568746647,131.44601127039778
1038,21079,Garrard,Kentucky,-84.5376342293,37.6395779036,332.30553900598835
1039,21081,Grant,Kentucky,-84.6246133807,38.6488155619,312.5193768958098
1040,21083,Graves,Kentucky,-88.6512057677,36.7231381944,420.1122560116616
1041,21085,Grayson,Kentucky,-86.3438765333,37.4608189464,452.90093455340445
1042,21087,Green,Kentucky,-85.5531056748,37.2641094188,170.86518625063627
1043,21089,Greenup,Kentucky,-82.9222922454,38.5456646906,241.278237762176
1044,21091,Hancock,Kentucky,-86.7779252067,37.8415087294,195.6913570647093
1045,21093,Hardin,Kentucky,-85.9633719015,37.6979246033,320.42071668269926
1046,21095,Harlan,Kentucky,-83.2179510399,36.8569745004,192.4272641447613
1047,21097,Harrison,Kentucky,-84.3313958343,38.4418035091,226.09178380035047
1048,21099,Hart,Kentucky,-85.8847094016,37.29992674,180.1153798058383
1049,21101,Henderson,Kentucky,-87.5731516422,37.7958423573,347.50877842099845
1050,21103,Henry,Kentucky,-85.1189299735,38.448468036,407.14999262510264
1051,21105,Hickman,Kentucky,-88.9762156953,36.6781704977,361.63918901160264
1052,21107,Hopkins,Kentucky,-87.540842137,37.3088201365,212.48593761564325
1053,21109,Jackson,Kentucky,-84.0057660473,37.4197763873,443.3946056827675
1054,21111,Jefferson,Kentucky,-85.6591577058,38.1871910002,373.97411613484707
