price,odometer,age
29990.0,4805.0,1.0
30990.0,19246.0,3.0
19990.0,28803.0,4.0
14990.0,33246.0,8.0
27990.0,41228.0,4.0
15590.0,32573.0,5.0
26590.0,21258.0,4.0
53990.0,2113.0,2.0
21750.0,169685.0,16.0
20000.0,86000.0,63.0
27990.0,28347.0,3.0
24990.0,61261.0,6.0
17950.0,229286.0,13.0
23950.0,206840.0,12.0
25950.0,168260.0,12.0
25950.0,88598.0,14.0
23950.0,151528.0,15.0
12995.0,69420.0,72.0
10950.0,140120.0,21.0
52995.0,30305.0,3.0
62995.0,74015.0,4.0
64995.0,57920.0,4.0
37997.0,114910.0,6.0
15995.0,141000.0,14.0
15000.0,42616.0,35.0
15350.0,38454.0,5.0
17999.0,103506.0,16.0
19995.0,86039.0,9.0
21999.0,169356.0,8.0
43995.0,131240.0,9.0
47995.0,60172.0,4.0
21995.0,147683.0,8.0
47995.0,81295.0,6.0
13997.0,105000.0,11.0
47990.0,71908.0,2.0
23999.0,100977.0,14.0
900.0,120000.0,15.0
2800.0,213657.0,19.0
56000.0,97654.0,4.0
39995.0,11381.0,3.0
5500.0,140000.0,14.0
45995.0,27331.0,3.0
69995.0,27216.0,4.0
16590.0,71294.0,9.0
10999.0,64260.0,8.0
20999.0,117527.0,6.0
19498.0,124287.0,3.0
26426.0,116495.0,6.0
9999.0,80620.0,7.0
20999.0,117133.0,5.0
17498.0,83280.0,7.0
12999.0,82487.0,6.0
9498.0,112512.0,15.0
11495.0,151157.0,9.0
24590.0,50252.0,6.0
14995.0,82000.0,14.0
15990.0,18491.0,7.0
37995.0,66249.0,7.0
7995.0,167460.0,10.0
22590.0,6530.0,1.0
35590.0,14991.0,3.0
21000.0,89000.0,15.0
34800.0,144000.0,13.0
34978.0,127000.0,9.0
15288.0,104953.0,10.0
13997.0,105000.0,11.0
41590.0,12017.0,3.0
28990.0,31992.0,5.0
39590.0,25399.0,2.0
34590.0,12240.0,2.0
71995.0,43463.0,3.0
21900.0,83153.0,14.0
21900.0,83153.0,14.0
21990.0,37433.0,7.0
27590.0,23818.0,3.0
2000.0,192000.0,24.0
25590.0,27662.0,4.0
22590.0,5144.0,1.0
26990.0,33835.0,2.0
38590.0,9800.0,1.0
22990.0,31553.0,1.0
26590.0,42163.0,4.0
12999.0,72700.0,8.0
7500.0,322000.0,18.0
4700.0,181156.0,15.0
4000.0,219000.0,14.0
5500.0,170000.0,20.0
6999.0,151500.0,12.0
6800.0,151000.0,12.0
14500.0,270550.0,18.0
25990.0,29316.0,3.0
32990.0,47242.0,4.0
32990.0,14120.0,2.0
35590.0,36284.0,7.0
29990.0,69200.0,7.0
33990.0,9257.0,2.0
35590.0,8218.0,2.0
36590.0,14222.0,2.0
35990.0,21276.0,1.0
4400.0,184561.0,26.0
1.0,12345.0,9.0
26000.0,250.0,87.0
30590.0,23645.0,2.0
32590.0,21335.0,3.0
40590.0,29223.0,7.0
37990.0,3749.0,3.0
9400.0,94009.0,12.0
37990.0,2361.0,3.0
44590.0,6631.0,1.0
29990.0,5224.0,2.0
24590.0,100851.0,5.0
24000.0,100000.0,90.0
8900.0,129125.0,9.0
13900.0,114000.0,11.0
5000.0,100000.0,33.0
3900.0,119000.0,16.0
21900.0,25000.0,3.0
18900.0,5000.0,3.0
54995.0,98464.0,6.0
5300.0,104000.0,8.0
22900.0,5000.0,1.0
24950.0,135313.0,6.0
11350.0,187475.0,13.0
24500.0,52000.0,9.0
80995.0,36867.0,2.0
34995.0,144583.0,10.0
48999.0,116591.0,3.0
6000.0,372000.0,22.0
61995.0,52727.0,4.0
21950.0,236097.0,18.0
9997.0,105000.0,11.0
16000.0,147000.0,27.0
79990.0,14387.0,2.0
58995.0,24204.0,4.0
75990.0,8935.0,2.0
1795.0,137055.0,19.0
69990.0,13151.0,4.0
20777.0,74641.0,7.0
59288.0,5460.0,1.0
48998.0,10765.0,1.0
14777.0,118247.0,6.0
29777.0,34040.0,3.0
34995.0,176731.0,7.0
39998.0,23707.0,3.0
4800.0,100000.0,63.0
21900.0,41000.0,4.0
2750.0,286000.0,20.0
13900.0,950.0,1.0
27590.0,34999.0,4.0
25990.0,45532.0,7.0
45590.0,13423.0,1.0
22590.0,33341.0,3.0
66590.0,24884.0,1.0
32590.0,20015.0,1.0
52590.0,79788.0,3.0
17990.0,63095.0,9.0
19590.0,11527.0,3.0
19990.0,2783.0,2.0
38990.0,5279.0,1.0
33990.0,9167.0,1.0
18590.0,93728.0,9.0
36590.0,9350.0,1.0
45590.0,6433.0,1.0
44900.0,167405.0,6.0
24900.0,201273.0,11.0
8900.0,114258.0,9.0
6000.0,142000.0,10.0
6000.0,142000.0,10.0
40000.0,49400.0,3.0
16590.0,76944.0,9.0
26590.0,45318.0,7.0
50950.0,82782.0,5.0
23950.0,139135.0,18.0
32950.0,136778.0,9.0
39950.0,99888.0,3.0
3900.0,130000.0,8.0
8900.0,114202.0,9.0
12500.0,92371.0,50.0
21000.0,100000.0,3.0
8000.0,148000.0,14.0
6950.0,60567.0,13.0
14997.0,124261.0,15.0
10995.0,167058.0,7.0
35995.0,65275.0,8.0
31995.0,100169.0,7.0
44995.0,108287.0,7.0
50995.0,100283.0,6.0
48995.0,67318.0,6.0
45995.0,107971.0,6.0
39995.0,54587.0,6.0
44995.0,140041.0,6.0
47995.0,98183.0,5.0
49995.0,75588.0,5.0
50995.0,109646.0,5.0
54995.0,56725.0,5.0
39995.0,56654.0,5.0
54995.0,71159.0,5.0
39995.0,48125.0,4.0
39995.0,51064.0,4.0
58995.0,32396.0,4.0
56995.0,104075.0,4.0
65995.0,55343.0,4.0
68995.0,40417.0,4.0
65995.0,50501.0,4.0
40995.0,26335.0,3.0
12900.0,44000.0,7.0
45588.0,106367.0,9.0
42995.0,33078.0,2.0
82995.0,33910.0,2.0
76995.0,30070.0,2.0
66995.0,23958.0,2.0
68995.0,14140.0,1.0
72995.0,23403.0,1.0
63995.0,21240.0,1.0
82995.0,10176.0,1.0
28997.0,80603.0,6.0
9997.0,105000.0,11.0
19997.0,235351.0,20.0
25995.0,104374.0,11.0
22995.0,114416.0,13.0
6995.0,51600.0,5.0
1250.0,153937.0,22.0
7500.0,96000.0,53.0
25995.0,90202.0,6.0
7495.0,140383.0,12.0
26995.0,103769.0,8.0
56995.0,31989.0,1.0
47995.0,73148.0,10.0
12995.0,102782.0,6.0
30995.0,88501.0,5.0
19995.0,100739.0,11.0
37995.0,5295.0,2.0
16995.0,81710.0,4.0
18995.0,24267.0,3.0
18995.0,11479.0,1.0
18995.0,17977.0,1.0
17995.0,12019.0,1.0
10995.0,91564.0,6.0
14495.0,97964.0,4.0
22995.0,16874.0,1.0
8995.0,137719.0,11.0
21995.0,43499.0,3.0
19995.0,5789.0,1.0
19995.0,4513.0,1.0
13995.0,30715.0,2.0
12495.0,21753.0,5.0
28995.0,16297.0,3.0
28995.0,8398.0,3.0
15995.0,50005.0,3.0
22995.0,44068.0,4.0
21995.0,52878.0,4.0
21995.0,11936.0,2.0
10995.0,124136.0,10.0
13995.0,39962.0,4.0
12495.0,73434.0,4.0
12495.0,30805.0,4.0
27995.0,6419.0,3.0
16995.0,64493.0,6.0
17995.0,19989.0,2.0
19995.0,10378.0,1.0
10995.0,63685.0,9.0
10995.0,42334.0,9.0
15995.0,39142.0,10.0
17995.0,62161.0,6.0
13995.0,57443.0,3.0
18995.0,79580.0,8.0
10995.0,122725.0,8.0
10495.0,126918.0,8.0
18995.0,56327.0,5.0
8995.0,90130.0,10.0
8995.0,85980.0,11.0
12995.0,98468.0,5.0
10495.0,111154.0,13.0
35995.0,1279.0,2.0
57995.0,39144.0,2.0
65995.0,66000.0,2.0
66995.0,53692.0,2.0
13499.0,188000.0,15.0
17950.0,157615.0,18.0
37950.0,149864.0,9.0
18634.0,145600.0,8.0
10800.0,164023.0,32.0
32588.0,13605.0,2.0
24999.0,171533.0,7.0
34995.0,113247.0,6.0
5100.0,202000.0,15.0
15500.0,141000.0,14.0
24995.0,166475.0,8.0
9300.0,99000.0,8.0
22000.0,35000.0,4.0
35995.0,101792.0,6.0
38995.0,77786.0,6.0
46995.0,60122.0,3.0
35000.0,47500.0,65.0
34500.0,97000.0,14.0
2000.0,160000.0,26.0
9997.0,105000.0,11.0
46995.0,52238.0,4.0
7500.0,100000.0,32.0
14800.0,11000.0,2.0
14500.0,56000.0,4.0
25900.0,34358.0,6.0
50990.0,58337.0,2.0
20990.0,15230.0,2.0
18990.0,21036.0,3.0
28590.0,102.0,4.0
18997.0,63586.0,6.0
21590.0,69662.0,9.0
33990.0,7359.0,2.0
18999.0,102909.0,8.0
12999.0,126291.0,5.0
22998.0,87567.0,6.0
20999.0,117133.0,5.0
9998.0,166610.0,10.0
21498.0,90928.0,8.0
9995.0,142402.0,13.0
13498.0,112850.0,9.0
16498.0,87758.0,3.0
13995.0,108687.0,9.0
34990.0,3181.0,1.0
29990.0,38.0,1.0
31995.0,99000.0,6.0
16990.0,30273.0,6.0
21590.0,28132.0,2.0
29990.0,33.0,1.0
14990.0,27724.0,4.0
26990.0,7644.0,1.0
12990.0,42830.0,7.0
27995.0,59000.0,9.0
39995.0,29000.0,5.0
23990.0,11090.0,2.0
24990.0,12635.0,1.0
25590.0,12343.0,2.0
123.0,500.0,81.0
13990.0,62915.0,4.0
45000.0,44000.0,6.0
23999.0,156675.0,8.0
19200.0,291000.0,5.0
13997.0,90915.0,11.0
8000.0,500.0,57.0
49995.0,75588.0,5.0
72995.0,23403.0,1.0
4600.0,124552.0,15.0
30999.0,102017.0,7.0
19500.0,41000.0,19.0
25997.0,167317.0,11.0
26950.0,37238.0,1.0
28995.0,147053.0,4.0
62995.0,26883.0,2.0
46995.0,127970.0,6.0
22000.0,27180.0,49.0
29950.0,18185.0,2.0
49995.0,100260.0,6.0
75895.0,27462.0,2.0
9997.0,105000.0,11.0
49995.0,58010.0,2.0
9500.0,98500.0,7.0
44995.0,13976.0,2.0
32900.0,198758.0,10.0
54950.0,53153.0,4.0
44995.0,68516.0,5.0
18500.0,69399.0,7.0
39590.0,45676.0,3.0
57995.0,24896.0,3.0
13990.0,47621.0,6.0
19590.0,44799.0,5.0
46995.0,25511.0,3.0
550.0,140000.0,25.0
27990.0,18591.0,3.0
23590.0,31460.0,5.0
48500.0,130090.0,21.0
64995.0,26576.0,8.0
34590.0,42327.0,3.0
22990.0,25055.0,3.0
5500.0,126000.0,6.0
38288.0,20100.0,7.0
42995.0,55167.0,3.0
38000.0,75000.0,2.0
8900.0,262000.0,12.0
48950.0,6781.0,0.0
38990.0,19066.0,3.0
23590.0,70223.0,5.0
64590.0,10291.0,2.0
18590.0,24569.0,1.0
18990.0,64616.0,6.0
35990.0,27361.0,6.0
59990.0,74894.0,9.0
39990.0,42.0,2.0
24990.0,21000.0,2.0
27990.0,82248.0,13.0
36990.0,53153.0,7.0
28990.0,137855.0,9.0
42990.0,41928.0,13.0
35990.0,88970.0,14.0
39590.0,29792.0,3.0
48990.0,30730.0,1.0
6000.0,125000.0,8.0
8250.0,81300.0,8.0
35590.0,13260.0,1.0
20990.0,36773.0,3.0
35590.0,1454.0,1.0
20590.0,43470.0,6.0
32000.0,24160.0,33.0
23000.0,1596.0,52.0
5200.0,165400.0,14.0
12500.0,111.0,89.0
9700.0,141941.0,28.0
9200.0,287000.0,22.0
7000.0,100000.0,46.0
47990.0,46911.0,4.0
46990.0,136263.0,9.0
43990.0,107245.0,9.0
44990.0,125647.0,6.0
1500.0,253010.0,29.0
38997.0,95164.0,3.0
20900.0,1.0,37.0
4795.0,141005.0,20.0
9997.0,105000.0,11.0
21997.0,171525.0,14.0
32995.0,41083.0,4.0
28500.0,131432.0,15.0
3800.0,140000.0,17.0
18500.0,122486.0,22.0
13500.0,40000.0,15.0
27367.0,154398.0,6.0
10720.0,101182.0,6.0
41590.0,32685.0,4.0
31988.0,33564.0,1.0
44590.0,32714.0,3.0
16990.0,25234.0,3.0
22988.0,87288.0,14.0
35590.0,15785.0,3.0
28990.0,19282.0,6.0
22990.0,19844.0,1.0
23590.0,27910.0,3.0
6995.0,114856.0,9.0
10995.0,85292.0,7.0
4200.0,290297.0,17.0
3500.0,134600.0,17.0
7995.0,136757.0,7.0
15995.0,60229.0,8.0
24990.0,8363.0,1.0
27590.0,32006.0,4.0
16590.0,35205.0,3.0
40590.0,45398.0,4.0
12995.0,80410.0,9.0
10995.0,103050.0,5.0
13500.0,73747.0,7.0
53900.0,40884.0,3.0
11995.0,102457.0,6.0
17995.0,33603.0,3.0
5995.0,52396.0,10.0
7995.0,102161.0,8.0
38995.0,90000.0,4.0
46900.0,38662.0,5.0
5000.0,152400.0,10.0
44900.0,167405.0,6.0
39900.0,143712.0,4.0
28590.0,25226.0,3.0
34990.0,12312.0,2.0
17500.0,10000.0,49.0
44590.0,9103.0,1.0
29590.0,18583.0,4.0
36590.0,6430.0,1.0
14590.0,29201.0,6.0
7900.0,145000.0,14.0
39900.0,87323.0,8.0
51997.0,72249.0,6.0
51997.0,72249.0,6.0
51900.0,29625.0,1.0
45995.0,107971.0,6.0
47995.0,43886.0,4.0
68995.0,14140.0,1.0
63995.0,21240.0,1.0
29997.0,73603.0,7.0
28950.0,29065.0,2.0
6950.0,113968.0,9.0
11000.0,113000.0,7.0
62995.0,91672.0,3.0
35995.0,79887.0,9.0
29595.0,14.0,0.0
30995.0,14954.0,8.0
47995.0,102488.0,5.0
51995.0,42317.0,3.0
9997.0,105000.0,11.0
89950.0,8572.0,1.0
64990.0,28150.0,4.0
19990.0,89814.0,17.0
69990.0,85253.0,4.0
41990.0,187138.0,5.0
43990.0,108557.0,10.0
43990.0,158583.0,6.0
24990.0,177221.0,13.0
33990.0,88657.0,14.0
37990.0,150592.0,9.0
25000.0,89.0,81.0
45995.0,121359.0,5.0
9975.0,154000.0,9.0
29950.0,12077.0,2.0
75995.0,13731.0,2.0
26590.0,21619.0,3.0
17590.0,62193.0,4.0
22590.0,46303.0,11.0
15388.0,71542.0,4.0
63995.0,3843.0,3.0
73990.0,6554.0,2.0
18990.0,2624.0,1.0
16590.0,64907.0,5.0
83990.0,7746.0,1.0
39990.0,24495.0,2.0
32590.0,53396.0,2.0
38777.0,19000.0,9.0
23990.0,37290.0,3.0
14990.0,65203.0,5.0
12950.0,100331.0,2.0
75495.0,15794.0,1.0
9200.0,80405.0,4.0
26995.0,90000.0,7.0
29990.0,13175.0,2.0
27590.0,11007.0,3.0
29990.0,26978.0,3.0
23990.0,11237.0,3.0
33995.0,70000.0,8.0
3000.0,165000.0,22.0
30990.0,27205.0,3.0
36590.0,19139.0,3.0
38990.0,9982.0,1.0
39590.0,12450.0,3.0
6500.0,131111.0,12.0
15000.0,10000000.0,64.0
225.0,225.0,13.0
40000.0,49400.0,3.0
2900.0,209000.0,22.0
13999.0,160000.0,17.0
5300.0,106091.0,9.0
9997.0,105000.0,11.0
40590.0,3814.0,1.0
17590.0,94498.0,8.0
20590.0,26176.0,3.0
35000.0,43000.0,5.0
17990.0,74184.0,9.0
23590.0,29064.0,2.0
27500.0,47857.0,4.0
36590.0,30020.0,3.0
22990.0,25361.0,4.0
16590.0,47214.0,7.0
29990.0,8867.0,4.0
22990.0,2298.0,1.0
35990.0,8490.0,3.0
36500.0,1500.0,53.0
26590.0,20437.0,3.0
25990.0,15486.0,3.0
15590.0,85116.0,10.0
39990.0,11717.0,2.0
22990.0,26937.0,3.0
22990.0,53050.0,7.0
5500.0,189000.0,14.0
23950.0,160946.0,12.0
10000.0,189000.0,6.0
41995.0,42121.0,2.0
10500.0,109370.0,10.0
13950.0,36205.0,6.0
33950.0,28158.0,2.0
9997.0,105000.0,11.0
9997.0,105000.0,11.0
31950.0,189250.0,15.0
29500.0,34400.0,16.0
17950.0,30086.0,3.0
68995.0,22098.0,4.0
14800.0,108584.0,7.0
33995.0,40000.0,1.0
12995.0,207515.0,13.0
14800.0,143945.0,14.0
19800.0,143000.0,9.0
10995.0,148286.0,8.0
20995.0,140199.0,5.0
22900.0,128214.0,5.0
16500.0,108452.0,9.0
17995.0,125165.0,18.0
13995.0,163291.0,8.0
21995.0,103010.0,7.0
10995.0,204468.0,10.0
25800.0,70724.0,4.0
13995.0,159354.0,10.0
10995.0,141735.0,7.0
6995.0,177950.0,18.0
10995.0,143413.0,8.0
20995.0,146294.0,6.0
17850.0,129673.0,11.0
23590.0,1133.0,2.0
29590.0,35015.0,2.0
20990.0,7083.0,3.0
4975.0,190000.0,15.0
31999.0,63540.0,5.0
30990.0,16360.0,2.0
27990.0,2433.0,1.0
6500.0,105000.0,14.0
4975.0,169000.0,16.0
50950.0,26083.0,2.0
26990.0,28727.0,2.0
21590.0,17582.0,3.0
29990.0,13628.0,2.0
28990.0,32871.0,2.0
9975.0,118000.0,11.0
66995.0,0.0,3.0
11900.0,106600.0,9.0
9975.0,186000.0,10.0
25990.0,47017.0,2.0
13990.0,48235.0,4.0
5975.0,190000.0,24.0
75000.0,15100.0,1.0
24990.0,14108.0,3.0
25590.0,21075.0,1.0
19590.0,67717.0,6.0
12990.0,30835.0,9.0
30990.0,4833.0,2.0
30590.0,7390.0,2.0
18950.0,116882.0,7.0
63995.0,21240.0,1.0
58995.0,21046.0,2.0
44995.0,140041.0,6.0
12000.0,275000.0,21.0
34999.0,137675.0,4.0
8500.0,100000.0,51.0
9995.0,81618.0,6.0
26900.0,153366.0,8.0
29997.0,96564.0,16.0
59997.0,55469.0,16.0
48795.0,56930.0,6.0
17990.0,157601.0,15.0
48990.0,149636.0,6.0
38990.0,140245.0,6.0
58990.0,80852.0,7.0
34990.0,147621.0,17.0
83995.0,21854.0,2.0
31995.0,111574.0,4.0
51995.0,19920.0,3.0
32995.0,89268.0,7.0
10495.0,154454.0,4.0
32950.0,168638.0,9.0
39950.0,114550.0,10.0
54900.0,154858.0,10.0
34990.0,4174.0,1.0
64995.0,25929.0,5.0
69995.0,0.0,3.0
14590.0,88630.0,11.0
18590.0,21283.0,3.0
32990.0,6968.0,1.0
52995.0,64054.0,4.0
44900.0,117430.0,9.0
17990.0,16106.0,3.0
15988.0,44439.0,5.0
16590.0,79192.0,8.0
21950.0,218572.0,21.0
44990.0,22973.0,7.0
69995.0,13677.0,3.0
4900.0,150000.0,15.0
33590.0,32010.0,1.0
44990.0,33566.0,7.0
17990.0,26647.0,3.0
17590.0,23724.0,3.0
3000.0,22563.0,2.0
29990.0,40321.0,9.0
28990.0,14921.0,9.0
35990.0,257068.0,10.0
18990.0,64616.0,6.0
58990.0,12.0,2.0
29990.0,42954.0,9.0
44990.0,66126.0,8.0
39990.0,42.0,2.0
24990.0,21000.0,2.0
27990.0,82248.0,13.0
26990.0,31047.0,3.0
35590.0,33692.0,8.0
38990.0,7653.0,1.0
24990.0,31561.0,1.0
45990.0,19666.0,7.0
53590.0,36232.0,2.0
40950.0,131951.0,8.0
39995.0,48125.0,4.0
42995.0,69106.0,4.0
39995.0,56654.0,5.0
16999.0,48264.0,15.0
6995.0,191728.0,12.0
112998.0,1.0,5.0
40995.0,46693.0,3.0
53995.0,13313.0,4.0
62895.0,73563.0,2.0
22995.0,72013.0,3.0
19995.0,98696.0,17.0
23995.0,85628.0,8.0
4995.0,275500.0,17.0
32995.0,67112.0,6.0
31995.0,90327.0,10.0
24995.0,98628.0,7.0
32995.0,97866.0,7.0
30995.0,90199.0,5.0
22995.0,91943.0,14.0
52895.0,65596.0,4.0
29990.0,31657.0,1.0
58990.0,15.0,2.0
39990.0,30.0,2.0
26990.0,57538.0,8.0
15990.0,86408.0,15.0
15990.0,84995.0,15.0
36990.0,53153.0,7.0
28990.0,137855.0,9.0
11990.0,102593.0,15.0
35990.0,88970.0,14.0
57895.0,27061.0,2.0
15000.0,22000.0,98.0
53990.0,68759.0,5.0
14700.0,11000.0,2.0
32995.0,86898.0,8.0
47995.0,64741.0,4.0
21990.0,45143.0,6.0
17990.0,46210.0,12.0
29995.0,95908.0,10.0
6200.0,100125.0,8.0
19990.0,11103.0,1.0
13998.0,76481.0,8.0
13998.0,99743.0,6.0
8998.0,120932.0,9.0
7998.0,128487.0,19.0
3998.0,129991.0,21.0
22875.0,122289.0,12.0
12998.0,105775.0,7.0
6998.0,127608.0,19.0
14998.0,47225.0,8.0
28785.0,153907.0,13.0
12998.0,89009.0,6.0
16998.0,74832.0,7.0
26990.0,42903.0,5.0
30590.0,29829.0,4.0
35995.0,15396.0,11.0
39995.0,29000.0,5.0
17990.0,51556.0,10.0
42590.0,10247.0,2.0
17590.0,80737.0,8.0
26990.0,80984.0,7.0
45995.0,70443.0,10.0
31995.0,99000.0,6.0
15590.0,85680.0,4.0
28590.0,9460.0,2.0
27995.0,59000.0,9.0
36500.0,1500.0,53.0
14995.0,90921.0,12.0
13590.0,81232.0,8.0
36990.0,29315.0,2.0
14590.0,49704.0,9.0
28990.0,16841.0,3.0
29590.0,48193.0,5.0
26990.0,45548.0,3.0
36950.0,128254.0,3.0
71950.0,44765.0,4.0
19995.0,10.0,28.0
35995.0,65275.0,8.0
22950.0,35516.0,1.0
83995.0,19494.0,2.0
56995.0,52867.0,2.0
19950.0,1278.0,1.0
72995.0,13917.0,2.0
7975.0,272000.0,15.0
4500.0,19177.0,47.0
78990.0,27691.0,2.0
23590.0,20783.0,2.0
22950.0,31026.0,1.0
54990.0,59134.0,2.0
48995.0,60542.0,2.0
20990.0,30297.0,4.0
26590.0,3498.0,1.0
79995.0,10707.0,1.0
32590.0,5066.0,1.0
14590.0,80465.0,9.0
21000.0,252000.0,16.0
33990.0,68.0,1.0
17990.0,20909.0,4.0
11950.0,42537.0,4.0
4500.0,91000.0,9.0
25777.0,70163.0,8.0
5500.0,110000.0,12.0
13990.0,19510.0,4.0
4995.0,186000.0,15.0
22990.0,13214.0,1.0
37990.0,12954.0,5.0
23990.0,15915.0,5.0
7800.0,24400.0,7.0
19990.0,48715.0,3.0
26990.0,7077.0,1.0
21990.0,8552.0,1.0
21990.0,24097.0,2.0
21590.0,17358.0,2.0
20590.0,21591.0,3.0
12500.0,140000.0,14.0
38950.0,163940.0,8.0
45000.0,170000.0,3.0
23950.0,130129.0,9.0
7975.0,145000.0,5.0
6200.0,161000.0,20.0
1800.0,56912.0,27.0
27999.0,124009.0,8.0
19975.0,135000.0,8.0
15000.0,74000.0,6.0
4975.0,211000.0,19.0
6850.0,146189.0,11.0
64995.0,25351.0,3.0
2750.0,131000.0,19.0
19200.0,291000.0,5.0
3999.0,198818.0,15.0
5975.0,197000.0,12.0
47950.0,70067.0,5.0
7975.0,198000.0,11.0
49995.0,1547.0,2.0
9500.0,114258.0,9.0
37995.0,30463.0,3.0
40995.0,24359.0,3.0
5975.0,78000.0,14.0
53895.0,77616.0,5.0
18000.0,1500.0,7.0
5975.0,104000.0,13.0
57895.0,71567.0,4.0
17590.0,60313.0,4.0
59995.0,32182.0,7.0
38990.0,110473.0,11.0
37990.0,79623.0,6.0
56990.0,96566.0,5.0
30990.0,164450.0,14.0
14990.0,99995.0,4.0
31990.0,89468.0,16.0
29990.0,76077.0,7.0
33990.0,154579.0,16.0
21990.0,201010.0,14.0
33990.0,88657.0,14.0
42990.0,87307.0,11.0
35995.0,70906.0,6.0
28785.0,153907.0,13.0
22875.0,122289.0,12.0
18990.0,7169.0,1.0
19990.0,24294.0,8.0
45995.0,24150.0,3.0
14995.0,92425.0,14.0
32990.0,21818.0,4.0
39990.0,7469.0,1.0
36500.0,1500.0,53.0
50995.0,76967.0,3.0
7900.0,357000.0,17.0
34900.0,440000.0,7.0
25990.0,26115.0,3.0
17990.0,37769.0,5.0
36590.0,369.0,1.0
47590.0,30756.0,1.0
53995.0,52018.0,4.0
11500.0,83000.0,8.0
33990.0,37647.0,3.0
9990.0,76194.0,11.0
2800.0,9750924.0,23.0
12990.0,81900.0,5.0
21590.0,44422.0,3.0
60990.0,8798.0,2.0
23990.0,57638.0,5.0
15990.0,48485.0,6.0
23990.0,84674.0,7.0
9000.0,191000.0,9.0
38950.0,37513.0,5.0
29950.0,155817.0,4.0
17950.0,204089.0,8.0
31995.0,100169.0,7.0
54995.0,56725.0,5.0
51995.0,85201.0,4.0
2000.0,280000.0,24.0
24950.0,126430.0,27.0
28999.0,192087.0,8.0
5500.0,125000.0,25.0
1000.0,60000.0,5.0
50995.0,86095.0,4.0
45995.0,80748.0,5.0
70990.0,19358.0,2.0
2750.0,645947.0,36.0
40000.0,11000.0,1.0
12999.0,85311.0,31.0
17899.0,12000.0,2.0
69995.0,31199.0,2.0
61895.0,10206.0,2.0
11975.0,128000.0,10.0
35990.0,257068.0,10.0
33990.0,151765.0,6.0
18990.0,64616.0,6.0
58990.0,581.0,2.0
58990.0,15.0,2.0
31990.0,8242.0,2.0
29990.0,42954.0,9.0
39990.0,21.0,2.0
25990.0,15000.0,2.0
42990.0,41928.0,13.0
34995.0,21195.0,4.0
26995.0,110130.0,4.0
51995.0,119153.0,6.0
24000.0,76000.0,4.0
31995.0,92008.0,5.0
31995.0,92008.0,5.0
82995.0,7829.0,2.0
12990.0,48564.0,6.0
47995.0,94850.0,6.0
36590.0,7989.0,1.0
42590.0,20259.0,4.0
27590.0,36138.0,3.0
12990.0,43920.0,6.0
25990.0,37608.0,4.0
26990.0,34143.0,3.0
26590.0,31207.0,3.0
39990.0,41664.0,4.0
40590.0,8129.0,2.0
33990.0,23579.0,2.0
29990.0,31657.0,1.0
28990.0,18310.0,1.0
58990.0,22177.0,3.0
58990.0,12.0,2.0
35990.0,27361.0,6.0
27990.0,82248.0,13.0
15990.0,86408.0,15.0
15990.0,84995.0,15.0
36990.0,53153.0,7.0
35990.0,88970.0,14.0
16995.0,90921.0,12.0
32990.0,55612.0,5.0
23990.0,25958.0,8.0
44900.0,182872.0,8.0
32000.0,250000.0,8.0
11500.0,113000.0,10.0
32000.0,250000.0,8.0
21590.0,42356.0,8.0
13590.0,88359.0,7.0
9590.0,67629.0,7.0
26990.0,45314.0,4.0
13900.0,114000.0,11.0
9000.0,149874.0,16.0
13995.0,113959.0,9.0
19500.0,19081.0,3.0
7450.0,144000.0,9.0
30990.0,37573.0,7.0
30995.0,99000.0,5.0
15590.0,41036.0,5.0
31590.0,10130.0,3.0
30995.0,93000.0,8.0
18990.0,19859.0,4.0
20590.0,31332.0,1.0
13590.0,60960.0,9.0
33590.0,13298.0,1.0
25990.0,64330.0,3.0
21590.0,43747.0,2.0
45590.0,3687.0,1.0
44990.0,5277.0,3.0
33590.0,14010.0,3.0
30990.0,7896.0,3.0
30995.0,103000.0,9.0
3500.0,200000.0,16.0
24990.0,51087.0,4.0
22990.0,26389.0,5.0
41990.0,1707.0,1.0
33590.0,10478.0,1.0
7495.0,0.0,11.0
1500.0,180000.0,16.0
21990.0,7233.0,3.0
3895.0,85750.0,18.0
30995.0,27796.0,3.0
21995.0,79061.0,3.0
26990.0,41335.0,4.0
29990.0,17302.0,5.0
24990.0,14043.0,2.0
40995.0,28141.0,4.0
39500.0,79272.0,4.0
53500.0,27109.0,3.0
56995.0,42858.0,2.0
42000.0,73120.0,2.0
29000.0,47525.0,3.0
55995.0,52259.0,2.0
39995.0,91200.0,6.0
59995.0,64878.0,5.0
54995.0,70397.0,2.0
19500.0,90772.0,5.0
20500.0,87759.0,5.0
38500.0,70928.0,3.0
59995.0,74668.0,6.0
55995.0,46432.0,2.0
12995.0,74388.0,6.0
14995.0,106509.0,6.0
13500.0,239000.0,10.0
12995.0,120975.0,15.0
13900.0,160000.0,13.0
9600.0,307000.0,22.0
6000.0,146000.0,12.0
27590.0,61445.0,10.0
9995.0,107000.0,8.0
4200.0,154000.0,8.0
2500.0,200000.0,19.0
6500.0,123000.0,16.0
7500.0,60000.0,45.0
8777.0,128574.0,6.0
14995.0,158500.0,14.0
10500.0,115879.0,8.0
8499.0,131254.0,10.0
