FIPS,Name,State,precipitation
18075,Jay,IN,150.29918061974200
18077,Jefferson,IN,117.2063175021100
18079,Jennings,IN,121.64120471654700
18081,Johnson,IN,570.6882963441460
18083,Knox,IN,130.72071076496700
18085,Kosciusko,IN,125.19069459391200
18087,La Grange,IN,29.68285353368120
18089,Lake,IN,107.05997092758900
18091,La Porte,IN,153.28056367961900
18093,Lawrence,IN,23.980327735339200
18095,Madison,IN,176.43441548162200
18097,Marion,IN,17.392008950293500
18099,Marshall,IN,152.9109833560380
18101,Martin,IN,134.32194693706200
18103,Miami,IN,104.43296511968100
18105,Monroe,IN,193.496482055471
18107,Montgomery,IN,539.622196854316
18109,Morgan,IN,186.06017752368200
18111,Newton,IN,141.70341993504800
18113,Noble,IN,137.74613030943900
18115,Ohio,IN,156.9092582864270
18117,Orange,IN,100.73689964727000
18119,Owen,IN,126.39634392264500
18121,Parke,IN,178.53426064348600
18123,Perry,IN,143.92656111784300
18125,Pike,IN,153.65103295347900
18127,Porter,IN,565.665726019103
18129,Posey,IN,115.14638044596300
18131,Pulaski,IN,187.3263632042810
18133,Putnam,IN,146.8426464643320
18135,Randolph,IN,547.5024048133670
18137,Ripley,IN,595.0353317784360
18139,Rush,IN,161.0804525989230
18141,St Joseph,IN,143.7438111157670
18143,Scott,IN,537.6994094704760
18145,Shelby,IN,181.09160120727200
18147,Spencer,IN,194.12900858797900
18149,Starke,IN,523.0957319008630
18151,Steuben,IN,173.7674306915860
18153,Sullivan,IN,587.095216428241
18155,Switzerland,IN,109.86689834127900
18157,Tippecanoe,IN,595.6821141609210
18159,Tipton,IN,523.2217287042070
18161,Union,IN,111.8466197446340
18163,Vanderburgh,IN,163.54121041736400
18165,Vermillion,IN,162.06067009494200
18167,Vigo,IN,103.20114050159200
18169,Wabash,IN,561.2887283195720
18171,Warren,IN,194.4962669409050
18173,Warrick,IN,149.18259582136700
18175,Washington,IN,119.39948118799200
18177,Wayne,IN,172.08474171158900
18179,Wells,IN,115.06965364194700
18181,White,IN,567.6470423593370
18183,Whitley,IN,115.0515390623910
19001,Adair,IA,144.10218456723500
19003,Adams,IA,597.9248788098010
19005,Allamakee,IA,109.90254995542500
19007,Appanoose,IA,190.32358446457500
19009,Audubon,IA,598.0450761336540
19011,Benton,IA,126.30863844882100
19013,Black Hawk,IA,546.8510302957790
19015,Boone,IA,148.64385915809700
19017,Bremer,IA,142.25577343823700
19019,Buchanan,IA,106.4072200502350
19021,Buena Vista,IA,161.43191283837300
19023,Butler,IA,186.5737696426570
19025,Calhoun,IA,525.2862404950230
19027,Carroll,IA,168.16225988642600
19029,Cass,IA,111.22658087657300
19031,Cedar,IA,106.17163316732900
19033,Cerro Gordo,IA,24.971739311378900
19035,Cherokee,IA,112.30298058696100
19037,Chickasaw,IA,124.99539427863800
19039,Clarke,IA,573.4534629391630
19041,Clay,IA,162.79543279934700
19043,Clayton,IA,501.89911836202500
19045,Clinton,IA,122.43681012288400
19047,Crawford,IA,534.77359784779
19049,Dallas,IA,138.25782169628600
19051,Davis,IA,183.815589665848
19053,Decatur,IA,131.3374370164280
19055,Delaware,IA,116.99318174267800
19057,Des Moines,IA,563.8540673704800
19059,Dickinson,IA,136.28434245627900
19061,Dubuque,IA,156.3033349492710
19063,Emmet,IA,109.79238119897100
19065,Fayette,IA,168.97695808028600
19067,Floyd,IA,191.49201005458200
19069,Franklin,IA,109.74120261779100
19071,Fremont,IA,143.78967288597200
19073,Greene,IA,110.58787503449700
19075,Grundy,IA,595.9679734059680
19077,Guthrie,IA,147.5247518301930
19079,Hamilton,IA,120.36925353544100
19081,Hancock,IA,538.8270209596700
19083,Hardin,IA,192.20893246655400
19085,Harrison,IA,1.980139819671480
19087,Henry,IA,544.4222709758980
19089,Howard,IA,199.28200259961300
19091,Humboldt,IA,150.95052031302700
19093,Ida,IA,113.40684372154700
19095,Iowa,IA,182.71525539411300
19097,Jackson,IA,113.92784389041800
19099,Jasper,IA,100.30935763872300
19101,Jefferson,IA,166.08114572258200
19103,Johnson,IA,185.54741155994600
19105,Jones,IA,121.18774759208700
19107,Keokuk,IA,176.28842792062200
19109,Kossuth,IA,122.1324402794520
19111,Lee,IA,125.77227306343900
19113,Linn,IA,158.3856931891590
19115,Louisa,IA,152.98232676843200
19117,Lucas,IA,507.7713930367150
19119,Lyon,IA,160.80459650685900
19121,Madison,IA,163.867835758453
19123,Mahaska,IA,546.7866930277600
19125,Marion,IA,168.99986242629200
19127,Marshall,IA,123.93556607404800
19129,Mills,IA,528.6350043233200
19131,Mitchell,IA,160.32178381921500
19133,Monona,IA,193.15589533598400
19135,Monroe,IA,186.4180705155940
19137,Montgomery,IA,140.72557915089600
19139,Muscatine,IA,163.05383149740100
19141,O Brien,IA,162.96819327714700
19143,Osceola,IA,115.14055370472400
19145,Page,IA,106.0986588452800
19147,Palo Alto,IA,167.96344218618600
19149,Plymouth,IA,584.3656405190560
19151,Pocahontas,IA,131.91768246258500
19153,Polk,IA,503.2720343044270
19155,Pottawattamie,IA,558.8248718076710
19157,Poweshiek,IA,198.54926717788800
19159,Ringgold,IA,510.94243634922900
19161,Sac,IA,520.016989270968
19163,Scott,IA,141.28633942415700
19165,Shelby,IA,558.7934322537620
19167,Sioux,IA,523.5555653524770
19169,Story,IA,124.63639613994000
19171,Tama,IA,100.74279079267500
19173,Taylor,IA,583.4255579478700
19175,Union,IA,190.98823882419300
19177,Van Buren,IA,182.6895055201710
19179,Wapello,IA,101.44132963557300
19181,Warren,IA,124.28137878860400
19183,Washington,IA,159.9469139660660
19185,Wayne,IA,123.21207020607500
19187,Webster,IA,168.69363896132800
19189,Winnebago,IA,141.7490975310880
19191,Winneshiek,IA,140.06933263391500
19193,Woodbury,IA,164.3732162654090
19195,Worth,IA,564.7545635001500
19197,Wright,IA,545.7779215943150
20001,Allen,KS,568.5025850114560
20003,Anderson,KS,116.32031550110300
20005,Atchison,KS,129.89296006680200
20007,Barber,KS,167.72038616396000
20009,Barton,KS,137.07112961143200
20011,Bourbon,KS,193.6727093711340
20013,Brown,KS,109.69824457390200
20015,Butler,KS,100.26689761006700
20017,Chase,KS,164.8230891944660
20019,Chautauqua,KS,185.382720362412
20021,Cherokee,KS,163.21339585032700
20023,Cheyenne,KS,100.21833768546800
20025,Clark,KS,133.90285900091800
20027,Clay,KS,14.213330171755100
20029,Cloud,KS,166.4376089458310
20031,Coffey,KS,189.6078948073140
20033,Comanche,KS,141.1797777614900
20035,Cowley,KS,124.62055038873000
20037,Crawford,KS,179.7454405246880
20039,Decatur,KS,505.95789384589400
20041,Dickinson,KS,173.62075241676200
20043,Doniphan,KS,138.8964236637810
20045,Douglas,KS,132.48561706313600
20047,Edwards,KS,132.59163119933600
20049,Elk,KS,593.6668203600150
20051,Ellis,KS,175.0682170667440
20053,Ellsworth,KS,148.67127391244000
20055,Finney,KS,592.3009432202650
20057,Ford,KS,535.1603447938960
20059,Franklin,KS,189.34998095249700
20061,Geary,KS,589.4916095763030
20063,Gove,KS,585.5766690104100
20065,Graham,KS,590.3747255657300
20067,Grant,KS,519.5342681457320
20069,Gray,KS,547.3775168170120
20071,Greeley,KS,193.82369532120500
20073,Greenwood,KS,148.59120208978700
20075,Hamilton,KS,193.89201853431000
20077,Harper,KS,131.30098693518100
20079,Harvey,KS,107.39559766383700
20081,Haskell,KS,151.2998890493920
20083,Hodgeman,KS,152.97092675951900
20085,Jackson,KS,173.4928748263670
20087,Jefferson,KS,116.38671899600400
20089,Jewell,KS,167.3090372999500
20091,Johnson,KS,192.60373028584700
20093,Kearny,KS,120.82417554893000
20095,Kingman,KS,137.28337217861100
20097,Kiowa,KS,2.520998589918770
20099,Labette,KS,554.782588415363
20101,Lane,KS,134.7120710379490
20103,Leavenworth,KS,534.1707676234200
20105,Lincoln,KS,110.23722599452800
20107,Linn,KS,568.0271302998790
20109,Logan,KS,134.09320566326300
20111,Lyon,KS,110.06895152238200
20113,McPherson,KS,562.9127672544680
20115,Marion,KS,122.14239413900100
20117,Marshall,KS,120.28051855681300
20119,Meade,KS,132.9662153815840
20121,Miami,KS,101.89433671839600
20123,Mitchell,KS,106.94157197579900
20125,Montgomery,KS,178.59907940499200
20127,Morris,KS,146.1187965892470
20129,Morton,KS,134.25204829340900
20131,Nemaha,KS,533.8536757143950
20133,Neosho,KS,157.81632287042700
20135,Ness,KS,132.75335520492100
20137,Norton,KS,188.16411794041000
20139,Osage,KS,593.0110768800510
20141,Osborne,KS,538.311728074876
20143,Ottawa,KS,115.98977828934000
20145,Pawnee,KS,152.07968095820300
20147,Phillips,KS,183.22921949455500
20149,Pottawatomie,KS,525.4662912176100
20151,Pratt,KS,138.72238475985600
20153,Rawlins,KS,102.38711374159500
20155,Reno,KS,115.91520868788600
20157,Republic,KS,196.1260731809880
20159,Rice,KS,23.05471895982960
20161,Riley,KS,512.8476633593450
20163,Rooks,KS,157.61061662694500
20165,Rush,KS,165.17442840457700
20167,Russell,KS,149.6379518792370
20169,Saline,KS,578.4723725566420
20171,Scott,KS,161.96765900537800
20173,Sedgwick,KS,566.3738290289410
20175,Seward,KS,116.45604785400700
20177,Shawnee,KS,102.71114254085200
20179,Sheridan,KS,548.8583151356530
20181,Sherman,KS,554.517785305579
20183,Smith,KS,121.15654738632400
20185,Stafford,KS,198.04009507827800
20187,Stanton,KS,537.6628161154140
20189,Stevens,KS,159.03667030908900
20191,Sumner,KS,190.07619507331100
20193,Thomas,KS,172.53472177159200
20195,Trego,KS,137.47520440836500
20197,Wabaunsee,KS,521.9830407174940
20199,Wallace,KS,551.9475430429190
20201,Washington,KS,190.46456789289800
20203,Wichita,KS,547.1097184109110
20205,Wilson,KS,183.82885315137600
20207,Woodson,KS,106.35160027139000
20209,Wyandotte,KS,514.9742597593190
21001,Adair,KY,119.49499414842500
21003,Allen,KY,161.8586477218100
21005,Anderson,KY,156.0685369357230
21007,Ballard,KY,193.37154627394800
21009,Barren,KY,599.0407612839570
21011,Bath,KY,103.24952632153900
21013,Bell,KY,7.91007714703694
21015,Boone,KY,586.1739071123780
21017,Bourbon,KY,549.9683617882550
21019,Boyd,KY,149.86155362352000
21021,Boyle,KY,568.1131707481190
21023,Bracken,KY,502.07878977319300
21025,Breathitt,KY,184.75972489660400
21027,Breckinridge,KY,132.2823109828920
21029,Bullitt,KY,172.8037359994130
21031,Butler,KY,185.33216958660600
21033,Caldwell,KY,556.0832083541000
21035,Calloway,KY,151.11746392349700
21037,Campbell,KY,178.69685317282600
21039,Carlisle,KY,162.1895716389790
21041,Carroll,KY,189.92994288119400
21043,Carter,KY,176.28742386824800
21045,Casey,KY,586.2104145578850
21047,Christian,KY,153.6897918390180
21049,Clark,KY,581.4139308226410
21051,Clay,KY,103.44679047389400
21053,Clinton,KY,554.9209474571320
21055,Crittenden,KY,147.27552175434700
21057,Cumberland,KY,182.8912201679920
21059,Daviess,KY,174.03657776755800
21061,Edmonson,KY,177.79066421953900
21063,Elliott,KY,130.20448405997400
21065,Estill,KY,143.21305290055200
21067,Fayette,KY,124.79218652738300
21069,Fleming,KY,112.5494094007300
21071,Floyd,KY,126.24159318467100
21073,Franklin,KY,170.95342955194900
21075,Fulton,KY,556.4824339890390
21077,Gallatin,KY,184.45700237394200
21079,Garrard,KY,531.8755743717420
21081,Grant,KY,196.06636296783300
21083,Graves,KY,152.2199308444380
21085,Grayson,KY,518.1268293433780
21087,Green,KY,131.54636717915600
21089,Greenup,KY,110.63995342845500
21091,Hancock,KY,179.13902550811600
21093,Hardin,KY,139.7852449351760
21095,Harlan,KY,102.29627282245400
21097,Harrison,KY,141.58192336427900
21099,Hart,KY,3.256924837662430
21101,Henderson,KY,147.878509876404
21103,Henry,KY,139.2022675686250
21105,Hickman,KY,133.53045344624000
21107,Hopkins,KY,119.36279502873700
21109,Jackson,KY,175.8247311155720
21111,Jefferson,KY,116.29209730034000
21113,Jessamine,KY,139.95367079476300
21115,Johnson,KY,105.59985471321100
21117,Kenton,KY,111.41593474102200
21119,Knott,KY,199.0969932100080
21121,Knox,KY,162.01361544779800
21123,Larue,KY,148.60449034240900
21125,Laurel,KY,594.2020272618530
21127,Lawrence,KY,124.79461634321800
21129,Lee,KY,112.49645312001900
21131,Leslie,KY,542.4762807311310
21133,Letcher,KY,590.2980503159760
21135,Lewis,KY,184.88870878619800
21137,Lincoln,KY,596.1281613874030
21139,Livingston,KY,144.136358684942
21141,Logan,KY,143.9211882204040
21143,Lyon,KY,595.9654889344700
21145,McCracken,KY,121.23733720847000
21147,McCreary,KY,562.4097277989710
21149,McLean,KY,178.75032508559700
21151,Madison,KY,195.82858730635800
21153,Magoffin,KY,166.85697640608700
21155,Marion,KY,552.1857891122580
21157,Marshall,KY,112.28427039252800
21159,Martin,KY,521.3174534316370
21161,Mason,KY,511.8152875302990
21163,Meade,KY,191.82006935304100
21165,Menifee,KY,519.8627137469120
21167,Mercer,KY,110.78799652468800
21169,Metcalfe,KY,15.131950081202200
21171,Monroe,KY,101.18451313752500
21173,Montgomery,KY,198.26113740265500
21175,Morgan,KY,120.18911203299500
21177,Muhlenberg,KY,130.3851137004850
21179,Nelson,KY,177.51819551622800
21181,Nicholas,KY,168.42541160703400
21183,Ohio,KY,546.563850822162
21185,Oldham,KY,159.1541594410680
21187,Owen,KY,561.7483941573110
21189,Owsley,KY,151.39906402982000
21191,Pendleton,KY,160.23204583746000
21193,Perry,KY,157.2155476412370
21195,Pike,KY,525.7949551865700
21197,Powell,KY,170.5687386201570
21199,Pulaski,KY,513.2071714619040
21201,Robertson,KY,111.69846807066700
21203,Rockcastle,KY,127.46332881761000
21205,Rowan,KY,151.56989233119800
21207,Russell,KY,146.28188160344000
21209,Scott,KY,102.53888561158000
21211,Shelby,KY,148.27585039600600
21213,Simpson,KY,101.5582386117650
21215,Spencer,KY,531.0527671928980
21217,Taylor,KY,112.81666180774400
21219,Todd,KY,113.44903923843700
21221,Trigg,KY,28.81533809131770
21223,Trimble,KY,148.46014494652500
21225,Union,KY,163.0660240456560
21227,Warren,KY,557.4255366747790
21229,Washington,KY,111.1102354824780
21231,Wayne,KY,582.8640061640940
21233,Webster,KY,158.15181278590900
21235,Whitley,KY,102.71890710087200
21237,Wolfe,KY,142.95266246299800
21239,Woodford,KY,161.07466631150800
22001,Acadia,LA,199.881483988014
22003,Allen,LA,153.385793229993
22005,Ascension,LA,588.2214873114740
22007,Assumption,LA,139.790328603076
22009,Avoyelles,LA,186.73860613938600
22011,Beauregard,LA,564.0872619035060
22013,Bienville,LA,142.09373350367900
22015,Bossier,LA,189.9818620540950
22017,Caddo,LA,191.532147150362
22019,Calcasieu,LA,186.34854758474000
22021,Caldwell,LA,123.93712932067300
22023,Cameron,LA,126.92935484267400
22025,Catahoula,LA,180.5882981254460
22027,Claiborne,LA,104.97572760118900
22029,Concordia,LA,123.12826261024600
22031,De Soto,LA,188.10632866182500
22033,East Baton Rouge,LA,125.68092389247800
22035,East Carroll,LA,562.4397592897160
22037,East Feliciana,LA,517.2468683362720
22039,Evangeline,LA,588.4275509319660
22041,Franklin,LA,186.343479638658
22043,Grant,LA,161.55188511203900
22045,Iberia,LA,538.5588420492840
22047,Iberville,LA,163.5784401835880
22049,Jackson,LA,107.69170434785200
22051,Jefferson,LA,199.457326531001
22053,Jefferson Davis,LA,119.48356648677600
22055,Lafayette,LA,171.21883541477700
22057,Lafourche,LA,143.59936349507500
22059,La Salle,LA,111.78351299588500
22061,Lincoln,LA,167.53482042978200
22063,Livingston,LA,105.15179595319800
22065,Madison,LA,121.8021320975540
22067,Morehouse,LA,156.3002574661550
22069,Natchitoches,LA,127.68380932290500
22071,Orleans,LA,109.61064362701900
22073,Ouachita,LA,174.24401474107700
22075,Plaquemines,LA,174.70514681308000
22077,Pointe Coupee,LA,162.8309500345090
22079,Rapides,LA,120.61570085806000
22081,Red River,LA,109.66626184714500
22083,Richland,LA,186.6088625548880
22085,Sabine,LA,589.624921310515
22087,St Bernard,LA,526.4207597406690
22089,St Charles,LA,166.35349400657400
22091,St Helena,LA,190.4284924153040
22093,St James,LA,138.276306734293
22095,St John the Baptist,LA,118.18758230368500
22097,St Landry,LA,124.00478710281700
22099,St Martin,LA,586.4184416811360
22101,St Mary,LA,172.05607427554100
22103,St Tammany,LA,8.565270548553900
22105,Tangipahoa,LA,159.93877359030100
22107,Tensas,LA,570.7774202895320
22109,Terrebonne,LA,120.32519587890800
22111,Union,LA,553.1619139114560
22113,Vermilion,LA,547.3595285288490
22115,Vernon,LA,20.45669856166200
22117,Washington,LA,181.4272923826800
22119,Webster,LA,177.1934470721160
22121,West Baton Rouge,LA,195.41423029587300
22123,West Carroll,LA,180.8532112484800
22125,West Feliciana,LA,108.00550521999000
22127,Winn,LA,25.53414998736330
23001,Androscoggin,ME,180.10470447975000
23003,Aroostook,ME,514.6045782978070
23005,Cumberland,ME,134.3882622142140
23007,Franklin,ME,581.7844847691890
23009,Hancock,ME,571.9242543727400
23011,Kennebec,ME,170.51811081152100
23013,Knox,ME,166.55687631547000
23015,Lincoln,ME,198.74585074396100
23017,Oxford,ME,152.3804003036310
23019,Penobscot,ME,522.8140210922320
23021,Piscataquis,ME,184.63853870894400
23023,Sagadahoc,ME,179.05079235238700
23025,Somerset,ME,513.8237253955680
23027,Waldo,ME,576.9325928751130
23029,Washington,ME,511.9276427389030
23031,York,ME,180.55958888079300
24001,Allegany,MD,195.16378136811600
24003,Anne Arundel,MD,538.518878268048
24005,Baltimore,MD,184.85953573750500
24009,Calvert,MD,590.4079306769380
24011,Caroline,MD,188.40475246044300
24013,Carroll,MD,187.80756433409100
24015,Cecil,MD,166.3819030431480
24017,Charles,MD,546.3688606939540
24019,Dorchester,MD,156.92680989917200
24021,Frederick,MD,166.3368899950730
24023,Garrett,MD,114.8685378994540
24025,Harford,MD,172.35076768132300
24027,Howard,MD,176.3703271528380
24029,Kent,MD,154.37718128560300
24031,Montgomery,MD,171.02964535524200
24033,Prince Georges,MD,9.56115995071915
24035,Queen Annes,MD,127.66172387156100
24037,St Marys,MD,130.76348816354400
24039,Somerset,MD,149.48503323046700
24041,Talbot,MD,524.9652260488080
24043,Washington,MD,128.11382423152200
24045,Wicomico,MD,114.73812497120300
24047,Worcester,MD,184.6360752291820
24510,Baltimore City,MD,149.80405129879200
25001,Barnstable,MA,158.02166521268200
25003,Berkshire,MA,189.3524983181130
25005,Bristol,MA,193.88552074308300
25007,Dukes,MA,173.35289351559500
25009,Essex,MA,584.1818591168720
25011,Franklin,MA,173.76438652209900
25013,Hampden,MA,108.65789638219400
25015,Hampshire,MA,184.02362136083700
25017,Middlesex,MA,103.26635563513100
25019,Nantucket,MA,198.65477137921100
25021,Norfolk,MA,114.59186345413700
25023,Plymouth,MA,152.2550803100090
25025,Suffolk,MA,168.63646066043200
25027,Worcester,MA,176.73210274775500
26001,Alcona,MI,146.54225617004300
26003,Alger,MI,146.60064022488800
26005,Allegan,MI,198.9885893617640
26007,Alpena,MI,146.48993849361300
26009,Antrim,MI,572.4356910036090
26011,Arenac,MI,503.42116749164900
26013,Baraga,MI,185.98832808612600
26015,Barry,MI,177.5262631518960
26017,Bay,MI,557.3362614693490
26019,Benzie,MI,103.43613544749000
26021,Berrien,MI,190.07583239377800
26023,Branch,MI,26.544551115150100
26025,Calhoun,MI,196.88784734308000
26027,Cass,MI,533.9098862129570
26029,Charlevoix,MI,123.42035115726400
26031,Cheboygan,MI,522.6789747464320
26033,Chippewa,MI,552.5628465087910
26035,Clare,MI,525.1297304572870
26037,Clinton,MI,197.6337290443190
26039,Crawford,MI,107.43837584303800
26041,Delta,MI,107.15625179803500
26043,Dickinson,MI,141.88100853709400
26045,Eaton,MI,509.5690353016140
26047,Emmet,MI,166.37262768685600
26049,Genesee,MI,188.84000747770100
26051,Gladwin,MI,187.42816703364300
26053,Gogebic,MI,575.6028162794900
26055,Grand Traverse,MI,136.14576515839600
26057,Gratiot,MI,124.12255656874700
26059,Hillsdale,MI,172.9568104779180
26061,Houghton,MI,564.0077133630860
26063,Huron,MI,576.3565623641830
26065,Ingham,MI,136.08339340369100
26067,Ionia,MI,128.32912644339900
26069,Iosco,MI,121.14668915499800
26071,Iron,MI,565.004523983178
26073,Isabella,MI,113.36892057096600
26075,Jackson,MI,104.12720010062400
26077,Kalamazoo,MI,183.92614977119900
26079,Kalkaska,MI,126.1167117288970
26081,Kent,MI,133.78675066726500
26083,Keweenaw,MI,109.13762909419400
26085,Lake,MI,135.08863994310000
26087,Lapeer,MI,101.18042670744200
26089,Leelanau,MI,10.209286456085700
26091,Lenawee,MI,22.53434133340020
26093,Livingston,MI,120.68334269810100
26095,Luce,MI,170.04207608637900
26097,Mackinac,MI,508.40678856223500
26099,Macomb,MI,198.9716745724670
26101,Manistee,MI,592.0390169466260
26103,Marquette,MI,120.11478672853400
26105,Mason,MI,12.114881601247700
26107,Mecosta,MI,174.83121198690800
26109,Menominee,MI,195.30181642387500
26111,Midland,MI,596.25162414343
26113,Missaukee,MI,153.71435972500400
26115,Monroe,MI,199.83981249182200
26117,Montcalm,MI,118.7284752401260
26119,Montmorency,MI,187.54650290894800
26121,Muskegon,MI,104.82626500129600
26123,Newaygo,MI,133.94443650499700
26125,Oakland,MI,148.83940336098300
26127,Oceana,MI,108.34076355726500
26129,Ogemaw,MI,114.02123394995600
26131,Ontonagon,MI,162.5409734544240
26133,Osceola,MI,115.08759138386600
26135,Oscoda,MI,137.56891536402200
26137,Otsego,MI,106.8809457627610
26139,Ottawa,MI,2.7301205680323000
26141,Presque Isle,MI,173.30733939188100
26143,Roscommon,MI,132.6410962642350
26145,Saginaw,MI,540.5343677513150
26147,St Clair,MI,28.58164362558120
26149,St Joseph,MI,152.34611203340800
26151,Sanilac,MI,112.33753112422900
26153,Schoolcraft,MI,180.27580862835800
26155,Shiawassee,MI,109.57356196924300
26157,Tuscola,MI,151.0492137138110
26159,Van Buren,MI,155.65708381701200
26161,Washtenaw,MI,102.37042749663000
26163,Wayne,MI,29.744720552328800
26165,Wexford,MI,149.81263600329100
27001,Aitkin,MN,150.24722356028800
27003,Anoka,MN,167.50808946859100
27005,Becker,MN,127.03492257417300
27007,Beltrami,MN,131.69959868022000
27009,Benton,MN,175.1555382234350
27011,Big Stone,MN,163.145352944296
27013,Blue Earth,MN,136.56013987228400
27015,Brown,MN,155.1359054460040
27017,Carlton,MN,534.6331941007910
27019,Carver,MN,161.65636735140700
27021,Cass,MN,146.54016293766300
27023,Chippewa,MN,535.5962126978690
27025,Chisago,MN,193.29940730252500
27027,Clay,MN,505.58966079150600
27029,Clearwater,MN,198.50601400115700
27031,Cook,MN,543.5686606164090
27033,Cottonwood,MN,114.55448222345100
27035,Crow Wing,MN,0.3384806442416830
27037,Dakota,MN,21.76912142076650
27039,Dodge,MN,155.5233730564010
27041,Douglas,MN,182.993556844794
27043,Faribault,MN,9.722182001618070
27045,Fillmore,MN,169.82901874906800
27047,Freeborn,MN,160.41281603327100
27049,Goodhue,MN,8.412828582344670
27051,Grant,MN,116.25700933575100
27053,Hennepin,MN,123.27982271098500
27055,Houston,MN,4.516614972583160
27057,Hubbard,MN,170.85741530451300
27059,Isanti,MN,165.23166971430200
27061,Itasca,MN,145.84748474389700
27063,Jackson,MN,197.22030566439100
27065,Kanabec,MN,171.81665201140700
27067,Kandiyohi,MN,16.67066439737730
27069,Kittson,MN,153.03207526993000
27071,Koochiching,MN,194.89505148831200
27073,Lac qui Parle,MN,174.19301657203300
27075,Lake,MN,179.0745809370440
27077,Lake of the Woods,MN,165.99680609241200
27079,Le Sueur,MN,156.9427308385650
27081,Lincoln,MN,118.52956478567700
27083,Lyon,MN,185.99391431010500
27085,McLeod,MN,179.6867918308720
27087,Mahnomen,MN,198.77833502478400
27089,Marshall,MN,100.89139733741800
27091,Martin,MN,155.27117784020400
27093,Meeker,MN,100.63925245259900
27095,Mille Lacs,MN,173.9745126732270
27097,Morrison,MN,513.32103620471
27099,Mower,MN,182.10956441668700
27101,Murray,MN,113.27999682053800
27103,Nicollet,MN,191.72553590574600
27105,Nobles,MN,535.0985382778240
27107,Norman,MN,2.8067137569295400
27109,Olmsted,MN,192.31129004165800
27111,Otter Tail,MN,110.16578808560700
27113,Pennington,MN,118.88121080916400
27115,Pine,MN,507.19567568829900
27117,Pipestone,MN,126.07666826161700
27119,Polk,MN,111.5729843148570
27121,Pope,MN,196.5595032350480
27123,Ramsey,MN,168.3207778893600
27125,Red Lake,MN,142.05311248128100
27127,Redwood,MN,175.9323164123540
27129,Renville,MN,161.13558338436600
27131,Rice,MN,565.4797645288610
27133,Rock,MN,186.1297891897520
27135,Roseau,MN,199.87602356190700
27137,St Louis,MN,100.48762381275300
27139,Scott,MN,133.73357594993500
27141,Sherburne,MN,132.11255802705600
27143,Sibley,MN,117.98940537154800
27145,Stearns,MN,153.93386873840800
27147,Steele,MN,167.94712338860600
27149,Stevens,MN,146.48416013071900
27151,Swift,MN,189.60232322683500
27153,Todd,MN,508.66726325114800
27155,Traverse,MN,112.54451208457900
27157,Wabasha,MN,119.34672092740500
27159,Wadena,MN,102.83709877634300
27161,Waseca,MN,585.1576462377150
27163,Washington,MN,148.9453322849450
27165,Watonwan,MN,194.50269659846700
27167,Wilkin,MN,1.152267723537100
27169,Winona,MN,131.26277252310000
27171,Wright,MN,139.08182820346800
27173,Yellow Medicine,MN,172.54230967995100
28001,Adams,MS,112.22513988209400
28003,Alcorn,MS,124.56393636446000
28005,Amite,MS,117.64211281775300
28007,Attala,MS,547.3442766111520
28009,Benton,MS,191.2650585258130
28011,Bolivar,MS,158.41295345936300
28013,Calhoun,MS,155.4991489095260
28015,Carroll,MS,156.1346044090510
28017,Chickasaw,MS,144.966980471048
28019,Choctaw,MS,579.0338590583690
28021,Claiborne,MS,194.6850319421490
28023,Clarke,MS,587.3451048169160
28025,Clay,MS,112.60220272431700
28027,Coahoma,MS,599.2317440486490
28029,Copiah,MS,163.25904858208800
28031,Covington,MS,175.0801627641230
28033,De Soto,MS,509.22475586949900
28035,Forrest,MS,154.78218182297000
28037,Franklin,MS,199.8582455248030
28039,George,MS,146.50583189203800
28041,Greene,MS,174.36537646726400
28043,Grenada,MS,169.34174303150100
28045,Hancock,MS,110.45187026208000
28047,Harrison,MS,174.57478040271200
28049,Hinds,MS,120.5358039029260
28051,Holmes,MS,133.35939879855300
28053,Humphreys,MS,189.10768872559100
28055,Issaquena,MS,193.65522196087300
28057,Itawamba,MS,193.45577226547300
28059,Jackson,MS,141.97093117539700
28061,Jasper,MS,122.56115429266600
28063,Jefferson,MS,132.80110277354800
28065,Jefferson Davis,MS,198.18848297672900
28067,Jones,MS,568.8982560878880
28069,Kemper,MS,175.72684002526200
28071,Lafayette,MS,137.95184653697200
28073,Lamar,MS,588.467028068222
28075,Lauderdale,MS,110.9505950260530
28077,Lawrence,MS,143.60027058721400
28079,Leake,MS,510.77154163000500
28081,Lee,MS,165.83427393804300
28083,Leflore,MS,155.22877781516100
28085,Lincoln,MS,164.84758082646000
28087,Lowndes,MS,143.41633603525100
28089,Madison,MS,131.56583181919900
28091,Marion,MS,105.42506803666200
28093,Marshall,MS,110.64252229496300
28095,Monroe,MS,148.9082175754360
28097,Montgomery,MS,591.863734325882
28099,Neshoba,MS,546.2248760848140
28101,Newton,MS,532.3368963401200
28103,Noxubee,MS,4.968815255329950
28105,Oktibbeha,MS,168.2394462083080
28107,Panola,MS,146.33754112256600
28109,Pearl River,MS,112.53265426279200
28111,Perry,MS,169.9494183152000
28113,Pike,MS,563.6289174320670
28115,Pontotoc,MS,144.7062547160570
28117,Prentiss,MS,139.02083977183400
28119,Quitman,MS,159.42130593660300
28121,Rankin,MS,176.22184101767800
28123,Scott,MS,568.1526490383790
28125,Sharkey,MS,519.997159974618
28127,Simpson,MS,124.88757787836600
