,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,temp,longitude,latitude,cat
302,,,,,,5.909269550060336,-110.6533061549848,35.94656867679103,hot
303,,,,,,3.2504458638721068,-117.21749218924177,36.61185830842564,hot
304,,,,,,5.34458099531668,-108.61978099379998,34.14057153002126,hot
305,,,,,,2.153150943099755,-111.92732315639206,46.67666078360729,hot
306,,,,,,7.607007264115237,-114.377438501611,41.18524188929574,hot
307,,,,,,7.034871911734558,-110.56637208054467,40.42151777885428,hot
308,,,,,,9.130822789788104,-108.69913644288425,46.70081180859187,hot
309,,,,,,6.680683423373395,-106.69936022740339,42.34534504068962,hot
310,,,,,,4.901582208045096,-117.2494922170495,36.396200812242945,hot
311,,,,,,3.496007260590139,-116.50560506826764,33.347115400593054,hot
312,,,,,,5.484479045421881,-106.81682462021777,41.45094186602819,hot
313,,,,,,2.825209529460928,-118.21641216479068,47.80987416620978,hot
314,,,,,,7.682802669494606,-111.18196037099975,39.70699036318794,hot
315,,,,,,2.765815136950743,-114.1068465441688,34.62852431315167,hot
316,,,,,,4.182487544576189,-107.31261051066794,34.73939296955558,hot
317,,,,,,8.343895936008359,-109.81883188443099,34.34072614737496,hot
318,,,,,,3.7717085421704297,-117.56610627145255,37.51249450421086,hot
319,,,,,,7.307521742996157,-106.96623501981236,44.02647085890493,hot
320,,,,,,6.237441065069767,-105.80116715479413,38.92980145159751,hot
321,,,,,,4.409932119823101,-112.40457979838529,32.39403181671852,hot
322,,,,,,7.41657668717377,-109.3264851640018,39.47302776576516,hot
323,,,,,,2.4697270870597174,-105.42925258577218,34.67167420186415,hot
324,,,,,,7.257533651830057,-117.59960448842948,43.177032215546774,hot
325,,,,,,2.604046635075051,-108.99509542772158,45.92777622256075,hot
326,,,,,,8.800213258654853,-117.92780848610256,40.512182308022176,hot
327,,,,,,6.249162136921527,-112.82913704010005,39.99287444375373,hot
328,,,,,,6.125761275903016,-118.12050558455543,42.123579416203505,hot
329,,,,,,2.7928144200341594,-110.33996775011708,39.171590934107286,hot
330,,,,,,9.128546353498296,-117.5217867144399,42.61913728386894,hot
331,,,,,,9.63507773915332,-112.71714169887976,46.10317766242098,hot
332,,,,,,7.559056828630564,-105.2491518026516,34.0275288800033,hot
333,,,,,,1.318076815118321,-109.81800813494858,44.911002212461874,hot
334,,,,,,8.982639930710956,-114.47288937627198,38.60024610492199,hot
335,,,,,,5.203377424201074,-118.21187987660345,32.68579681011083,hot
336,,,,,,1.4907044643321141,-109.39382692183138,40.37975254910856,hot
337,,,,,,9.084263369740924,-114.05513369619212,42.476886535805406,hot
338,,,,,,9.850338671321463,-104.50736083628632,41.35876352283214,hot
339,,,,,,9.438019558195073,-107.76353513049696,38.84648180457161,hot
