,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,X,Y,class
558,558,558.0,558.0,558.0,,,,,,24.37147841524505,-0.2253326664648938,class1
559,559,559.0,559.0,559.0,,,,,,113.1122039453951,77.90336384980473,class1
560,560,560.0,560.0,560.0,,,,,,74.67762396399108,83.31559493947154,class1
561,561,561.0,561.0,561.0,,,,,,102.12353429813038,45.58333363647088,class1
562,562,562.0,562.0,562.0,,,,,,81.44754532691316,58.758284278378724,class1
563,563,563.0,563.0,563.0,,,,,,109.21150863697736,19.042268192103805,class1
564,564,564.0,564.0,564.0,,,,,,112.53106313812015,87.88899616074468,class1
565,565,565.0,565.0,565.0,,,,,,68.89281142267224,81.12067170046181,class1
566,566,566.0,566.0,566.0,,,,,,70.31691113545706,81.5070298791342,class1
567,567,567.0,567.0,567.0,,,,,,56.897610962778735,139.59964969882316,class1
568,568,568.0,568.0,568.0,,,,,,86.48093737762116,84.0204617031313,class1
569,569,569.0,569.0,569.0,,,,,,54.78190201061942,61.035809674174125,class1
570,570,570.0,570.0,570.0,,,,,,45.31990651674982,72.3511928597727,class1
571,571,571.0,571.0,571.0,,,,,,103.26317225477828,50.75500664047337,class1
572,572,572.0,572.0,572.0,,,,,,69.31777422537712,46.71094393451068,class1
573,573,573.0,573.0,573.0,,,,,,52.940764825617606,80.27234724186115,class1
574,574,574.0,574.0,574.0,,,,,,10.845889390397986,25.800560449995487,class1
575,575,575.0,575.0,575.0,,,,,,61.59803702053996,79.38057303186513,class1
576,576,576.0,576.0,576.0,,,,,,43.174918349452184,65.111779306757,class1
577,577,577.0,577.0,577.0,,,,,,68.12318267648563,49.94977299490141,class1
578,578,578.0,578.0,578.0,,,,,,61.94926355750408,90.4042794477309,class1
579,579,579.0,579.0,579.0,,,,,,85.61908095002231,91.48045361421222,class1
580,580,580.0,580.0,580.0,,,,,,108.61072519634152,66.16700471573263,class1
581,581,581.0,581.0,581.0,,,,,,122.00690185230017,105.30868310073501,class1
582,582,582.0,582.0,582.0,,,,,,66.14608703147371,97.60254864276081,class1
583,583,583.0,583.0,583.0,,,,,,121.8874154626328,56.37820802362434,class1
584,584,584.0,584.0,584.0,,,,,,114.22008593051169,69.41534203392571,class1
585,585,585.0,585.0,585.0,,,,,,30.050541405481397,114.30241446116827,class1
586,586,586.0,586.0,586.0,,,,,,52.083175981037314,112.52404132828681,class1
587,587,587.0,587.0,587.0,,,,,,83.22632334205225,30.443790277510246,class1
588,588,588.0,588.0,588.0,,,,,,37.41598990411854,91.4629810660975,class1
589,589,589.0,589.0,589.0,,,,,,96.39364181359207,48.98702172698762,class1
590,590,590.0,590.0,590.0,,,,,,36.68963363021956,112.30502109370371,class1
591,591,591.0,591.0,591.0,,,,,,71.60467868146694,99.76280023116041,class1
592,592,592.0,592.0,592.0,,,,,,127.50208818892176,113.84759001202704,class1
593,593,593.0,593.0,593.0,,,,,,65.90412420430445,80.58077515132003,class1
594,594,594.0,594.0,594.0,,,,,,68.33975683465266,95.59543490446325,class1
595,595,595.0,595.0,595.0,,,,,,84.89442555313728,63.44197570044316,class1
596,596,596.0,596.0,596.0,,,,,,14.496477203300444,41.03802044348337,class1
597,597,597.0,597.0,597.0,,,,,,84.02047576362166,79.88407165537025,class1
598,598,598.0,598.0,598.0,,,,,,44.18948945763955,86.84141604914171,class1
599,599,599.0,599.0,599.0,,,,,,57.047596254838794,105.89825451542328,class1
600,600,600.0,600.0,600.0,,,,,,101.62772888333001,83.58716762636062,class1
601,601,601.0,601.0,601.0,,,,,,63.80155976593028,72.07100950875177,class1
602,602,602.0,602.0,602.0,,,,,,117.90552445619335,79.16323869440927,class1
603,603,603.0,603.0,603.0,,,,,,54.39714020847531,101.84423789952768,class1
604,604,604.0,604.0,604.0,,,,,,98.62441170225085,39.371734825398136,class1
605,605,605.0,605.0,605.0,,,,,,64.64908325495013,73.7131429249876,class1
606,606,606.0,606.0,606.0,,,,,,85.81857313704637,97.1819364879023,class1
607,607,607.0,607.0,607.0,,,,,,54.37862899832044,112.73118952908257,class1
608,608,608.0,608.0,608.0,,,,,,74.07371936682412,59.39224172005737,class1
609,609,609.0,609.0,609.0,,,,,,50.99080817797697,21.530541215953036,class1
610,610,610.0,610.0,610.0,,,,,,75.79257427809792,78.81013430574629,class1
611,611,611.0,611.0,611.0,,,,,,9.316724644848918,62.0684738421502,class1
612,612,612.0,612.0,612.0,,,,,,34.62585918461582,86.53531156754886,class1
613,613,613.0,613.0,613.0,,,,,,83.95488228022532,73.26506425487952,class1
614,614,614.0,614.0,614.0,,,,,,94.33570219549662,61.803178358710056,class1
615,615,615.0,615.0,615.0,,,,,,78.4440063018649,46.41219655088135,class1
616,616,616.0,616.0,616.0,,,,,,50.40438162902352,79.2051437188533,class1
617,617,617.0,617.0,617.0,,,,,,74.58945838497179,89.36468348940699,class1
618,618,618.0,618.0,618.0,,,,,,35.394095386676305,58.995312507771075,class1
619,619,619.0,619.0,619.0,,,,,,96.21708834295495,64.69393214837993,class1
620,620,620.0,620.0,620.0,,,,,,73.7047570104693,65.48446518791397,class1
621,621,621.0,621.0,621.0,,,,,,77.22014418321966,48.09919749239846,class1
622,622,622.0,622.0,622.0,,,,,,85.59441408766976,76.76864633292192,class1
623,623,623.0,623.0,623.0,,,,,,90.78864732397398,80.9231904178589,class1
624,624,624.0,624.0,624.0,,,,,,80.8514781679718,96.9271044975557,class1
625,625,625.0,625.0,625.0,,,,,,104.54999253915933,74.56936291997154,class1
626,626,626.0,626.0,626.0,,,,,,25.430780260631067,30.252988465823513,class1
627,627,627.0,627.0,627.0,,,,,,82.01023436312165,60.6289472938897,class1
628,628,628.0,628.0,628.0,,,,,,80.51145666224862,36.91954687027533,class1
629,629,629.0,629.0,629.0,,,,,,20.817315337984184,77.39222523924641,class1
630,630,630.0,630.0,630.0,,,,,,87.29150904720544,93.53071432063393,class1
631,631,631.0,631.0,631.0,,,,,,69.93716811019107,57.11796567241973,class1
632,632,632.0,632.0,632.0,,,,,,77.40016330032051,54.321802809113706,class1
633,633,633.0,633.0,633.0,,,,,,40.677321859917996,73.63054426935898,class1
634,634,634.0,634.0,634.0,,,,,,139.35705217269143,76.8740112089614,class1
635,635,635.0,635.0,635.0,,,,,,61.27807588326385,33.26914174199341,class1
636,636,636.0,636.0,636.0,,,,,,68.98812874584524,56.46111880414261,class1
637,637,637.0,637.0,637.0,,,,,,65.06363156207512,45.62080320032649,class1
638,638,638.0,638.0,638.0,,,,,,62.86161592261071,117.39564395598309,class1
639,639,639.0,639.0,639.0,,,,,,80.11487492821112,141.38860052036452,class1
640,640,640.0,640.0,640.0,,,,,,91.25542617729211,45.035811297973865,class1
641,641,641.0,641.0,641.0,,,,,,110.17987467684199,62.70943903425996,class1
642,642,642.0,642.0,642.0,,,,,,63.334720112082465,89.48571373117684,class1
643,643,643.0,643.0,643.0,,,,,,54.91635784246554,84.26503661502424,class1
644,644,644.0,644.0,644.0,,,,,,27.630739319229264,106.89912919174321,class1
645,645,645.0,645.0,645.0,,,,,,41.08362966107839,45.67682141545698,class1
646,646,646.0,646.0,646.0,,,,,,42.54713281737769,73.00095610948044,class1
647,647,647.0,647.0,647.0,,,,,,83.84697560244767,75.51049477799134,class1
648,648,648.0,648.0,648.0,,,,,,84.38403288543549,92.4897994831232,class1
649,649,649.0,649.0,649.0,,,,,,94.67684327590443,103.41395151768045,class1
650,650,650.0,650.0,650.0,,,,,,60.45057624631532,103.46916176757685,class1
651,651,651.0,651.0,651.0,,,,,,66.02484189618758,47.51476106733506,class1
652,652,652.0,652.0,652.0,,,,,,49.93489476970164,33.19665868654412,class1
653,653,653.0,653.0,653.0,,,,,,68.72069492500253,70.43253905675655,class1
654,654,654.0,654.0,654.0,,,,,,45.41242106259294,105.58343206959279,class1
655,655,655.0,655.0,655.0,,,,,,49.489502716308166,84.00642023782133,class1
656,656,656.0,656.0,656.0,,,,,,35.20798983659441,63.06697685474325,class1
657,657,657.0,657.0,657.0,,,,,,131.59264375789016,132.88184380230373,class1
658,658,658.0,658.0,658.0,,,,,,78.95343584395701,51.224843256918334,class1
659,659,659.0,659.0,659.0,,,,,,109.02583907904824,125.57922217487376,class1
660,660,660.0,660.0,660.0,,,,,,95.93000001547802,98.6828054902902,class1
661,661,661.0,661.0,661.0,,,,,,77.13923597358624,83.91876093567797,class1
662,662,662.0,662.0,662.0,,,,,,84.37422334747652,110.96310876570611,class1
663,663,663.0,663.0,663.0,,,,,,76.97672293617651,62.750952817918694,class1
664,664,664.0,664.0,664.0,,,,,,43.94438143977381,75.65045214238063,class1
665,665,665.0,665.0,665.0,,,,,,57.02855207939389,124.1499347423358,class1
666,666,666.0,666.0,666.0,,,,,,65.82753571471473,114.04396780059425,class1
667,667,667.0,667.0,667.0,,,,,,58.856916368409,34.019846147118315,class1
668,668,668.0,668.0,668.0,,,,,,26.99704251638242,27.771975130108203,class1
669,669,669.0,669.0,669.0,,,,,,36.09714455959226,83.06579236332506,class1
670,670,670.0,670.0,670.0,,,,,,77.32176852161174,67.81734597595218,class1
671,671,671.0,671.0,671.0,,,,,,52.94802699318386,60.943177653620126,class1
672,672,672.0,672.0,672.0,,,,,,108.98786753936719,23.22751799968163,class1
673,673,673.0,673.0,673.0,,,,,,78.05835352134984,63.55839000739395,class1
674,674,674.0,674.0,674.0,,,,,,110.70019336933967,47.40708824807227,class1
675,675,675.0,675.0,675.0,,,,,,93.48877281219583,86.98240358477383,class1
676,676,676.0,676.0,676.0,,,,,,26.9531219420641,39.92695551533201,class1
677,677,677.0,677.0,677.0,,,,,,92.76888488339452,68.87932130271989,class1
678,678,678.0,678.0,678.0,,,,,,105.67471175690518,85.8010203236224,class1
679,679,679.0,679.0,679.0,,,,,,99.13587768559114,76.39095600066491,class1
680,680,680.0,680.0,680.0,,,,,,117.81990600078308,35.562758140577216,class1
681,681,681.0,681.0,681.0,,,,,,62.669668434182384,85.6686544010495,class1
682,682,682.0,682.0,682.0,,,,,,79.48421539488619,18.058201956069503,class1
683,683,683.0,683.0,683.0,,,,,,44.716443588761976,90.93412621665243,class1
684,684,684.0,684.0,684.0,,,,,,102.84820674282098,59.293845099659336,class1
685,685,685.0,685.0,685.0,,,,,,78.97419290396614,86.11237501579964,class1
686,686,686.0,686.0,686.0,,,,,,43.02826782955261,126.98189136311699,class1
687,687,687.0,687.0,687.0,,,,,,62.18594830022399,62.18772998022025,class1
688,688,688.0,688.0,688.0,,,,,,64.39877549139308,111.25305904262663,class1
689,689,689.0,689.0,689.0,,,,,,87.41814227050412,80.15857917980902,class1
690,690,690.0,690.0,690.0,,,,,,69.31964927770913,21.64332002404508,class1
691,691,691.0,691.0,691.0,,,,,,27.792671661550635,52.14640770590742,class1
692,692,692.0,692.0,692.0,,,,,,69.85880519299572,54.424454139437046,class1
693,693,693.0,693.0,693.0,,,,,,69.56075470247482,51.1299375155553,class1
694,694,694.0,694.0,694.0,,,,,,104.12153047804422,39.6039410533244,class1
695,695,695.0,695.0,695.0,,,,,,54.830393340785704,91.67823929607727,class1
696,696,696.0,696.0,696.0,,,,,,38.92885839498621,85.6416525511913,class1
697,697,697.0,697.0,697.0,,,,,,96.36268644863463,59.71774330001901,class1
698,698,698.0,698.0,698.0,,,,,,48.3953419379748,103.0262669320515,class1
699,699,699.0,699.0,699.0,,,,,,8.329043262939983,92.96038569596931,class1
700,700,700.0,700.0,700.0,,,,,,66.97098717360306,64.03790475330204,class1
701,701,701.0,701.0,701.0,,,,,,86.46841581993421,52.232178910052426,class1
702,702,702.0,702.0,702.0,,,,,,75.33638738911,76.51739955339072,class1
703,703,703.0,703.0,703.0,,,,,,92.73036705027266,64.94764696562918,class1
704,704,704.0,704.0,704.0,,,,,,108.80191053030715,103.15944935471921,class1
705,705,705.0,705.0,705.0,,,,,,86.08862397905516,35.91943156648798,class1
706,706,706.0,706.0,706.0,,,,,,74.36468240746645,78.50029705586425,class1
707,707,707.0,707.0,707.0,,,,,,9.933458198147306,85.82443503333873,class1
708,708,708.0,708.0,708.0,,,,,,107.92136847055349,46.991603301788196,class1
709,709,709.0,709.0,709.0,,,,,,127.93565210954466,74.48098758953277,class1
710,710,710.0,710.0,710.0,,,,,,83.78521346829604,34.725466320665156,class1
711,711,711.0,711.0,711.0,,,,,,80.61005331922078,105.2222039816294,class1
712,712,712.0,712.0,712.0,,,,,,112.70983019406256,78.464508962708,class1
713,713,713.0,713.0,713.0,,,,,,14.552325232430924,38.73839631167033,class1
714,714,714.0,714.0,714.0,,,,,,42.41496703448168,41.588214363320034,class1
715,715,715.0,715.0,715.0,,,,,,63.77297295847517,7.390057666139654,class1
716,716,716.0,716.0,716.0,,,,,,89.19885301673558,54.74000884088849,class1
717,717,717.0,717.0,717.0,,,,,,37.03739341944914,73.74943365308357,class1
718,718,718.0,718.0,718.0,,,,,,50.05933321139521,17.396685212549848,class1
719,719,719.0,719.0,719.0,,,,,,135.19810480142996,100.56657501296067,class1
720,720,720.0,720.0,720.0,,,,,,96.39223141894266,17.610699209700414,class1
721,721,721.0,721.0,721.0,,,,,,55.49855597579969,50.57604341821157,class1
722,722,722.0,722.0,722.0,,,,,,47.320277702934014,106.08828319731157,class1
723,723,723.0,723.0,723.0,,,,,,100.87229246212678,108.42596991553256,class1
724,724,724.0,724.0,724.0,,,,,,121.98381806999257,82.65788295672456,class1
725,725,725.0,725.0,725.0,,,,,,92.30182514075157,65.97468642713112,class1
726,726,726.0,726.0,726.0,,,,,,86.72896791501257,71.78699890556342,class1
727,727,727.0,727.0,727.0,,,,,,23.956770961665733,57.00494262289378,class1
728,728,728.0,728.0,728.0,,,,,,87.84990940231222,36.51360543199032,class1
729,729,729.0,729.0,729.0,,,,,,57.14874829744683,96.07626959456152,class1
730,730,730.0,730.0,730.0,,,,,,20.48548275042605,91.50070203751525,class1
731,731,731.0,731.0,731.0,,,,,,63.251259844693195,112.80056086945606,class1
732,732,732.0,732.0,732.0,,,,,,56.33254374526256,69.65015502510524,class1
733,733,733.0,733.0,733.0,,,,,,85.40792884632278,120.24905668075746,class1
734,734,734.0,734.0,734.0,,,,,,69.75594779167733,90.56788996231423,class1
735,735,735.0,735.0,735.0,,,,,,58.810797167488275,80.64283986286435,class1
736,736,736.0,736.0,736.0,,,,,,64.38358943904078,94.67550685172117,class1
737,737,737.0,737.0,737.0,,,,,,66.48827171654082,74.3134110617715,class1
738,738,738.0,738.0,738.0,,,,,,46.38068791025961,44.733854400791216,class1
739,739,739.0,739.0,739.0,,,,,,74.62161233890099,78.3908512690393,class1
740,740,740.0,740.0,740.0,,,,,,27.12022474811193,57.34754052020243,class1
741,741,741.0,741.0,741.0,,,,,,27.895003924447373,73.7038630123887,class1
742,742,742.0,742.0,742.0,,,,,,92.20843546853283,66.72932500881008,class1
743,743,743.0,743.0,743.0,,,,,,70.86337364886197,26.293545839872756,class1
744,744,744.0,744.0,744.0,,,,,,74.8825918976658,95.04792666302077,class1
745,745,745.0,745.0,745.0,,,,,,74.7755341047592,75.30603216854632,class1
746,746,746.0,746.0,746.0,,,,,,90.98808733573995,46.23151701689655,class1
747,747,747.0,747.0,747.0,,,,,,47.6015587067393,17.160465078180962,class1
748,748,748.0,748.0,748.0,,,,,,67.10243318577452,101.33516685182802,class1
749,749,749.0,749.0,749.0,,,,,,50.42250261229303,108.07549415795978,class1
750,750,750.0,750.0,750.0,,,,,,67.94963902047256,33.266637800006144,class1
751,751,751.0,751.0,751.0,,,,,,93.29144659223992,47.02659562872475,class1
752,752,752.0,752.0,752.0,,,,,,52.91125003591056,55.97899640603111,class1
753,753,753.0,753.0,753.0,,,,,,46.35556046109893,67.44571665106393,class1
754,754,754.0,754.0,754.0,,,,,,139.23906472332368,29.729244204569504,class1
755,755,755.0,755.0,755.0,,,,,,76.6474415851176,82.61532743263827,class1
756,756,756.0,756.0,756.0,,,,,,58.419635450009444,5.039293367792169,class1
757,757,757.0,757.0,757.0,,,,,,82.85418451603266,89.35832723277085,class1
758,758,758.0,758.0,758.0,,,,,,135.50106153814585,45.264775131950636,class1
759,759,759.0,759.0,759.0,,,,,,77.90962398782399,89.42617238935784,class1
760,760,760.0,760.0,760.0,,,,,,67.8886488238843,63.32840897089473,class1
761,761,761.0,761.0,761.0,,,,,,61.63249547265566,103.49250163006776,class1
762,762,762.0,762.0,762.0,,,,,,-14.914164891250323,57.76644846286258,class1
763,763,763.0,763.0,763.0,,,,,,46.30517025137796,78.82717727876111,class1
764,764,764.0,764.0,764.0,,,,,,101.71775388058198,89.95295876820222,class1
765,765,765.0,765.0,765.0,,,,,,36.158931261008284,119.11051129209625,class1
766,766,766.0,766.0,766.0,,,,,,56.17485652379819,77.40741136125264,class1
767,767,767.0,767.0,767.0,,,,,,63.97353694312436,8.323278690489076,class1
768,768,768.0,768.0,768.0,,,,,,68.80556456774399,92.9691002338324,class1
769,769,769.0,769.0,769.0,,,,,,75.0681421882787,60.3579845839562,class1
770,770,770.0,770.0,770.0,,,,,,94.98947653100579,129.99732789933336,class1
771,771,771.0,771.0,771.0,,,,,,64.56186374577729,63.14123079431678,class1
772,772,772.0,772.0,772.0,,,,,,19.76165804124546,53.67390647019634,class1
773,773,773.0,773.0,773.0,,,,,,41.17530572604971,51.99257123571549,class1
774,774,774.0,774.0,774.0,,,,,,58.98093416526451,62.50513073123911,class1
775,775,775.0,775.0,775.0,,,,,,98.68257018685512,82.52939870852083,class1
776,776,776.0,776.0,776.0,,,,,,84.82386092714968,29.76264660617509,class1
777,777,777.0,777.0,777.0,,,,,,68.83821912713086,72.12758802050445,class1
778,778,778.0,778.0,778.0,,,,,,151.228579639753,45.377293903125434,class1
779,779,779.0,779.0,779.0,,,,,,33.05254313309582,87.62398568766272,class1
780,780,780.0,780.0,780.0,,,,,,127.69296955994602,57.13414538748967,class1
781,781,781.0,781.0,781.0,,,,,,40.815019817713456,60.01313223105032,class1
782,782,782.0,782.0,782.0,,,,,,54.449865076733445,99.04274417154002,class1
783,783,783.0,783.0,783.0,,,,,,89.42188084264625,70.39833736175251,class1
784,784,784.0,784.0,784.0,,,,,,23.881552046191864,75.27981115481688,class1
785,785,785.0,785.0,785.0,,,,,,54.124146047044036,24.38231768977184,class1
786,786,786.0,786.0,786.0,,,,,,33.176765003088335,0.2928228789619709,class1
787,787,787.0,787.0,787.0,,,,,,18.823002209580302,98.99896830954066,class1
788,788,788.0,788.0,788.0,,,,,,64.84512706844355,66.66639633542825,class1
789,789,789.0,789.0,789.0,,,,,,71.21059388507665,73.02150356550777,class1
790,790,790.0,790.0,790.0,,,,,,128.9874611693328,117.15888036024475,class1
791,791,791.0,791.0,791.0,,,,,,77.25796948625054,74.05580301110898,class1
792,792,792.0,792.0,792.0,,,,,,55.09366109639485,71.27619525269753,class1
793,793,793.0,793.0,793.0,,,,,,29.59574845536357,59.671937196925725,class1
794,794,794.0,794.0,794.0,,,,,,102.5579982974518,58.47925375284635,class1
795,795,795.0,795.0,795.0,,,,,,23.221855692189763,98.75773499796958,class1
796,796,796.0,796.0,796.0,,,,,,107.83597416367115,93.59364156098728,class1
797,797,797.0,797.0,797.0,,,,,,87.75517643987644,23.64724972402898,class1
798,798,798.0,798.0,798.0,,,,,,26.317308641983225,40.29806008918872,class1
799,799,799.0,799.0,799.0,,,,,,59.97146937000632,39.50116504095247,class1
800,800,800.0,800.0,800.0,,,,,,46.52088529243768,73.02125573967301,class1
801,801,801.0,801.0,801.0,,,,,,76.45518026456105,99.83355311857217,class1
802,802,802.0,802.0,802.0,,,,,,40.73832924466461,88.4894570565792,class1
803,803,803.0,803.0,803.0,,,,,,78.5382054423661,35.56815615379102,class1
804,804,804.0,804.0,804.0,,,,,,136.0678843561311,109.31853750755087,class1
805,805,805.0,805.0,805.0,,,,,,12.198910007980253,47.54499817670851,class1
806,806,806.0,806.0,806.0,,,,,,150.7352048057527,56.378404215888864,class1
807,807,807.0,807.0,807.0,,,,,,118.84596081669986,95.72768698108264,class1
808,808,808.0,808.0,808.0,,,,,,-15.268793436619887,85.26909937514776,class1
809,809,809.0,809.0,809.0,,,,,,42.49439625713134,112.3311734181402,class1
810,810,810.0,810.0,810.0,,,,,,65.41612946037971,37.85316178045009,class1
811,811,811.0,811.0,811.0,,,,,,44.02828221426476,65.62048880557113,class1
812,812,812.0,812.0,812.0,,,,,,77.74810385026255,113.3752400623855,class1
813,813,813.0,813.0,813.0,,,,,,75.73410419328776,47.984403301299594,class1
814,814,814.0,814.0,814.0,,,,,,67.85732661537331,90.7862557665646,class1
815,815,815.0,815.0,815.0,,,,,,36.218315220666305,79.40283850490181,class1
816,816,816.0,816.0,816.0,,,,,,53.62705208583971,61.22040872340255,class1
817,817,817.0,817.0,817.0,,,,,,116.88575260525491,117.24549613944833,class1
818,818,818.0,818.0,818.0,,,,,,68.31908762908964,109.54170906842423,class1
819,819,819.0,819.0,819.0,,,,,,40.27881662310426,134.76897121143224,class1
820,820,820.0,820.0,820.0,,,,,,98.70659535713234,86.28350962475739,class1
821,821,821.0,821.0,821.0,,,,,,41.45590504022826,31.163452517391917,class1
822,822,822.0,822.0,822.0,,,,,,87.90514552569275,75.71629549546725,class1
823,823,823.0,823.0,823.0,,,,,,48.821152096048685,71.4046131568637,class1
824,824,824.0,824.0,824.0,,,,,,130.74593181109506,36.543403754860975,class1
825,825,825.0,825.0,825.0,,,,,,52.53298511957472,161.25513693019616,class1
826,826,826.0,826.0,826.0,,,,,,88.33256232528205,46.665768974366244,class1
827,827,827.0,827.0,827.0,,,,,,70.3119679286632,31.970741059346025,class1
828,828,828.0,828.0,828.0,,,,,,34.53985419326185,46.99430673680108,class1
829,829,829.0,829.0,829.0,,,,,,46.61816341144309,60.87648292483594,class1
830,830,830.0,830.0,830.0,,,,,,33.44520162635087,92.20643301508366,class1
831,831,831.0,831.0,831.0,,,,,,105.59037457807327,72.17543877140932,class1
832,832,832.0,832.0,832.0,,,,,,53.15512271881426,113.01761071930616,class1
833,833,833.0,833.0,833.0,,,,,,49.04803584461435,70.7595900913998,class1
834,834,834.0,834.0,834.0,,,,,,71.52349481264716,86.70978415865702,class1
835,835,835.0,835.0,835.0,,,,,,77.53058814370016,60.59075410198929,class1
836,836,836.0,836.0,836.0,,,,,,68.23408195463493,57.14171465215452,class1
837,837,837.0,837.0,837.0,,,,,,130.35630409585826,37.64384071615182,class1
838,838,838.0,838.0,838.0,,,,,,0.008460929780540027,91.02969686531891,class1
839,839,839.0,839.0,839.0,,,,,,94.1059270398325,77.24097371797406,class1
840,840,840.0,840.0,840.0,,,,,,96.2472792040324,97.96799642697496,class1
841,841,841.0,841.0,841.0,,,,,,85.13699158983455,45.33007614479561,class1
842,842,842.0,842.0,842.0,,,,,,79.61910333891618,95.98958698225105,class1
843,843,843.0,843.0,843.0,,,,,,62.90547437219844,52.66681734283702,class1
844,844,844.0,844.0,844.0,,,,,,86.9742975022999,58.43340716420705,class1
845,845,845.0,845.0,845.0,,,,,,58.50920590988324,116.71369280717776,class1
846,846,846.0,846.0,846.0,,,,,,53.221072493456205,87.35109896153389,class1
847,847,847.0,847.0,847.0,,,,,,76.1252462295127,93.50844800873219,class1
848,848,848.0,848.0,848.0,,,,,,80.04887179187698,95.84792735475831,class1
849,849,849.0,849.0,849.0,,,,,,98.95622976149991,46.74050448487892,class1
850,850,850.0,850.0,850.0,,,,,,26.07538774814509,66.36278953544878,class1
851,851,851.0,851.0,851.0,,,,,,92.04773674501806,71.80334456183569,class1
852,852,852.0,852.0,852.0,,,,,,47.67312065052868,96.2860055549311,class1
853,853,853.0,853.0,853.0,,,,,,0.6300315230558624,6.000093618249338,class1
854,854,854.0,854.0,854.0,,,,,,85.34514513776728,31.73234197158957,class1
855,855,855.0,855.0,855.0,,,,,,93.38390852492532,76.93890926799301,class1
856,856,856.0,856.0,856.0,,,,,,65.6066039134,26.98059031115718,class1
857,857,857.0,857.0,857.0,,,,,,44.39341167977758,105.38546667454388,class1
858,858,858.0,858.0,858.0,,,,,,50.240479160479595,26.14981017251587,class1
859,859,859.0,859.0,859.0,,,,,,18.791751616488696,26.027340098719648,class1
860,860,860.0,860.0,860.0,,,,,,69.14706015629159,73.66844361910228,class1
861,861,861.0,861.0,861.0,,,,,,96.43722545515294,72.17485797031672,class1
862,862,862.0,862.0,862.0,,,,,,113.52965739600046,101.87403647726322,class1
863,863,863.0,863.0,863.0,,,,,,-8.776504767478627,49.584591301511175,class1
864,864,864.0,864.0,864.0,,,,,,58.87419847885493,78.62478649248729,class1
865,865,865.0,865.0,865.0,,,,,,34.22076247158023,138.2297501694212,class1
866,866,866.0,866.0,866.0,,,,,,107.23862536695503,95.43919917385797,class1
867,867,867.0,867.0,867.0,,,,,,57.01845028758453,75.69009660874546,class1
868,868,868.0,868.0,868.0,,,,,,18.513337083020637,90.39792753124502,class1
869,869,869.0,869.0,869.0,,,,,,115.19734898821113,45.267932228547195,class1
870,870,870.0,870.0,870.0,,,,,,54.11512447394651,88.08195301025638,class1
871,871,871.0,871.0,871.0,,,,,,49.50357229833599,94.15647659440477,class1
872,872,872.0,872.0,872.0,,,,,,42.66684871990822,63.19378749341169,class1
873,873,873.0,873.0,873.0,,,,,,103.14553716749003,65.17705851211468,class1
874,874,874.0,874.0,874.0,,,,,,50.73999828297267,83.33613843138758,class1
875,875,875.0,875.0,875.0,,,,,,78.2564049020226,49.11773070192278,class1
876,876,876.0,876.0,876.0,,,,,,89.32569325278561,-1.4987297043685857,class1
877,877,877.0,877.0,877.0,,,,,,61.20451460532289,120.42489218841165,class1
878,878,878.0,878.0,878.0,,,,,,45.83471131656958,81.24986110526743,class1
879,879,879.0,879.0,879.0,,,,,,123.45718430526549,111.62595347626959,class1
880,880,880.0,880.0,880.0,,,,,,63.580757473130234,68.93625956916308,class1
881,881,881.0,881.0,881.0,,,,,,92.01446294182406,74.80645786105184,class1
882,882,882.0,882.0,882.0,,,,,,42.786292124784545,120.02864380810193,class1
883,883,883.0,883.0,883.0,,,,,,48.073286399421306,88.27580861623679,class1
884,884,884.0,884.0,884.0,,,,,,62.707764779326496,83.04598663054877,class1
885,885,885.0,885.0,885.0,,,,,,108.63280391137991,70.24000534494684,class1
886,886,886.0,886.0,886.0,,,,,,52.141771592501485,85.88214889479337,class1
887,887,887.0,887.0,887.0,,,,,,84.34310459347188,35.97753678626952,class1
888,888,888.0,888.0,888.0,,,,,,33.728223876211956,80.93387435503048,class1
889,889,889.0,889.0,889.0,,,,,,49.65692091971688,67.400641079041,class1
890,890,890.0,890.0,890.0,,,,,,67.68393172379375,10.427927197533634,class1
891,891,891.0,891.0,891.0,,,,,,91.62495744579833,102.20100223086283,class1
892,892,892.0,892.0,892.0,,,,,,45.09518809814481,89.15952228605845,class1
893,893,893.0,893.0,893.0,,,,,,85.27624814895255,67.78752605114123,class1
894,894,894.0,894.0,894.0,,,,,,119.00905422087828,45.61970239525873,class1
895,895,895.0,895.0,895.0,,,,,,84.77498152043783,98.18281507790343,class1
896,896,896.0,896.0,896.0,,,,,,90.64558965746538,85.78147927990409,class1
897,897,897.0,897.0,897.0,,,,,,92.39368049164996,65.18870792208189,class1
898,898,898.0,898.0,898.0,,,,,,26.469317989569603,40.90506859597106,class1
899,899,899.0,899.0,899.0,,,,,,53.14972745934395,87.91494372924,class1
900,900,900.0,900.0,900.0,,,,,,42.9885824044141,55.540110373217466,class1
901,901,901.0,901.0,901.0,,,,,,70.19343837574331,10.626159370819536,class1
902,902,902.0,902.0,902.0,,,,,,103.91757782866374,35.956751480595464,class1
903,903,903.0,903.0,903.0,,,,,,76.83899368563513,88.70964095580767,class1
904,904,904.0,904.0,904.0,,,,,,113.11383280380625,30.123149959348076,class1
