,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,iata,name,city,state,country,latitude,longitude,death
934,934,934,934,934,BDQ,Morrilton Municipal,Morrilton,AR,USA,0.0,0.0,0.0
935,935,935,935,935,BDR,Igor I Sikorsky Memorial,Bridgeport,CT,USA,41.16348417,-73.12617861,0.0
936,936,936,936,936,BDX,Broadus,Broadus,MT,USA,0.0,0.0,0.0
937,937,937,937,937,BED,Laurence G Hanscom,Bedford,MA,USA,42.46995306,-71.28903,0.0
938,938,938,938,938,BEH,Southwest Michigan Regional,Benton Harbor,MI,USA,0.0,0.0,0.0
939,939,939,939,939,BET,Bethel,Bethel,AK,USA,60.77977639,-161.8379975,0.0
940,940,940,940,940,BFD,Bradford Reg,Bradford,PA,USA,41.80306778,-78.64012083,0.0
941,941,941,941,941,BFF,Scotts Bluff County,Scottsbluff,NE,USA,0.0,0.0,28.0
942,942,942,942,942,BFI,Boeing Field/King County Intl,Seattle,WA,USA,47.52998917,-122.3019561,46.0
943,943,943,943,943,BFK,Buffalo Municipal,Buffalo,OK,USA,0.0,0.0,0.0
944,944,944,944,944,BFL,Meadows,Bakersfield,CA,USA,35.43359806,-119.0567681,13.0
945,945,945,945,945,BFM,Mobile Downtown,Mobile,AL,USA,0.0,0.0,0.0
946,946,946,946,946,BFR,Virgil I Grissom Municipal,Bedford,IN,USA,0.0,0.0,0.0
947,947,947,947,947,BFW,Silver Bay Municipal,Silver Bay,MN,USA,0.0,0.0,0.0
948,948,948,948,948,BGD,Hutchinson County,Borger,TX,USA,0.0,0.0,0.0
949,949,949,949,949,BGE,Decatur County Industrial Airpark,Bainbridge,GA,USA,30.97152778,-84.63744444,0.0
950,950,950,950,950,BGF,Winchester Municipal,Winchester,TN,USA,0.0,0.0,0.0
951,951,951,951,951,BGM,Binghamton Regional,Binghamton,NY,USA,0.0,0.0,0.0
952,952,952,952,952,BGQ,Big Lake Strip Nr 2,Big Lake,AK,USA,61.53556806,-149.8138975,0.0
953,953,953,953,953,BGR,Bangor International,Bangor,ME,USA,44.80744444,-68.82813889,0.0
954,954,954,954,954,BHB,Hancock Co-Bar Harbor,Bar Harbor,ME,USA,44.44969444,-68.3615,0.0
955,955,955,955,955,BHC,Baxley Municipal,Baxley,GA,USA,0.0,0.0,0.0
956,956,956,956,956,BHK,Baker Muni,Baker City,MT,USA,0.0,0.0,0.0
957,957,957,957,957,BHM,Birmingham International,Birmingham,AL,USA,0.0,0.0,0.0
958,958,958,958,958,BID,Block Island State,Block Island,RI,USA,41.16811889,-71.57784167,0.0
959,959,959,959,959,BIE,Beatrice Municipal,Beatrice,NE,USA,0.0,0.0,22.0
960,960,960,960,960,BIG,Allen AAF,Delta Junction,AK,USA,63.99454722,-145.7216417,0.0
961,961,961,961,961,BIH,Bishop,Bishop,CA,USA,37.37309556,-118.3636089,12.0
962,962,962,962,962,BIL,Billings Logan Intl,Billings,MT,USA,0.0,0.0,0.0
963,963,963,963,963,BIS,Bismarck Municipal,Bismarck,ND,USA,46.77411111,-100.7467222,0.0
964,964,964,964,964,BIV,Tulip City,Holland,MI,USA,42.74316667,-86.10502778,0.0
965,965,965,965,965,BJC,Jeffco,Denver,CO,USA,0.0,0.0,0.0
966,966,966,966,966,BJI,Bemidji-Beltrami County,Bemidji,MN,USA,0.0,0.0,0.0
967,967,967,967,967,BJJ,Wayne County,Wooster,OH,USA,0.0,0.0,0.0
968,968,968,968,968,BKD,Breckenridge Stephens County,Breckenridge,TX,USA,32.71904694,-98.89099972,0.0
969,969,969,969,969,BKE,Baker City Municipal,Baker City,OR,USA,44.83733333,-117.8090833,15.0
970,970,970,970,970,BKL,Burke Lakefront,Cleveland,OH,USA,41.5175,-81.68333333,0.0
971,971,971,971,971,BKV,Hernando County,Brooksville,FL,USA,0.0,0.0,0.0
972,972,972,972,972,BKW,Raleigh Cty Memorial,Beckley,WV,USA,0.0,0.0,0.0
973,973,973,973,973,BKX,Brookings Municipal,Brookings,SD,USA,44.30483333,-96.81694444,0.0
974,974,974,974,974,BLF,Mercer Cty,Bluefield,WV,USA,37.29579944,-81.20769056,0.0
975,975,975,975,975,BLH,Blythe,Blythe,CA,USA,0.0,0.0,25.0
976,976,976,976,976,BLI,Bellingham Intl,Bellingham,WA,USA,48.79275,-122.5375278,38.0
977,977,977,977,977,BLM,Allaire Arpt,Belmar/Farmingdale,NJ,USA,40.18691806,-74.12488694,0.0
978,978,978,978,978,BLV,Scott AFB/MidAmerica,Belleville/St. Louis,IL,USA,0.0,0.0,0.0
979,979,979,979,979,BMC,Brigham City,Brigham City,UT,USA,0.0,0.0,35.0
980,980,980,980,980,BMG,Monroe County,Bloomington,IN,USA,0.0,0.0,0.0
981,981,981,981,981,BMI,Central Illinois Regional,Bloomington,IL,USA,0.0,0.0,0.0
982,982,982,982,982,BML,Berlin Municipal,Berlin,NH,USA,44.57537278,-71.17593167,0.0
983,983,983,983,983,BMQ,Burnet Muni-Kate Craddock,Burnet,TX,USA,30.73894444,-98.23858333,0.0
984,984,984,984,984,BMT,Beaumont Municipal,Beaumont,TX,USA,0.0,0.0,0.0
985,985,985,985,985,BNA,Nashville International,Nashville,TN,USA,36.12447667,-86.67818222,0.0
986,986,986,986,986,BNF,Baranof Warm Springs SPB,Baranof Warm Springs,AK,USA,57.08882583,-134.8331414,0.0
987,987,987,987,987,BNG,Banning Municipal,Banning,CA,USA,33.92307111,-116.8505756,15.0
988,988,988,988,988,BNL,Barnwell County,Barnwell,SC,USA,33.25777778,-81.38833333,0.0
989,989,989,989,989,BNO,Burns Muni,Burns,OR,USA,43.59212778,-118.9549789,31.0
990,990,990,990,990,BNW,Boone Municipal,Boone,IA,USA,0.0,0.0,0.0
991,991,991,991,991,BOI,Boise Air Terminal,Boise,ID,USA,43.56444444,-116.2227778,32.0
992,992,992,992,992,BOK,Brookings,Brookings,OR,USA,42.07455556,-124.2900939,38.0
993,993,993,993,993,BOS,Gen Edw L Logan Intl,Boston,MA,USA,42.3643475,-71.00517917,0.0
994,994,994,994,994,BOW,Bartow Municipal,Bartow,FL,USA,0.0,0.0,0.0
995,995,995,995,995,BPI,Big Piney-Marbleton,Big Piney,WY,USA,42.58506972,-110.1111531,19.0
996,996,996,996,996,BPK,Baxter County Regional,Mountain Home,AR,USA,36.36894194,-92.47052806,0.0
997,997,997,997,997,BPT,Southeast Texas Regional,Beaumont/Port Arthur,TX,USA,29.95083333,-94.02069444,0.0
998,998,998,998,998,BQK,Glynco Jetport,Brunswick,GA,USA,0.0,0.0,0.0
999,999,999,999,999,BQN,Rafael Hernandez,Aguadilla,PR,USA,18.49486111,-67.12944444,0.0
1000,1000,1000,1000,1000,BRD,Brainerd-Crow Wing County Regional,Brainerd,MN,USA,46.39785806,-94.1372275,0.0
1001,1001,1001,1001,1001,BRL,Burlington Municipal,Burlington,IA,USA,0.0,0.0,0.0
1002,1002,1002,1002,1002,BRO,Brownsville/S.Padre Island International,Brownsville,TX,USA,0.0,0.0,0.0
1003,1003,1003,1003,1003,BRW,Wiley Post Will Rogers Memorial,Barrow,AK,USA,71.2854475,-156.7660019,0.0
1004,1004,1004,1004,1004,BRY,Samuels,Bardstown,KY,USA,0.0,0.0,0.0
1005,1005,1005,1005,1005,BST,Belfast Municipal,Belfast,ME,USA,44.40966667,-69.01225,0.0
1006,1006,1006,1006,1006,BTI,Barter Island,Kaktovik,AK,USA,70.13390278,-143.5770444,0.0
1007,1007,1007,1007,1007,BTL,W K Kellogg Regional,Battle Creek,MI,USA,0.0,0.0,0.0
1008,1008,1008,1008,1008,BTM,Bert Mooney,Butte,MT,USA,0.0,0.0,0.0
1009,1009,1009,1009,1009,BTN,Britton Municipal,Britton,SD,USA,0.0,0.0,0.0
1010,1010,1010,1010,1010,BTP,Butler Cty,Butler,PA,USA,0.0,0.0,0.0
1011,1011,1011,1011,1011,BTR,"Baton Rouge Metropolitan, Ryan",Baton Rouge,LA,USA,30.53316083,-91.14963444,0.0
1012,1012,1012,1012,1012,BTT,Bettles,Bettles,AK,USA,66.91528667,-151.5280556,0.0
1013,1013,1013,1013,1013,BTV,Burlington International,Burlington,VT,USA,44.47300361,-73.1503125,0.0
1014,1014,1014,1014,1014,BTY,Beatty,Beatty,NV,USA,36.86105722,-116.7870036,0.0
1015,1015,1015,1015,1015,BUB,Cram,Burwell,NE,USA,41.77669444,-99.14975,48.0
1016,1016,1016,1016,1016,BUF,Buffalo Niagara Intl,Buffalo,NY,USA,0.0,0.0,0.0
1017,1017,1017,1017,1017,BUM,Butler Memorial,Butler,MO,USA,0.0,0.0,0.0
1018,1018,1018,1018,1018,BUR,Burbank-Glendale-Pasadena,Burbank,CA,USA,34.20061917,-118.3584969,33.0
1019,1019,1019,1019,1019,BUY,Burlington Municipal,Burlington,NC,USA,0.0,0.0,0.0
1020,1020,1020,1020,1020,BVI,Beaver County,Beaver Falls,PA,USA,0.0,0.0,0.0
1021,1021,1021,1021,1021,BVK,Buckland,Buckland,AK,USA,65.98228611,-161.1519778,0.0
1022,1022,1022,1022,1022,BVN,Albion Municipal,Albion,NE,USA,0.0,0.0,38.0
1023,1023,1023,1023,1023,BVO,Bartlesville Municipal,Bartlesville,OK,USA,0.0,0.0,0.0
1024,1024,1024,1024,1024,BVS,Skagit Regional/Bay View,Burlington/Mount Vernon,WA,USA,48.47088889,-122.4208611,28.0
1025,1025,1025,1025,1025,BVX,Batesville Regional,Batesville,AR,USA,0.0,0.0,0.0
1026,1026,1026,1026,1026,BVY,Beverly Municipal,Beverly,MA,USA,42.58417111,-70.91651833,0.0
1027,1027,1027,1027,1027,BWC,Brawley Municipal,Brawley,CA,USA,32.9931,-115.5169325,33.0
1028,1028,1028,1028,1028,BWD,Brownwood Municipal,Brownwood,TX,USA,31.79362222,-98.95649528,0.0
1029,1029,1029,1029,1029,BWG,Bowling Green-Warren County,Bowling Green,KY,USA,0.0,0.0,0.0
1030,1030,1030,1030,1030,BWI,Baltimore-Washington International,Baltimore,MD,USA,0.0,0.0,0.0
1031,1031,1031,1031,1031,BWP,Harry Stern,Wahpeton,ND,USA,46.24640083,-96.6056825,0.0
1032,1032,1032,1032,1032,BXA,George R Carr Memorial,Bogalusa,LA,USA,0.0,0.0,0.0
1033,1033,1033,1033,1033,BXG,Burke County,Waynesboro,GA,USA,0.0,0.0,0.0
1034,1034,1034,1034,1034,BXK,Buckeye Municipal,Buckeye,AZ,USA,0.0,0.0,48.0
1035,1035,1035,1035,1035,BYA,Boundary,Boundary,AK,USA,64.07830278,-141.113375,0.0
1036,1036,1036,1036,1036,BYG,Johnson County,Buffalo,WY,USA,0.0,0.0,13.0
1037,1037,1037,1037,1037,BYI,Burley Municipal,Burley,ID,USA,0.0,0.0,42.0
1038,1038,1038,1038,1038,BZN,Gallatin,Bozeman,MT,USA,45.77690139,-111.1530072,0.0
1039,1039,1039,1039,1039,C00,Mercer County,Aledo,IL,USA,0.0,0.0,0.0
1040,1040,1040,1040,1040,C05,Chenega Bay,Chenega,AK,USA,60.07730556,-147.9918889,0.0
1041,1041,1041,1041,1041,C09,Morris Municipal,Morris,IL,USA,0.0,0.0,0.0
1042,1042,1042,1042,1042,C15,Pekin Municipal,Pekin,IL,USA,0.0,0.0,0.0
1043,1043,1043,1043,1043,C17,Marion,Marion,IA,USA,0.0,0.0,0.0
1044,1044,1044,1044,1044,C18,Frankfort,Chicago/Frankfort,IL,USA,0.0,0.0,0.0
1045,1045,1045,1045,1045,C25,Waverly Municipal,Waverly,IA,USA,0.0,0.0,0.0
1046,1046,1046,1046,1046,C29,Morey,Middleton,WI,USA,0.0,0.0,0.0
1047,1047,1047,1047,1047,C34,Gibson City Municipal,Gibson City,IL,USA,0.0,0.0,0.0
1048,1048,1048,1048,1048,C35,Reedsburg Municipal,Reedsburg,WI,USA,0.0,0.0,0.0
1049,1049,1049,1049,1049,C47,Portage Municipal,Portage,WI,USA,0.0,0.0,0.0
1050,1050,1050,1050,1050,C52,Burlington Municipal,Burlington,WI,USA,0.0,0.0,0.0
1051,1051,1051,1051,1051,C56,Sanger,Chicago/Monee,IL,USA,41.37756167,-87.68137528,0.0
1052,1052,1052,1052,1052,C62,Kendallville Municipal,Kendallville,IN,USA,0.0,0.0,0.0
1053,1053,1053,1053,1053,C65,Plymouth Municipal,Plymouth,IN,USA,0.0,0.0,0.0
1054,1054,1054,1054,1054,C66,Monmouth Municipal,Monmouth,IL,USA,40.92970444,-90.63110722,0.0
1055,1055,1055,1055,1055,C71,Crosby Municipal,Crosby,MS,USA,31.29600472,-91.05288167,0.0
1056,1056,1056,1056,1056,C73,Dixon Muni-Charles R Walgreen,Dixon,IL,USA,0.0,0.0,0.0
1057,1057,1057,1057,1057,C75,Marshall County,Lacon,IL,USA,41.01928583,-89.38642222,0.0
1058,1058,1058,1058,1058,C77,Poplar Grove,Poplar Grove,IL,USA,0.0,0.0,0.0
1059,1059,1059,1059,1059,C80,New Coalinga Municipal,Coalinga,CA,USA,36.16313889,-120.2938139,39.0
1060,1060,1060,1060,1060,C81,Campbell,Chicago/Round Lake Park,IL,USA,42.32461111,-88.07408806,0.0
1061,1061,1061,1061,1061,C83,Byron,Byron,CA,USA,37.8284525,-121.6258219,38.0
1062,1062,1062,1062,1062,C91,Dowagiac Municipal,Dowagiac,MI,USA,41.99293417,-86.1280125,0.0
1063,1063,1063,1063,1063,CAD,Wexford County,Cadillac,MI,USA,0.0,0.0,0.0
1064,1064,1064,1064,1064,CAE,Columbia Metropolitan,Columbia,SC,USA,0.0,0.0,0.0
1065,1065,1065,1065,1065,CAG,Craig-Moffat,Craig,CO,USA,0.0,0.0,35.0
1066,1066,1066,1066,1066,CAK,Akron-Canton Regional,Akron,OH,USA,40.91631194,-81.44246556,0.0
1067,1067,1067,1067,1067,CAO,Clayton Municipal Airpark,Clayton,NM,USA,0.0,0.0,0.0
1068,1068,1068,1068,1068,CAR,Caribou Municipal,Caribou,ME,USA,46.8715,-68.01791667,0.0
1069,1069,1069,1069,1069,CAV,Clarion Municipal,Clarion,IA,USA,42.74194389,-93.75890944,0.0
1070,1070,1070,1070,1070,CBE,Cumberland Regional,Cumberland,MD,USA,0.0,0.0,0.0
1071,1071,1071,1071,1071,CBF,Council Bluffs Municipal,Council Bluffs,IA,USA,41.25947222,-95.75997222,0.0
1072,1072,1072,1072,1072,CBG,Cambridge Municipal,Cambridge,MN,USA,0.0,0.0,0.0
1073,1073,1073,1073,1073,CBK,Shaltz,Colby,KS,USA,39.42753083,-101.0465719,0.0
1074,1074,1074,1074,1074,CCB,Cable,Upland,CA,USA,34.11154056,-117.6875897,32.0
1075,1075,1075,1075,1075,CCO,Newnan-Coweta County,Newnan,GA,USA,0.0,0.0,0.0
1076,1076,1076,1076,1076,CCR,Buchanan,Concord,CA,USA,37.98965639,-122.0568972,35.0
1077,1077,1077,1077,1077,CCY,Charles City Municipal,Charles City,IA,USA,0.0,0.0,0.0
1078,1078,1078,1078,1078,CDB,Cold Bay,Cold Bay,AK,USA,55.20559972,-162.7242628,0.0
1079,1079,1079,1079,1079,CDC,Cedar City Muni,Cedar City,UT,USA,0.0,0.0,38.0
1080,1080,1080,1080,1080,CDH,Harrell,Camden,AR,USA,33.62279917,-92.76339528,0.0
1081,1081,1081,1081,1081,CDI,Cambridge Municipal,Cambridge,OH,USA,0.0,0.0,0.0
1082,1082,1082,1082,1082,CDK,George T Lewis,Cedar Key,FL,USA,29.137745,-83.04984361,0.0
1083,1083,1083,1083,1083,CDN,Woodward,Camden,SC,USA,0.0,0.0,0.0
1084,1084,1084,1084,1084,CDR,Chadron Municipal,Chadron,NE,USA,0.0,0.0,39.0
1085,1085,1085,1085,1085,CDV,Merle K (Mudhole) Smith,Cordova,AK,USA,60.49183389,-145.4776503,0.0
1086,1086,1086,1086,1086,CDW,Essex Cty Arpt,Caldwell,NJ,USA,40.87522278,-74.28135667,0.0
1087,1087,1087,1087,1087,CEC,Jack McNamara,Crescent City,CA,USA,41.78015722,-124.2365333,24.0
1088,1088,1088,1088,1088,CEF,Westover AFB,Chicopee,MA,USA,42.19826389,-72.53425833,0.0
1089,1089,1089,1089,1089,CEK,Crete Municipal,Crete,NE,USA,0.0,0.0,29.0
1090,1090,1090,1090,1090,CEM,Central,Central,AK,USA,65.57380667,-144.7832908,0.0
1091,1091,1091,1091,1091,CEU,Oconee County Regional,Clemson,SC,USA,0.0,0.0,0.0
1092,1092,1092,1092,1092,CEV,Mettel,Connersville,IN,USA,0.0,0.0,0.0
1093,1093,1093,1093,1093,CEW,Bob Sikes,Crestview,FL,USA,0.0,0.0,0.0
1094,1094,1094,1094,1094,CEY,Kyle-Oakley,Murray,KY,USA,0.0,0.0,0.0
1095,1095,1095,1095,1095,CEZ,Cortez Muni,Cortez,CO,USA,0.0,0.0,17.0
1096,1096,1096,1096,1096,CFD,Coulter,Bryan,TX,USA,30.71569444,-96.33136111,0.0
1097,1097,1097,1097,1097,CFJ,Crawfordsville Municipal,Crawfordsville,IN,USA,0.0,0.0,0.0
1098,1098,1098,1098,1098,CFK,Chefornak,Chefornak,AK,USA,60.14922556,-164.2856325,0.0
1099,1099,1099,1099,1099,CFT,Greenlee County,Clifton-Morenci,AZ,USA,32.95284306,-109.2103453,39.0
1100,1100,1100,1100,1100,CFV,Coffeyville Municipal,Coffeyville,KS,USA,0.0,0.0,0.0
1101,1101,1101,1101,1101,CGA,Craig SPB,Craig,AK,USA,55.47883139,-133.1478011,0.0
1102,1102,1102,1102,1102,CGC,Crystal River,Crystal River,FL,USA,28.86727778,-82.57130556,0.0
1103,1103,1103,1103,1103,CGE,Cambridge-Dorchester,Cambridge,MD,USA,0.0,0.0,0.0
1104,1104,1104,1104,1104,CGF,Cuyahoga County,Cleveland,OH,USA,41.56512389,-81.48635389,0.0
1105,1105,1105,1105,1105,CGI,Cape Girardeau Municipal,Cape Girardeau,MO,USA,0.0,0.0,0.0
1106,1106,1106,1106,1106,CGS,College Park,College Park,MD,USA,0.0,0.0,0.0
1107,1107,1107,1107,1107,CGX,Chicago Meigs,Chicago,IL,USA,0.0,0.0,0.0
1108,1108,1108,1108,1108,CGZ,Casa Grande Municipal,Casa Grande,AZ,USA,0.0,0.0,22.0
1109,1109,1109,1109,1109,CHA,Lovell,Chattanooga,TN,USA,0.0,0.0,0.0
1110,1110,1110,1110,1110,CHD,Chandler Municipal,Chandler,AZ,USA,0.0,0.0,25.0
1111,1111,1111,1111,1111,CHK,Chickasha Municipal,Chickasha,OK,USA,35.09614694,-97.96618361,0.0
1112,1112,1112,1112,1112,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,0.0,0.0,0.0
1113,1113,1113,1113,1113,CHP,Circle Hot Springs,Circle Hot Springs,AK,USA,65.48547222,-144.6107836,0.0
1114,1114,1114,1114,1114,CHS,Charleston AFB/International,Charleston,SC,USA,32.89864639,-80.04050583,0.0
1115,1115,1115,1115,1115,CHT,Chillicothe Municipal,Chillicothe,MO,USA,0.0,0.0,0.0
1116,1116,1116,1116,1116,CHU,Houston County,Caledonia,MN,USA,0.0,0.0,0.0
1117,1117,1117,1117,1117,CIC,Chico Municipal,Chico,CA,USA,39.79538278,-121.8584231,16.0
1118,1118,1118,1118,1118,CID,Eastern Iowa,Cedar Rapids,IA,USA,0.0,0.0,0.0
1119,1119,1119,1119,1119,CII,Choteau,Choteau,MT,USA,0.0,0.0,0.0
1120,1120,1120,1120,1120,CIK,Chalkyitsik,Chalkyitsik,AK,USA,66.64969083,-143.7359492,0.0
1121,1121,1121,1121,1121,CIN,Arthur N Neu,Carroll,IA,USA,0.0,0.0,0.0
1122,1122,1122,1122,1122,CIR,Cairo,Cairo,IL,USA,0.0,0.0,0.0
1123,1123,1123,1123,1123,CIU,Chippewa County International,Sault Ste. Marie,MI,USA,0.0,0.0,0.0
1124,1124,1124,1124,1124,CJR,Culpeper Regional,Culpeper,VA,USA,0.0,0.0,0.0
1125,1125,1125,1125,1125,CJX,Crooked Creek,Crooked Creek,AK,USA,61.86902194,-158.1371178,0.0
1126,1126,1126,1126,1126,CKB,Benedum,Clarksburg,WV,USA,39.29663889,-80.22808333,0.0
1127,1127,1127,1127,1127,CKC,Grand Marais/Cook County,Grand Marais,MN,USA,47.83830556,-90.38313889,0.0
1128,1128,1128,1128,1128,CKF,Crisp County - Cordele,Cordele,GA,USA,31.98883333,-83.77391667,0.0
1129,1129,1129,1129,1129,CKI,Williamsburg County,Kingstree,SC,USA,0.0,0.0,0.0
1130,1130,1130,1130,1130,CKM,Fletcher,Clarksdale,MS,USA,0.0,0.0,0.0
1131,1131,1131,1131,1131,CKN,Crookston Muni Kirkwood,Crookston,MN,USA,47.84169417,-96.62162028,0.0
1132,1132,1132,1132,1132,CKP,Cherokee Municipal,Cherokee,IA,USA,0.0,0.0,0.0
1133,1133,1133,1133,1133,CKU,Cordova Muni,Cordova,AK,USA,60.54390333,-145.7267042,0.0
1134,1134,1134,1134,1134,CKV,Outlaw,Clarksville,TN,USA,0.0,0.0,0.0
1135,1135,1135,1135,1135,CKX,Chicken,Chicken,AK,USA,64.07133833,-141.9522792,0.0
1136,1136,1136,1136,1136,CLD,MC Clellan-Palomar Airport,,,USA,33.127231,-117.278727,0.0
1137,1137,1137,1137,1137,CLE,Cleveland-Hopkins Intl,Cleveland,OH,USA,0.0,0.0,0.0
1138,1138,1138,1138,1138,CLI,Clintonville Municipal,Clintonville,WI,USA,0.0,0.0,0.0
1139,1139,1139,1139,1139,CLK,Clinton Municipal,Clinton,OK,USA,0.0,0.0,0.0
1140,1140,1140,1140,1140,CLL,Easterwood,College Station,TX,USA,0.0,0.0,0.0
1141,1141,1141,1141,1141,CLM,William R Fairchild Intl,Port Angeles,WA,USA,48.12019444,-123.4996944,45.0
1142,1142,1142,1142,1142,CLP,Clarks Point,Clarks Point,AK,USA,58.84230472,-158.5452331,0.0
1143,1143,1143,1143,1143,CLS,Chehalis-Centralia,Chehalis,WA,USA,46.67649194,-122.9792967,35.0
1144,1144,1144,1144,1144,CLT,Charlotte/Douglas International,Charlotte,NC,USA,0.0,0.0,0.0
1145,1145,1145,1145,1145,CLW,Clearwater Air Park,Clearwater,FL,USA,0.0,0.0,0.0
1146,1146,1146,1146,1146,CMA,Camarillo,Camarillo,CA,USA,34.21375472,-119.0943264,0.0
1147,1147,1147,1147,1147,CMH,Port Columbus Intl,Columbus,OH,USA,0.0,0.0,0.0
1148,1148,1148,1148,1148,CMI,University of Illinois-Willard,Champaign/Urbana,IL,USA,0.0,0.0,0.0
1149,1149,1149,1149,1149,CMX,Houghton County Memorial,Hancock,MI,USA,0.0,0.0,0.0
1150,1150,1150,1150,1150,CMY,Sparta/Fort McCoy,Sparta,WI,USA,0.0,0.0,0.0
1151,1151,1151,1151,1151,CNC,Chariton Municipal,Chariton,IA,USA,41.01962389,-93.35968028,0.0
1152,1152,1152,1152,1152,CNH,Claremont Municipal,Claremont,NH,USA,43.37043194,-72.36867667,0.0
1153,1153,1153,1153,1153,CNK,Blosser Municipal,Concordia,KS,USA,0.0,0.0,0.0
1154,1154,1154,1154,1154,CNM,Cavern City Air Terminal,Carlsbad,NM,USA,0.0,0.0,0.0
1155,1155,1155,1155,1155,CNO,Chino,Chino,CA,USA,33.97469444,-117.6366111,28.0
1156,1156,1156,1156,1156,CNP,Billy G Ray,Chappell,NE,USA,0.0,0.0,0.0
1157,1157,1157,1157,1157,CNU,Chanute Martin Johnson,Chanute,KS,USA,0.0,0.0,0.0
1158,1158,1158,1158,1158,CNW,TSTC-Waco,Waco,TX,USA,31.63783139,-97.07413889,0.0
1159,1159,1159,1159,1159,CNY,Canyonlands,Moab,UT,USA,0.0,0.0,32.0
1160,1160,1160,1160,1160,COD,Yellowstone Regional,Cody,WY,USA,44.52019417,-109.0237961,23.0
1161,1161,1161,1161,1161,COE,Coeur D'Alene Air Terminal,Coeur D'Alene,ID,USA,47.77429167,-116.8196231,17.0
1162,1162,1162,1162,1162,COI,Merritt Island,Merritt Island,FL,USA,28.34158944,-80.6854975,0.0
1163,1163,1163,1163,1163,COM,Coleman Municipal,Coleman,TX,USA,0.0,0.0,0.0
1164,1164,1164,1164,1164,CON,Concord Municipal,Concord,NH,USA,43.20273278,-71.50228556,0.0
1165,1165,1165,1165,1165,COQ,Cloquet-Carlton County,Cloquet,MN,USA,46.70016833,-92.50552861,0.0
1166,1166,1166,1166,1166,COS,City of Colorado Springs Muni,Colorado Springs,CO,USA,38.80580556,-104.70025,34.0
1167,1167,1167,1167,1167,COT,Cotulla-Lasalle County,Cotulla,TX,USA,0.0,0.0,0.0
1168,1168,1168,1168,1168,COU,Columbia Regional,Columbia,MO,USA,0.0,0.0,0.0
1169,1169,1169,1169,1169,CPC,Columbus County Municipal,Whiteville,NC,USA,0.0,0.0,0.0
1170,1170,1170,1170,1170,CPK,Chesapeake Municipal,Norfolk,VA,USA,0.0,0.0,0.0
1171,1171,1171,1171,1171,CPM,Compton/Woodley,Compton,CA,USA,33.89001611,-118.2436831,17.0
1172,1172,1172,1172,1172,CPR,Natrona County Intl,Casper,WY,USA,42.90835556,-106.4644661,46.0
1173,1173,1173,1173,1173,CPS,St. Louis Downtown,Cahokia/St. Louis,IL,USA,0.0,0.0,0.0
1174,1174,1174,1174,1174,CPX,Benjamin Rivera Noriega,Isla De Culebra,PR,USA,18.31328917,-65.30432444,0.0
1175,1175,1175,1175,1175,CQA,Lakefield,Celina,OH,USA,0.0,0.0,0.0
1176,1176,1176,1176,1176,CQB,Chandler Municipal,Chandler,OK,USA,35.72381556,-96.82027306,0.0
1177,1177,1177,1177,1177,CQX,Chatham Municipal,Chatham,MA,USA,41.68840028,-69.98952417,0.0
1178,1178,1178,1178,1178,CRC,Circle City,Circle,AK,USA,65.83049389,-144.0758128,0.0
1179,1179,1179,1179,1179,CRE,Grand Strand,North Myrtle Beach,SC,USA,0.0,0.0,0.0
1180,1180,1180,1180,1180,CRG,Craig Municipal,Jacksonville,FL,USA,0.0,0.0,0.0
1181,1181,1181,1181,1181,CRO,Corcoran,Corcoran,CA,USA,36.10245111,-119.5948469,40.0
1182,1182,1182,1182,1182,CRP,Corpus Christi International,Corpus Christi,TX,USA,27.77036083,-97.50121528,0.0
1183,1183,1183,1183,1183,CRQ,McClellan-Palomar,Carlsbad,CA,USA,33.12822222,-117.2802222,45.0
1184,1184,1184,1184,1184,CRS,C Davis Campbell -Corsicana Muni,Corsicana,TX,USA,0.0,0.0,0.0
1185,1185,1185,1185,1185,CRT,Crossett Municipal,Crossett,AR,USA,33.17833278,-91.88018806,0.0
1186,1186,1186,1186,1186,CRW,Yeager,Charleston,WV,USA,38.37315083,-81.59318972,0.0
1187,1187,1187,1187,1187,CRX,Roscoe Turner,Corinth,MS,USA,34.91496778,-88.60348361,0.0
1188,1188,1188,1188,1188,CSB,Cambridge Municipal,Cambridge,NE,USA,0.0,0.0,0.0
1189,1189,1189,1189,1189,CSG,Columbus Metropolitan,Columbus,GA,USA,0.0,0.0,0.0
1190,1190,1190,1190,1190,CSM,Clinton-Sherman,Clinton,OK,USA,35.33983917,-99.20049944,0.0
1191,1191,1191,1191,1191,CSQ,Creston Municipal,Creston,IA,USA,0.0,0.0,0.0
1192,1192,1192,1192,1192,CSV,Crossville Memorial,Crossville,TN,USA,35.95129194,-85.08497806,0.0
1193,1193,1193,1193,1193,CTB,Cut Bank Muni,Cut Bank,MT,USA,0.0,0.0,0.0
1194,1194,1194,1194,1194,CTJ,West Georgia Regional,Carrollton,GA,USA,0.0,0.0,0.0
1195,1195,1195,1195,1195,CTK,Ingersoll,Canton,IL,USA,0.0,0.0,0.0
1196,1196,1196,1196,1196,CTY,Cross City,Cross City,FL,USA,29.63552778,-83.10475,0.0
