,Unnamed: 0,xDom,yDom,class
637,637.0,12.4363853102,29.0886396678,B
638,638.0,28.9251172096,91.7120653991,A
639,639.0,110.2750256345,18.3510934128,A
640,640.0,72.6631571392,18.2237371301,C
641,641.0,84.3910633475,35.0681316276,C
642,642.0,84.1640918722,21.8078576509,B
643,643.0,101.6186425674,24.6953916466,C
644,644.0,11.7743968875,50.2453217246,C
645,645.0,90.0992004028,48.3407254589,A
646,646.0,45.9016093305,109.1637914629,A
647,647.0,52.5083180945,81.6869580918,A
648,648.0,71.4533631121,30.2457075332,C
649,649.0,71.086299278,81.1389406271,A
650,650.0,69.3786755756,29.4962585878,C
651,651.0,37.7888266445,55.7213773622,C
652,652.0,72.6841864091,50.2169975446,B
653,653.0,5.3123899655,45.9446076594,B
654,654.0,45.2959818348,73.8008328313,A
655,655.0,26.4936481738,70.0742587988,A
656,656.0,102.1157403948,49.5720419501,B
657,657.0,3.7188553394,46.8757868524,B
658,658.0,50.4708548685,9.6656707377,B
659,659.0,103.7096256796,20.4182108836,C
660,660.0,70.5246166348,29.1825416203,A
661,661.0,30.0975911719,98.8624730197,A
662,662.0,103.2571885132,37.0467705544,B
663,663.0,70.4644302034,108.4952239077,B
664,664.0,46.7978250766,6.5062336329,C
665,665.0,60.5381285681,81.5429694962,A
666,666.0,10.8640253533,11.5475324003,B
667,667.0,80.0706596192,104.2178755197,A
668,668.0,5.5721324267,40.3726012473,C
669,669.0,34.5148649251,82.0271947072,A
670,670.0,10.2382226957,21.321134316,B
671,671.0,75.7465440478,12.1170045811,A
672,672.0,38.1521489973,58.5609497754,A
673,673.0,79.8724845926,11.6941647336,B
674,674.0,4.4625367668,51.514781779,B
675,675.0,110.6671411154,35.84162854,B
676,676.0,22.0132840793,2.5810492568,B
677,677.0,58.5239582622,84.975260927,A
678,678.0,85.8423944707,8.0605693375,C
679,679.0,54.1410920263,20.466470086,C
680,680.0,12.8828305566,14.7731214702,C
681,681.0,38.2186304621,-1.9336491131,B
682,682.0,99.5701625575,15.4006772582,A
683,683.0,113.4353487272,24.5247824198,B
684,684.0,109.3431588198,10.8417622686,C
685,685.0,46.8396128806,49.7970938485,A
686,686.0,8.5770114471,46.1404559312,B
687,687.0,36.4043652169,42.8830452534,B
688,688.0,-0.8468299807,30.4580037431,B
689,689.0,41.7233897814,73.4672262831,A
690,690.0,112.4884978107,38.4424289097,C
691,691.0,78.7822504429,68.6684353214,A
692,692.0,-0.4405274184,42.0822126619,B
693,693.0,93.5194361523,24.6544842903,C
694,694.0,93.6239724836,44.6235464652,A
695,695.0,20.1848867147,66.579838518,A
696,696.0,21.1686939963,35.1093603956,B
697,697.0,49.3107456312,32.9779163722,C
698,698.0,37.7079596233,54.2785716702,A
699,699.0,61.0757173776,28.9020056088,B
700,700.0,107.2369610111,14.8655465973,C
701,701.0,56.099242017,56.1832835346,A
702,702.0,44.75854011,98.2878895436,A
703,703.0,107.1270591982,24.6874458033,C
704,704.0,29.9639221836,14.8647857603,C
705,705.0,92.7875293667,29.9919422266,B
706,706.0,78.7142310643,66.7637478885,A
707,707.0,6.4864113398,27.235946101,B
708,708.0,116.1690130443,26.7244431897,C
709,709.0,94.3178386739,46.2677026849,C
710,710.0,71.6202880942,103.5420253627,A
711,711.0,53.4439700506,2.7619488033,C
712,712.0,100.2039314774,47.2622990353,B
713,713.0,84.1784957197,51.0543524326,B
714,714.0,92.0297202522,10.6939943049,B
715,715.0,84.6363543021,86.9538348886,A
716,716.0,79.6671516476,91.0796712919,A
717,717.0,27.9053140902,112.928183928,A
718,718.0,62.4525903671,27.847683305,C
719,719.0,22.6180270349,62.9053622862,A
720,720.0,107.2710757319,38.7247872056,C
721,721.0,32.9687754176,72.7350593368,A
722,722.0,47.1671934817,118.6068520547,A
723,723.0,25.2391321137,107.0090853691,A
724,724.0,102.863587457,42.9005547176,B
725,725.0,33.4434289234,-5.1305487706,A
726,726.0,36.4650979516,104.9667445995,A
727,727.0,87.2195755556,22.9239530919,C
728,728.0,72.360813087,64.492538968,A
729,729.0,87.1799351381,34.5492791772,B
730,730.0,58.3635633686,118.8050717743,A
731,731.0,85.0953697659,49.6224181793,A
732,732.0,60.9175782006,116.286650686,A
733,733.0,23.6107811413,96.0324615013,C
734,734.0,23.2803252264,45.2046070886,B
735,735.0,43.6764820733,7.7845048555,C
736,736.0,82.4762998693,90.2485259023,A
737,737.0,27.6096080397,2.8291990424,B
738,738.0,48.3840662189,76.3822345522,A
739,739.0,21.391075639,51.0964571838,A
740,740.0,40.2286089163,76.3853452355,A
741,741.0,71.1483299706,24.4238467515,B
742,742.0,57.4612466488,90.5072639452,A
743,743.0,34.2945094486,26.8629381614,A
744,744.0,92.7486230297,49.2505458375,C
745,745.0,15.8110687525,56.7092523154,B
746,746.0,-5.472768778,19.1997223148,B
747,747.0,36.8012944359,19.7723812553,C
748,748.0,96.8456350064,55.9155035285,B
749,749.0,34.7291417539,6.4067660047,B
750,750.0,22.270173118,12.6059177616,B
751,751.0,60.8475794726,68.3106209524,A
752,752.0,35.8834705556,52.1029300196,C
753,753.0,101.3859000793,6.9755438381,B
754,754.0,73.5283631948,75.8096324701,A
755,755.0,-3.295729766,23.7289032247,B
756,756.0,28.1624544823,98.6015508472,A
757,757.0,73.702959888,44.6518503239,B
758,758.0,47.7953465024,60.1174497245,A
759,759.0,40.6384047889,29.4304757561,A
760,760.0,74.9820821002,62.3020226379,A
761,761.0,96.3042073831,11.6749311482,C
762,762.0,78.8272620293,76.6325133246,A
763,763.0,20.9265419535,78.8654999691,C
764,764.0,22.2271929302,1.1612670532,A
765,765.0,4.2722977782,14.2788526638,C
766,766.0,51.7197219369,91.5007515788,A
767,767.0,81.4775157478,76.5579774985,A
768,768.0,23.2850756258,72.0126407213,B
769,769.0,25.7793619267,107.857082013,A
770,770.0,76.9803971584,43.3979592369,C
771,771.0,98.8540509813,14.1379855738,A
772,772.0,63.0258585701,24.774338481,A
773,773.0,108.9391213684,49.2514088399,B
774,774.0,65.5618363877,33.354270287,A
775,775.0,25.1703738862,59.8937243187,A
776,776.0,21.429995353,104.5184225197,A
777,777.0,87.9549814644,51.1213255866,C
778,778.0,82.5474592936,11.4918405624,A
779,779.0,87.2798894907,9.1539360006,C
780,780.0,18.2933170766,12.856303192,B
781,781.0,2.1054118843,29.9117801845,B
782,782.0,105.4450277289,27.8866428532,A
783,783.0,65.1624878354,65.4113238607,A
784,784.0,66.472290992,24.3557714281,B
785,785.0,40.004132122,64.0660358911,A
786,786.0,115.6327080695,38.8483098591,C
787,787.0,45.0444165618,68.3611121161,A
788,788.0,91.2911945306,35.3937426298,C
789,789.0,27.3217267246,-1.7058892074,B
790,790.0,18.6146601411,25.0924070488,A
791,791.0,15.3244158298,37.19396939,A
792,792.0,100.1821400418,29.5119417627,C
793,793.0,29.8597123898,74.4447639924,B
794,794.0,25.8711501166,86.6525677865,C
795,795.0,36.2364089321,53.6762395556,C
796,796.0,9.3554321931,23.396469933,B
797,797.0,48.9543420799,111.7115458307,A
798,798.0,74.5035739656,107.225429094,A
799,799.0,74.8909655456,34.9667259146,C
800,800.0,27.4329454176,104.8581927228,A
801,801.0,30.3136494384,67.583537382,A
802,802.0,38.8527443165,29.4227999491,B
803,803.0,37.579016026,12.9570243114,A
804,804.0,35.2676836866,59.8999966708,A
805,805.0,32.6411595949,81.9335295763,A
806,806.0,93.8165605604,31.4200209543,C
807,807.0,21.1445485907,0.8715551203,A
808,808.0,41.1056821015,-4.2514019032,B
809,809.0,54.907971934,35.7066987325,B
810,810.0,28.8854007525,62.8765753627,B
811,811.0,68.03459427,46.971682238,C
812,812.0,85.292257088,83.5879188935,A
813,813.0,63.8808880853,93.848043893,A
814,814.0,49.2118033826,-2.0214125731,B
815,815.0,30.3826042088,-3.8459265866,A
816,816.0,75.6599192578,32.5077593394,A
817,817.0,57.5393258405,105.5848716923,A
818,818.0,30.3655300946,82.1959751335,A
819,819.0,11.6514944496,12.3163478975,C
820,820.0,71.6880458844,34.0871462516,A
821,821.0,34.2831683747,93.9360071615,A
822,822.0,105.8054345817,8.5369921965,C
823,823.0,104.4144545855,20.4777966545,A
824,824.0,32.2652486104,2.2417666804,B
825,825.0,82.2510260944,48.560546207,B
826,826.0,99.1007373502,18.8279030258,C
827,827.0,22.6653121995,39.7193884,C
828,828.0,95.4850974526,46.1622659105,C
829,829.0,67.6756685463,26.1303472453,C
830,830.0,34.8277460543,24.3283687038,C
831,831.0,101.4999638265,9.4517289172,A
832,832.0,37.726271218,10.7623117885,B
833,833.0,80.2684045747,22.5333404177,C
834,834.0,38.9428490564,68.5241695192,A
835,835.0,24.8331416472,35.7149343317,B
836,836.0,19.1858927251,70.0231636617,A
837,837.0,57.8836276688,37.9499218512,B
838,838.0,94.4853717779,38.1550620687,B
839,839.0,8.6922116921,6.0542834427,A
840,840.0,59.1833874803,96.0831353018,A
841,841.0,73.2307787548,102.1271015827,A
842,842.0,15.8138419621,29.4361525092,B
843,843.0,53.0866580108,10.2861898194,A
844,844.0,113.8347116815,32.045103061,C
845,845.0,50.6535805695,35.393817777,B
846,846.0,25.2107923454,14.8838394625,B
847,847.0,23.1705378979,34.3846415942,B
848,848.0,32.2372672066,-6.5268362155,B
849,849.0,55.5029298654,74.2770330783,B
850,850.0,33.6115888473,56.1978220236,C
851,851.0,60.9870739135,117.0163601192,A
852,852.0,11.147452852,7.2342421692,B
853,853.0,64.8739440714,108.3985972331,A
854,854.0,58.2671759129,65.9895106044,A
855,855.0,75.8574794278,77.9265471978,A
856,856.0,76.9846743989,33.0855240745,C
857,857.0,48.8345190487,104.2166278454,A
858,858.0,71.0081166454,106.5848241833,A
859,859.0,-1.053870872,23.374060798,B
860,860.0,83.0557956309,32.2075477951,A
861,861.0,100.7059813172,19.2197133625,C
862,862.0,34.4419513679,45.4286510666,B
863,863.0,87.8299062306,10.2434850546,C
864,864.0,57.1396438049,65.4062886551,A
865,865.0,32.2047379815,82.6592164861,A
866,866.0,43.1848109531,89.2575774628,A
867,867.0,3.456793892,45.3582592942,B
868,868.0,76.705094037,73.2896831437,B
869,869.0,4.7026077379,31.4744437592,B
870,870.0,103.0316502057,16.7954545439,C
871,871.0,81.5758005103,94.4873524423,C
872,872.0,39.268625933,1.5181444989,B
873,873.0,15.6059249594,53.8787838322,A
874,874.0,35.4895030461,77.6385167701,A
875,875.0,72.6601511266,58.6307933186,A
876,876.0,42.6738322104,7.359685724,B
877,877.0,63.9477721938,38.8710025436,B
878,878.0,83.0554472653,27.6843818724,C
879,879.0,48.5800728394,109.3165104347,A
880,880.0,83.0453092227,91.7335974531,B
881,881.0,102.267937005,54.5218241895,C
882,882.0,108.8893974376,18.9144792035,C
883,883.0,88.9799441913,32.3799839703,C
884,884.0,89.6689991544,29.4751115013,A
885,885.0,72.4077890812,108.3451898143,B
886,886.0,94.2728941735,32.6747020343,B
887,887.0,36.5519082594,46.8124660077,B
888,888.0,30.9546455499,63.1963485649,A
889,889.0,54.1736498737,119.5814252895,A
890,890.0,-2.9680826577,12.0293543592,A
891,891.0,81.6355607402,43.4149467035,B
892,892.0,79.1369407969,97.76809183,B
893,893.0,51.0146052273,85.8648393623,B
894,894.0,16.1924797101,32.1387825113,B
895,895.0,16.9292714023,0.3668425872,B
896,896.0,71.0910417975,43.8970430333,A
897,897.0,59.3046774038,106.4465650557,A
898,898.0,83.4630029923,53.2395714834,C
899,899.0,94.1732928065,49.9604692562,A
900,900.0,63.1585035133,79.7392606398,A
901,901.0,37.828899517,48.9000512009,B
902,902.0,29.2425582837,14.717025547,A
903,903.0,13.5039047692,47.6258198584,B
904,904.0,109.8747555604,35.9544207893,C
905,905.0,82.8802676118,37.7839311935,C
906,906.0,73.2359673127,17.3720802179,A
907,907.0,57.6025935906,27.8350488787,B
908,908.0,47.9929341103,14.9173758322,B
909,909.0,15.0707990016,80.8942528665,A
910,910.0,25.9533066448,78.3431799507,A
911,911.0,101.8226168593,38.9390994345,C
912,912.0,5.3318656332,34.7914408192,B
913,913.0,60.7869142025,60.3071408393,A
914,914.0,-2.7459939531,32.4714544391,B
915,915.0,55.8147534617,114.9831537328,A
916,916.0,115.2125911828,38.5165537948,C
917,917.0,35.0497497775,36.8415455454,B
918,918.0,67.2454778474,98.4509274223,A
919,919.0,105.4680775468,15.6733609765,C
920,920.0,60.0849088119,13.8835860605,B
921,921.0,59.6517028347,78.5572863532,A
922,922.0,67.3477840591,82.2536272739,A
923,923.0,72.8084800941,10.7004063854,C
924,924.0,14.288645545,57.4687098486,B
925,925.0,69.324939856,42.8637374663,C
926,926.0,16.3688124108,93.1457901212,A
927,927.0,58.1305428206,86.676196444,A
928,928.0,52.2153831949,16.514731408,B
929,929.0,4.8849959854,1.763653948,B
930,930.0,109.432365143,48.8631451588,C
931,931.0,51.4093718179,66.0816795532,A
932,932.0,79.7377482522,36.2638806194,C
933,933.0,52.8601126586,100.1117726705,A
934,934.0,2.7349788331,13.5677560703,C
935,935.0,64.5050225517,21.3597226634,C
936,936.0,82.6286922055,45.8067931039,C
937,937.0,46.4196105884,36.5098894613,A
938,938.0,76.1852921704,49.3960442718,C
939,939.0,48.6098012519,49.4252454164,A
940,940.0,47.1116740056,24.4393632252,B
941,941.0,21.24524002,63.7167493707,A
942,942.0,86.2513150451,15.7974657109,C
943,943.0,108.7366231882,45.5348857818,A
944,944.0,32.9106195227,51.4212214383,B
945,945.0,2.8993594988,2.587463497,B
946,946.0,7.9021853612,10.4268641866,B
947,947.0,46.9772008593,61.7558082728,A
948,948.0,10.4950910335,38.664303262,B
949,949.0,8.5815831652,43.1266846053,A
950,950.0,83.4536952935,24.2778255469,C
951,951.0,35.4297465978,87.2571126568,A
952,952.0,26.6685960567,106.9031541287,A
953,953.0,18.1608964552,36.0020544302,C
954,954.0,112.853715946,44.3403337492,C
955,955.0,54.2234105155,51.6661462401,A
956,956.0,98.9977290835,55.4447060278,C
957,957.0,13.4466987811,52.1047761533,A
958,958.0,20.2125096507,2.1718073869,B
959,959.0,0.614434797,24.1510215459,B
960,960.0,89.952248325,28.5905052164,B
961,961.0,41.7791749884,47.689299779,A
962,962.0,104.1020394026,35.6916470789,C
963,963.0,80.2425307132,15.942239255,C
964,964.0,31.2840393386,29.0653129954,A
965,965.0,102.2755767798,26.9698229974,C
966,966.0,30.6053528205,72.6058921797,B
967,967.0,104.8690291633,45.7086794881,C
968,968.0,55.0560942171,107.4055551885,A
969,969.0,15.5943100214,5.1611886208,B
970,970.0,29.340211403,-5.0702044636,A
971,971.0,29.4309596299,77.1412346389,C
972,972.0,109.8353427768,32.7846406444,C
973,973.0,87.8819288023,5.7074755206,A
974,974.0,74.2509604723,36.6287718129,B
975,975.0,46.5678409627,107.7766894379,B
976,976.0,44.8211180136,53.3166686439,C
977,977.0,72.3360015979,50.7731702025,A
978,978.0,56.8294447204,39.548214628,B
979,979.0,77.2779247987,24.1435244461,B
980,980.0,45.9096870426,44.0420623538,B
981,981.0,91.473220557,32.3683883071,A
982,982.0,109.3090468333,30.5226153163,A
983,983.0,22.7448058986,94.9025751235,C
984,984.0,78.1711254421,41.8436016359,C
985,985.0,28.2246644331,24.5165447921,B
986,986.0,38.3706176929,38.5509646958,B
987,987.0,24.2135980212,97.3091470473,B
988,988.0,83.7071372122,26.6615728055,B
989,989.0,7.4763634219,16.6498004228,B
990,990.0,8.1725771745,2.5240819894,C
991,991.0,29.9692379946,15.026252744,C
992,992.0,57.1835524182,88.3364411696,A
993,993.0,36.1371840506,56.7354723979,B
994,994.0,58.5016320474,36.2371992585,C
995,995.0,92.4922264776,55.8160989559,C
996,996.0,60.147982702,95.6835340521,A
997,997.0,98.7366940751,36.805491489,B
998,998.0,61.8885768432,65.0696768627,A
999,999.0,40.571812544,70.7245516529,A
1000,1000.0,27.6061316904,61.229026272,A
1001,1001.0,48.770101749,69.7674159225,C
1002,1002.0,10.6092072288,-5.8690232852,B
1003,1003.0,29.4529806833,51.0743642197,B
1004,1004.0,107.1434111138,33.8991846887,A
1005,1005.0,22.8640899769,84.7533680015,A
1006,1006.0,57.3624030765,35.3452086573,C
1007,1007.0,117.1446231468,34.5622462133,B
1008,1008.0,96.9511372044,41.4684251121,C
1009,1009.0,80.9862104624,35.469556013,C
1010,1010.0,62.9521486468,23.0994671689,C
1011,1011.0,58.1938880383,119.1879534239,A
1012,1012.0,93.004464602,50.3041021308,A
1013,1013.0,40.6289749288,2.6681802061,C
1014,1014.0,34.9539457527,5.9907997444,A
1015,1015.0,98.9202077534,54.8710857959,C
1016,1016.0,55.3486974987,103.5724944014,A
1017,1017.0,82.7321469814,18.7201777105,C
1018,1018.0,30.9562394178,109.4602301914,A
1019,1019.0,34.6914414024,86.0711960733,A
1020,1020.0,83.1482388528,82.4359484776,A
1021,1021.0,42.5151895986,113.3119876748,A
1022,1022.0,79.4504471756,89.1122004492,A
1023,1023.0,100.7389819524,20.8985761493,C
1024,1024.0,40.7481658967,2.8654422522,B
1025,1025.0,83.3666434966,89.6181247267,A
1026,1026.0,108.9023071773,29.2735859085,C
1027,1027.0,59.6379518423,81.6415032744,A
1028,1028.0,57.127361551,7.9448512804,B
1029,1029.0,51.5339360069,69.7308165013,A
1030,1030.0,87.7600074422,24.9492037707,C
1031,1031.0,48.2958902301,-1.6309967706,A
1032,1032.0,98.4914222153,21.464046474,C
1033,1033.0,14.2843925936,32.9428733908,A
1034,1034.0,97.864132641,37.6805594426,B
1035,1035.0,25.8245244638,-6.6102627387,B
1036,1036.0,34.6456110136,54.7143392926,A
1037,1037.0,76.8363118982,105.809010001,A
1038,1038.0,91.3523504669,9.4325938852,C
1039,1039.0,67.3119202433,92.3218317938,A
1040,1040.0,115.6700389046,31.6560088765,C
1041,1041.0,43.3536831191,27.9017200672,A
1042,1042.0,79.2989940028,46.4757275918,C
1043,1043.0,106.7122544261,22.4189616802,C
1044,1044.0,45.7348150608,32.9272702536,B
1045,1045.0,110.4781224874,34.4048301884,C
1046,1046.0,101.730446661,42.5687289856,C
1047,1047.0,68.8061391902,27.875436185,A
1048,1048.0,39.4078053267,105.9490307169,A
1049,1049.0,66.0654441146,24.7806070805,C
1050,1050.0,76.4885797536,65.5384341177,A
1051,1051.0,50.6099592108,44.8484325211,B
1052,1052.0,67.4309965423,32.3423293671,C
1053,1053.0,75.3691284664,105.2352628421,A
1054,1054.0,33.3507520612,68.6388618254,A
1055,1055.0,99.7855478891,45.0371339206,C
1056,1056.0,3.95753166,40.2225609181,B
1057,1057.0,25.0764215532,76.2672595492,A
1058,1058.0,96.5142278881,11.141135255,A
1059,1059.0,111.1900793854,25.5218242817,B
1060,1060.0,74.1671194716,31.5416127586,A
1061,1061.0,71.5148832743,42.9630765348,B
1062,1062.0,34.5075744125,51.4955300505,B
1063,1063.0,113.0925030264,22.2229075225,C
1064,1064.0,52.2841332505,13.6716197101,C
1065,1065.0,63.7936924365,71.7314549001,A
1066,1066.0,88.0918853269,33.5954476672,C
1067,1067.0,31.962924565,11.7655668018,B
1068,1068.0,97.3206756552,54.4635510158,C
1069,1069.0,50.9780654476,105.3565559007,B
1070,1070.0,107.2585834345,17.9874079416,C
1071,1071.0,61.0146555625,96.682657681,A
1072,1072.0,112.3183513907,43.7008558722,C
1073,1073.0,38.7762734449,3.5079631406,C
1074,1074.0,71.8668463923,28.7369059284,A
1075,1075.0,39.484472097,23.9477293004,B
1076,1076.0,113.3058545134,36.1903290718,B
1077,1077.0,112.2092804029,24.1868371975,A
1078,1078.0,88.743836557,50.5178833572,A
1079,1079.0,63.6800884064,30.6325646126,A
1080,1080.0,55.5526373529,109.1253109572,A
1081,1081.0,84.5163453908,48.3830859574,C
1082,1082.0,42.9433640302,108.0340661523,A
1083,1083.0,58.4474377793,52.3844977888,A
1084,1084.0,15.706102891,75.4161644828,A
1085,1085.0,46.4794808291,29.4277364164,B
1086,1086.0,52.9591419871,40.1710847958,A
1087,1087.0,100.5549141305,54.7609057612,C
1088,1088.0,24.0736163286,96.946783255,B
1089,1089.0,90.0040950475,46.2087341141,B
1090,1090.0,15.5616951303,-6.8424771609,B
1091,1091.0,55.0891904397,6.934226934,B
1092,1092.0,82.4654052526,43.8343119272,C
1093,1093.0,15.0169108109,52.8614858939,B
1094,1094.0,24.3216065193,78.7263149427,A
1095,1095.0,47.6916976243,74.1808379865,A
1096,1096.0,92.5970824371,37.1427387719,C
1097,1097.0,87.7281940137,28.3701606747,C
1098,1098.0,38.6453993624,116.922361287,A
1099,1099.0,74.5087437092,27.0541319094,C
1100,1100.0,60.4498918303,17.7845492453,B
1101,1101.0,89.9759340047,12.9254687465,C
1102,1102.0,91.3037664663,37.4068932092,B
1103,1103.0,88.389712207,49.7087444367,C
1104,1104.0,30.2195926847,7.4922612147,B
1105,1105.0,54.1220792859,76.1536802689,A
1106,1106.0,90.6352225205,44.6126624908,C
1107,1107.0,30.6038530252,-4.158746875,A
1108,1108.0,22.5920243055,95.3263869996,A
1109,1109.0,37.6727906518,14.2640587352,B
1110,1110.0,78.6946399442,101.5957219231,A
1111,1111.0,40.2265184147,115.4665997188,A
1112,1112.0,98.9638029568,6.456471665,C
1113,1113.0,82.6465053523,42.0237787537,C
1114,1114.0,114.0567332157,25.4618283837,A
1115,1115.0,99.2529486516,43.6391716174,C
1116,1116.0,43.1661316697,100.8186440113,A
1117,1117.0,79.0152037002,55.3289242424,C
1118,1118.0,82.1115816146,24.3997626452,C
1119,1119.0,17.961762564,22.1002589477,B
1120,1120.0,70.9803058875,71.3576427459,C
1121,1121.0,35.1168143664,16.305373239,B
1122,1122.0,99.0405626632,48.3314852624,C
1123,1123.0,24.3476821911,41.6178248139,B
1124,1124.0,25.1202317437,-5.2343586597,B
1125,1125.0,29.0025338935,101.2392246437,A
1126,1126.0,31.1888320014,64.3224352822,A
1127,1127.0,78.839000565,35.0447409682,C
1128,1128.0,3.9080090916,6.8660846394,B
1129,1129.0,108.0065835956,48.6932878314,C
1130,1130.0,41.4928136277,-3.4710728047,B
1131,1131.0,101.0302625009,35.818466533,B
1132,1132.0,96.6661757298,38.3429495598,C
1133,1133.0,76.1880981215,106.844191767,A
1134,1134.0,51.3097528144,89.289225459,A
1135,1135.0,30.0239352353,52.7401075021,B
1136,1136.0,13.5329034684,23.8278476473,B
1137,1137.0,92.2348157737,28.6055820411,C
1138,1138.0,59.3949905661,13.2809440083,B
1139,1139.0,17.9648509557,99.9247287064,A
1140,1140.0,97.8633245564,26.796016785,C
1141,1141.0,94.2976604832,33.3807893802,A
1142,1142.0,83.7139882758,19.3234347546,C
1143,1143.0,-4.6389732692,17.554099231,A
1144,1144.0,86.7202153407,8.5865163582,C
1145,1145.0,98.1900815993,34.7141893254,A
1146,1146.0,36.1285413625,26.3122608082,B
1147,1147.0,3.3957792301,16.0783378896,A
1148,1148.0,80.0706956104,40.3363322708,C
1149,1149.0,64.0423847499,96.4658426516,A
1150,1150.0,64.2284980651,66.2035108621,A
1151,1151.0,62.0068369346,68.1474960026,C
1152,1152.0,62.3938925929,28.465206289,C
1153,1153.0,66.3080539029,79.032769751,A
1154,1154.0,38.8437896355,102.852324767,B
1155,1155.0,32.3813714134,89.6653694171,A
1156,1156.0,31.2886158742,75.7351853676,A
1157,1157.0,74.2857386951,18.5686171932,A
1158,1158.0,20.5736534656,58.2917738064,B
1159,1159.0,83.2949765045,42.9493098355,C
1160,1160.0,-0.5963639246,28.9878035967,A
1161,1161.0,20.6632414634,78.5988518502,A
1162,1162.0,26.6910474395,21.1208896343,C
1163,1163.0,69.8640107446,35.7088237058,C
1164,1164.0,68.6022116819,114.2892702871,A
1165,1165.0,71.3314454256,96.9306606076,A
1166,1166.0,56.1787775457,69.316268074,A
1167,1167.0,49.8166733805,26.1614365352,A
1168,1168.0,12.0450358425,42.7208867363,B
1169,1169.0,24.5109087708,100.2486504533,A
1170,1170.0,2.4459800183,41.0063139296,B
1171,1171.0,94.0987318604,31.4811387402,C
1172,1172.0,84.2071063838,45.9759180079,A
1173,1173.0,78.9876378835,18.3572659294,C
1174,1174.0,39.287161468,25.5834259014,B
1175,1175.0,86.8886225598,41.00100921,C
1176,1176.0,77.954220568,20.1344918329,B
1177,1177.0,18.3583228704,55.9488048405,B
1178,1178.0,80.9423802627,42.6183399579,C
1179,1179.0,74.0120058285,23.4937113314,A
1180,1180.0,19.5552770004,10.3316979444,B
1181,1181.0,30.5396601915,94.6275793611,B
1182,1182.0,43.2965439434,40.9495197841,C
1183,1183.0,39.1416074925,101.3683814679,A
1184,1184.0,46.0818265266,15.2072979252,B
1185,1185.0,51.6557878469,66.7050394129,A
1186,1186.0,46.2687485656,30.8006917603,A
1187,1187.0,28.6177105058,81.4486551419,A
1188,1188.0,69.6384182618,15.9608845298,C
1189,1189.0,32.392287406,30.913687431,B
1190,1190.0,68.7211459959,46.5464000039,C
1191,1191.0,68.5636251152,44.9704538786,C
1192,1192.0,38.9490061117,68.8150096105,C
1193,1193.0,81.9629809438,22.0756507395,B
1194,1194.0,52.1755092621,90.0017070994,A
1195,1195.0,92.4651289096,15.5843996429,C
1196,1196.0,10.6355546503,6.0364588046,B
1197,1197.0,10.4485525585,43.0630615576,C
1198,1198.0,23.2327740482,91.2218520153,A
1199,1199.0,83.0,87.0,B
1200,1200.0,68.0,52.0,B
1201,1201.0,62.0,17.0,A
1202,1202.0,73.0,89.0,B
1203,1203.0,97.0,16.0,C
1204,1204.0,84.0,78.0,A
1205,1205.0,8.0,49.0,B
1206,1206.0,83.0,61.0,B
1207,1207.0,50.0,30.0,C
1208,1208.0,1.0,43.0,B
1209,1209.0,52.0,18.0,C
1210,1210.0,40.0,15.0,B
1211,1211.0,64.0,1.0,C
1212,1212.0,93.0,95.0,B
1213,1213.0,87.0,84.0,B
1214,1214.0,11.0,39.0,B
1215,1215.0,50.0,90.0,A
1216,1216.0,58.0,43.0,A
1217,1217.0,37.0,53.0,A
1218,1218.0,28.0,36.0,B
1219,1219.0,102.0,5.0,A
1220,1220.0,55.0,56.0,A
1221,1221.0,6.0,70.0,C
1222,1222.0,41.0,99.0,B
1223,1223.0,28.0,93.0,C
1224,1224.0,67.0,10.0,A
1225,1225.0,0.0,45.0,B
1226,1226.0,60.0,1.0,A
1227,1227.0,30.0,80.0,A
1228,1228.0,97.0,67.0,C
1229,1229.0,54.0,68.0,C
1230,1230.0,92.0,4.0,C
1231,1231.0,1.0,60.0,C
1232,1232.0,100.0,44.0,A
1233,1233.0,33.0,67.0,B
1234,1234.0,79.0,32.0,B
1235,1235.0,31.0,74.0,A
1236,1236.0,54.0,18.0,C
1237,1237.0,80.0,1.0,B
1238,1238.0,27.0,80.0,C
1239,1239.0,74.0,44.0,C
1240,1240.0,55.0,1.0,B
1241,1241.0,86.0,5.0,A
1242,1242.0,45.0,103.0,A
1243,1243.0,6.0,81.0,B
1244,1244.0,30.0,61.0,B
1245,1245.0,38.0,43.0,A
1246,1246.0,96.0,95.0,C
1247,1247.0,9.0,104.0,B
1248,1248.0,78.0,72.0,B
1249,1249.0,91.0,17.0,A
1250,1250.0,71.0,60.0,A
1251,1251.0,63.0,57.0,B
1252,1252.0,42.0,36.0,B
1253,1253.0,54.0,93.0,B
1254,1254.0,43.0,51.0,A
1255,1255.0,46.0,73.0,C
1256,1256.0,41.0,61.0,C
1257,1257.0,22.0,30.0,C
1258,1258.0,68.0,66.0,C
1259,1259.0,79.0,32.0,B
1260,1260.0,98.0,25.0,A
1261,1261.0,50.0,2.0,B
1262,1262.0,59.0,71.0,C
1263,1263.0,20.0,70.0,B
1264,1264.0,102.0,55.0,C
1265,1265.0,8.0,104.0,A
1266,1266.0,66.0,77.0,C
1267,1267.0,32.0,4.0,C
1268,1268.0,80.0,57.0,C
1269,1269.0,80.0,81.0,A
1270,1270.0,82.0,21.0,B
