,FIPS,NAME,STATE,longitude,latitude,precipitation
720,19011,Benton,Iowa,-92.0657317334,42.080174751,547.3014182634996
721,19015,Boone,Iowa,-93.9316370877,42.0365026335,545.2503788263718
722,19017,Bremer,Iowa,-92.3180548339,42.7745872458,515.2957054856183
723,19019,Buchanan,Iowa,-91.837842149,42.4707837931,518.8745092821925
724,19023,Butler,Iowa,-92.7901934384,42.7315661359,526.6916773493023
725,19025,Calhoun,Iowa,-94.6404136047,42.3851848526,503.84357632727415
726,19027,Carroll,Iowa,-94.8605592807,42.0362382229,597.9705452128655
727,19029,Cass,Iowa,-94.9278266277,41.331487609,512.0170172006691
728,19031,Cedar,Iowa,-91.1324230468,41.7723266607,559.5131546357627
729,19035,Cherokee,Iowa,-95.6238053959,42.7356225783,518.8145779675469
730,19037,Chickasaw,Iowa,-92.3176637461,43.0600413474,539.5631002630096
731,19039,Clarke,Iowa,-93.7851578386,41.0290322944,510.1126871136168
732,19041,Clay,Iowa,-95.1509194224,43.0825803991,562.5309858187458
733,19043,Clayton,Iowa,-91.3414327747,42.8447493088,594.7884674751745
734,19045,Clinton,Iowa,-90.5319724291,41.8980358084,570.1203012585463
735,19047,Crawford,Iowa,-95.3819677478,42.037212461,538.7637318757639
736,19049,Dallas,Iowa,-94.0397619265,41.6848582046,548.1568054840413
737,19051,Davis,Iowa,-92.4097172922,40.7476890807,589.9994530102407
738,19053,Decatur,Iowa,-93.7862814096,40.737682711,528.4865788753813
739,19055,Delaware,Iowa,-91.367341411,42.4712208979,500.7978834500888
740,19059,Dickinson,Iowa,-95.1508300608,43.3779847631,540.3873441322975
741,19061,Dubuque,Iowa,-90.8825218504,42.4688224327,578.8592458949464
742,19063,Emmet,Iowa,-94.6784802642,43.37802248,537.2129102595733
743,19065,Fayette,Iowa,-91.8443243326,42.8625961548,507.5608928410543
744,19067,Floyd,Iowa,-92.7890033704,43.0599208476,568.2677071538526
745,19069,Franklin,Iowa,-93.2624729913,42.7325458524,552.7757610942205
746,19071,Fremont,Iowa,-95.6046765408,40.7455891853,507.58997093350894
747,19073,Greene,Iowa,-94.3968169905,42.0362403729,512.7275379017543
748,19075,Grundy,Iowa,-92.7914177407,42.4018650655,544.3552106874565
749,19077,Guthrie,Iowa,-94.5010550107,41.6837548102,548.8356553751595
750,19079,Hamilton,Iowa,-93.7068096741,42.383771317,578.3742821246828
751,19081,Hancock,Iowa,-93.7342722978,43.0818860731,570.4767505006645
752,19083,Hardin,Iowa,-93.2404024994,42.3838803185,568.6668249699513
753,19085,Harrison,Iowa,-95.8169208876,41.6828527455,539.6206604061516
754,19087,Henry,Iowa,-91.5445322832,40.9879710088,573.1405072934978
755,19089,Howard,Iowa,-92.3171989039,43.3567673364,537.8131327851877
756,19091,Humboldt,Iowa,-94.2071830507,42.7764677574,587.218611229676
757,19093,Ida,Iowa,-95.5134961566,42.3868746602,559.5590171968728
758,19095,Iowa,Iowa,-92.0655240141,41.6863234292,506.9213590154125
759,19097,Jackson,Iowa,-90.5742293965,42.1717425857,535.7491629402141
760,19099,Jasper,Iowa,-93.0537645398,41.6860388529,567.33493142843
761,19101,Jefferson,Iowa,-91.9488728782,41.0317620678,531.2808894779321
762,19103,Johnson,Iowa,-91.5881018852,41.6715248584,564.2844576625691
763,19105,Jones,Iowa,-91.131465421,42.1212370657,539.6450484322859
764,19107,Keokuk,Iowa,-92.1786423155,41.3364654753,512.3134902996336
765,19109,Kossuth,Iowa,-94.2067199306,43.2041300298,512.774701681229
766,19111,Lee,Iowa,-91.4792643967,40.6419821705,577.8438449816041
767,19113,Linn,Iowa,-91.5990228598,42.0789535271,579.3673560608374
768,19115,Louisa,Iowa,-91.2596183012,41.2185070628,510.5822661356071
769,19117,Lucas,Iowa,-93.3277206567,41.0293737922,522.502160017363
770,19119,Lyon,Iowa,-96.2102923903,43.3804969625,598.3640474448569
771,19121,Madison,Iowa,-94.0155619459,41.3307142217,591.7869454518782
772,19123,Mahaska,Iowa,-92.6409093578,41.3352034594,550.3675266002654
773,19125,Marion,Iowa,-93.0994371546,41.3344518776,551.6535013394529
774,19127,Marshall,Iowa,-92.9987713463,42.0358492263,577.7127678703995
775,19129,Mills,Iowa,-95.621326718,41.0334522634,570.9174867091496
776,19131,Mitchell,Iowa,-92.7890314515,43.3564123717,507.42753068205104
777,19133,Monona,Iowa,-95.9599234782,42.0516662494,517.200141704773
778,19135,Monroe,Iowa,-92.8689876816,41.0297829981,540.6227984943616
779,19137,Montgomery,Iowa,-95.1563757716,41.0301399961,585.1757653139285
780,19139,Muscatine,Iowa,-91.1127562492,41.4839220534,567.5888267049804
781,19141,O'Brien,Iowa,-95.6248783386,43.0837526517,535.7488581997239
782,19143,Osceola,Iowa,-95.6236852015,43.3785703546,586.586327989974
783,19145,Page,Iowa,-95.1501748646,40.7391440172,591.2228345425974
784,19149,Plymouth,Iowa,-96.2140273941,42.7378473183,503.3161543661053
785,19151,Pocahontas,Iowa,-94.6787466122,42.7341351105,594.2718699067885
786,19153,Polk,Iowa,-93.5735335401,41.6855048252,516.4439727422557
787,19155,Pottawattamie,Iowa,-95.542393077,41.3366123482,517.0789790589015
788,19157,Poweshiek,Iowa,-92.531468397,41.6864421928,598.0700634103239
789,19159,Ringgold,Iowa,-94.2439719124,40.7352022993,507.6406290523065
790,19161,Sac,Iowa,-95.1053945569,42.3862603643,572.0836120496025
791,19163,Scott,Iowa,-90.6232428034,41.6370978319,581.260462016859
792,19165,Shelby,Iowa,-95.31021134,41.6850925934,568.5826017198852
793,19167,Sioux,Iowa,-96.1778828448,43.082617377,547.5852860955201
794,19169,Story,Iowa,-93.4650447654,42.0362414924,506.17996222605547
795,19171,Tama,Iowa,-92.5325425886,42.0798117536,563.8619183507772
796,19173,Taylor,Iowa,-94.6964147623,40.7374323606,588.4781669801515
797,19175,Union,Iowa,-94.2423791547,41.0277303995,581.8710007228822
798,19179,Wapello,Iowa,-92.4094498846,41.0305845373,597.7163117202404
799,19181,Warren,Iowa,-93.5613593647,41.334373461,592.305792614542
800,19183,Washington,Iowa,-91.7178701959,41.3356001857,543.3895577550969
801,19185,Wayne,Iowa,-93.3273638708,40.7394701918,571.7922534646297
802,19187,Webster,Iowa,-94.1817743675,42.4279491681,552.1739954635
803,19189,Winnebago,Iowa,-93.7341954719,43.3775677756,546.9859073956537
804,19191,Winneshiek,Iowa,-91.8437036051,43.2906788284,560.4982574660456
805,19193,Woodbury,Iowa,-96.0447949019,42.3897291621,511.0859957816971
806,19195,Worth,Iowa,-93.2608475497,43.3773984485,582.2707139176663
807,19197,Wright,Iowa,-93.7351436616,42.7331189884,560.3662636186103
808,20001,Allen,Kansas,-95.3013889295,37.8857349436,533.1414089796782
809,20003,Anderson,Kansas,-95.2933285252,38.2142048256,524.4685548335526
810,20005,Atchison,Kansas,-95.3134446486,39.5317400033,522.3959468124721
811,20007,Barber,Kansas,-98.684790626,37.2288385526,534.2848996024512
812,20009,Barton,Kansas,-98.756464293,38.4789639679,529.131143402645
813,20011,Bourbon,Kansas,-94.8492968396,37.8552256175,577.9415085137484
814,20013,Brown,Kansas,-95.5642196557,39.8264989183,529.6132720425971
815,20015,Butler,Kansas,-96.8390654617,37.7812707517,593.6537476177318
816,20017,Chase,Kansas,-96.593928638,38.3020458533,593.4142042389843
817,20019,Chautauqua,Kansas,-96.2453782628,37.1500572155,571.8666506135652
818,20021,Cherokee,Kansas,-94.8462689731,37.1693060628,511.2101617808046
819,20023,Cheyenne,Kansas,-101.731104218,39.7858693359,19.66411164360065
820,20025,Clark,Kansas,-99.8203076918,37.2355230437,526.7061266549955
821,20027,Clay,Kansas,-97.1651722307,39.3497164186,582.1053698591004
822,20029,Cloud,Kansas,-97.6492819059,39.4802974375,532.2346250482288
823,20031,Coffey,Kansas,-95.7341117812,38.2368379381,531.4203858340574
824,20033,Comanche,Kansas,-99.2718714746,37.1912804013,516.3268791798924
825,20035,Cowley,Kansas,-96.8374891769,37.2377526609,593.3259032064274
826,20037,Crawford,Kansas,-94.8518113711,37.5073151069,540.0391073529255
827,20039,Decatur,Kansas,-100.459899544,39.7847564917,26.14003304789537
828,20041,Dickinson,Kansas,-97.152702787,38.8665005829,515.2862032465338
829,20043,Doniphan,Kansas,-95.1467942431,39.7880806129,574.842006138522
830,20045,Douglas,Kansas,-95.2926063049,38.8846594528,553.4062315499331
831,20047,Edwards,Kansas,-99.3121708301,37.887648789,531.8794968471558
832,20049,Elk,Kansas,-96.2440866545,37.4536881105,561.781998851498
833,20051,Ellis,Kansas,-99.3172316232,38.9147512529,557.5823375394768
834,20053,Ellsworth,Kansas,-98.204730294,38.696627674,576.044867360336
835,20055,Finney,Kansas,-100.736990786,38.0443048231,12.382080641460542
836,20057,Ford,Kansas,-99.8879423784,37.6917036301,585.3561545100806
837,20059,Franklin,Kansas,-95.2859482396,38.5645174515,521.8194543494902
838,20061,Geary,Kansas,-96.7525021968,39.0023855083,583.4287177673843
839,20063,Gove,Kansas,-100.48290474,38.9160955531,24.00970323532531
840,20065,Graham,Kansas,-99.8832526271,39.349716037,505.7825103122124
841,20067,Grant,Kansas,-101.308021268,37.5621932698,5.395805095450755
842,20069,Gray,Kansas,-100.437862948,37.7381978567,6.111303161790191
843,20071,Greeley,Kansas,-101.805968435,38.4805374528,17.818866468253596
844,20073,Greenwood,Kansas,-96.2326356698,37.8777875638,569.4029287215841
845,20075,Hamilton,Kansas,-101.791256465,37.9991525438,23.791549351468618
846,20077,Harper,Kansas,-98.0754955835,37.191604867,548.4462291937234
847,20079,Harvey,Kansas,-97.4272714417,38.0432184802,519.3457773895844
848,20081,Haskell,Kansas,-100.871191808,37.5622507408,21.820067991129427
849,20083,Hodgeman,Kansas,-99.897935995,38.0874838474,597.4869814539569
850,20085,Jackson,Kansas,-95.793663658,39.416820119,565.9928490700075
851,20087,Jefferson,Kansas,-95.383448733,39.2357647667,581.1160587575953
852,20089,Jewell,Kansas,-98.2183408742,39.7847320849,518.9165901188215
853,20091,Johnson,Kansas,-94.8222610425,38.8837685125,599.3028568075786
854,20093,Kearny,Kansas,-101.31986081,38.00019653,13.836343484230897
855,20095,Kingman,Kansas,-98.1363325923,37.5588848204,534.1482848801543
856,20097,Kiowa,Kansas,-99.2860476017,37.5582639151,556.8794536650049
857,20099,Labette,Kansas,-95.297576142,37.1913273481,536.0458305492558
858,20101,Lane,Kansas,-100.466398449,38.4813047182,14.721728554379753
859,20103,Leavenworth,Kansas,-95.0379114409,39.1993345198,572.9566064566561
860,20105,Lincoln,Kansas,-98.2076985187,39.0453280683,527.5170378588234
861,20107,Linn,Kansas,-94.8429319755,38.2122718972,540.121777696167
862,20109,Logan,Kansas,-101.148391114,38.9173365456,6.895449566301785
863,20111,Lyon,Kansas,-96.1526397502,38.4561871377,521.1496459789432
864,20113,McPherson,Kansas,-97.6480798696,38.3916666453,578.8265789697174
865,20115,Marion,Kansas,-97.0968903589,38.3588724365,529.3614040119988
866,20117,Marshall,Kansas,-96.5229367542,39.7836260546,509.87033406616405
867,20119,Meade,Kansas,-100.36618026,37.2381964095,13.813128814162917
868,20121,Miami,Kansas,-94.838056975,38.5635832261,587.3386817825135
869,20123,Mitchell,Kansas,-98.2093648177,39.3932659263,575.9170109529722
870,20125,Montgomery,Kansas,-95.7428780841,37.1925238004,578.821228679208
871,20127,Morris,Kansas,-96.6498496136,38.6874292494,510.36045190452705
872,20129,Morton,Kansas,-101.799252231,37.1913959707,26.10208190951025
873,20131,Nemaha,Kansas,-96.0141016624,39.7834476063,562.5062161706288
874,20133,Neosho,Kansas,-95.3067923129,37.55848541,553.0746185816249
875,20135,Ness,Kansas,-99.9161797856,38.4794187776,522.7200546440857
876,20137,Norton,Kansas,-99.9034768772,39.7843853292,554.0431830047197
877,20139,Osage,Kansas,-95.726945141,38.6523289215,554.002817572938
878,20141,Osborne,Kansas,-98.7679898039,39.3503339996,505.2231671811558
879,20143,Ottawa,Kansas,-97.6502157692,39.132537495,588.6870923948959
880,20145,Pawnee,Kansas,-99.2367293489,38.181330775,524.0770174100754
881,20147,Phillips,Kansas,-99.347022123,39.7845831125,563.063814053832
882,20149,Pottawatomie,Kansas,-96.3423649942,39.3790027809,579.5739660729892
883,20151,Pratt,Kansas,-98.7395957092,37.6477353374,547.1518444933952
884,20153,Rawlins,Kansas,-101.075705109,39.785240911,2.163258499312267
885,20155,Reno,Kansas,-98.0860066564,37.9529528516,590.4013952914408
886,20157,Republic,Kansas,-97.6506227728,39.8277963216,576.7465638280833
887,20159,Rice,Kansas,-98.2010299558,38.3471428738,561.0722059209662
888,20161,Riley,Kansas,-96.7351769755,39.2965532011,599.0262763581247
889,20163,Rooks,Kansas,-99.3250571176,39.3502287543,503.76597578318405
890,20165,Rush,Kansas,-99.3092409497,38.5231613136,590.0807628762639
891,20167,Russell,Kansas,-98.7623510222,38.9147788411,531.0295406296864
892,20169,Saline,Kansas,-97.6499306446,38.7838065024,515.7905276299236
893,20171,Scott,Kansas,-100.906858956,38.482169359,28.170762856288544
894,20173,Sedgwick,Kansas,-97.4609686791,37.6847615589,520.9661203003416
895,20175,Seward,Kansas,-100.851287248,37.1933028033,23.24780840325377
896,20177,Shawnee,Kansas,-95.7565342577,39.0415137637,523.6976196547419
897,20179,Sheridan,Kansas,-100.441832361,39.3503577669,8.845138572013795
898,20181,Sherman,Kansas,-101.719980701,39.3514336872,3.780282131034911
899,20183,Smith,Kansas,-98.7854727927,39.785156359,529.8699407090537
900,20185,Stafford,Kansas,-98.7174450154,38.0309985368,503.03576440566235
901,20187,Stanton,Kansas,-101.784183191,37.5630613882,15.587400140424354
902,20189,Stevens,Kansas,-101.312046958,37.1923179509,21.842653881494883
903,20191,Sumner,Kansas,-97.4765502094,37.2372753377,555.593846680131
904,20193,Thomas,Kansas,-101.055531285,39.3509686024,1.8078196862144813
905,20195,Trego,Kansas,-99.8727358362,38.9143249144,596.2760094354752
906,20197,Wabaunsee,Kansas,-96.2050045391,38.9532912889,537.0359583981665
907,20199,Wallace,Kansas,-101.763574005,38.9166611398,27.892862251856382
908,20201,Washington,Kansas,-97.0875435237,39.7842012909,585.5799374229051
909,20203,Wichita,Kansas,-101.34735565,38.4820845404,13.832429426362658
910,20205,Wilson,Kansas,-95.7433888048,37.5592414881,568.6884585085993
911,20207,Woodson,Kansas,-95.7401677072,37.886670206,525.3852657575779
912,20209,Wyandotte,Kansas,-94.7644784215,39.1146453374,546.5935876819717
913,21001,Adair,Kentucky,-85.2806497629,37.1041534526,501.29815270584305
914,21003,Allen,Kentucky,-86.1904186693,36.7513165534,580.4957170225034
915,21005,Anderson,Kentucky,-84.9910045711,38.0039134141,541.2716473207141
916,21007,Ballard,Kentucky,-88.9993411296,37.0584319295,581.4440587455708
917,21009,Barren,Kentucky,-85.9336633247,36.9655811681,505.20629515349435
918,21011,Bath,Kentucky,-83.74266722,38.1449736906,529.7262431162535
919,21013,Bell,Kentucky,-83.6740950601,36.7306482485,555.1520989944862
920,21015,Boone,Kentucky,-84.727848116,38.969864478,568.9356015214053
921,21017,Bourbon,Kentucky,-84.2171399549,38.2067299514,580.7702780797586
922,21019,Boyd,Kentucky,-82.6877258112,38.3595724655,575.045732910761
923,21021,Boyle,Kentucky,-84.8668203815,37.6243602285,568.528085477523
924,21023,Bracken,Kentucky,-84.0901906655,38.688812974,558.5649941115493
925,21025,Breathitt,Kentucky,-83.3240853027,37.5216171391,567.9791165769304
926,21027,Breckinridge,Kentucky,-86.4292775361,37.7732676848,578.8336957862757
927,21029,Bullitt,Kentucky,-85.6958570326,37.9700757707,533.4129546346912
928,21031,Butler,Kentucky,-86.68175556,37.2072808133,599.6537767114637
929,21033,Caldwell,Kentucky,-87.8679057735,37.1453332323,599.9512186034721
930,21035,Calloway,Kentucky,-88.2722011175,36.6211012796,517.7174581174597
931,21037,Campbell,Kentucky,-84.3796958206,38.9464767816,586.0307147370257
932,21039,Carlisle,Kentucky,-88.9710587868,36.8532163803,512.486632964389
933,21041,Carroll,Kentucky,-85.123590032,38.6678584122,510.06576552218155
934,21043,Carter,Kentucky,-83.0495338272,38.318172839,579.5993581458259
935,21045,Casey,Kentucky,-84.9283681524,37.3222824489,517.5052800496068
936,21047,Christian,Kentucky,-87.4903805625,36.8941807353,581.9041218239313
937,21049,Clark,Kentucky,-84.1473994082,37.9708518682,500.75492167171865
938,21051,Clay,Kentucky,-83.714662683,37.1596975589,527.6724030381532
939,21053,Clinton,Kentucky,-85.1360135602,36.7274816255,586.7902559295931
940,21055,Crittenden,Kentucky,-88.0972226536,37.3527152683,564.2711491985316
941,21057,Cumberland,Kentucky,-85.3884485912,36.7865296888,504.59325041248684
942,21059,Daviess,Kentucky,-87.0872269242,37.731772508,578.5310299795758
943,21061,Edmonson,Kentucky,-86.2386201495,37.2088402055,549.0384656465133
944,21063,Elliott,Kentucky,-83.0976163428,38.1178916805,542.957274706428
945,21065,Estill,Kentucky,-83.9643302311,37.6924814699,537.2211511235269
946,21067,Fayette,Kentucky,-84.4587221937,38.0423302608,564.0799953280454
947,21069,Fleming,Kentucky,-83.6966440772,38.3701068106,526.0228620668582
948,21071,Floyd,Kentucky,-82.7457041434,37.5571085124,594.2204344958118
949,21073,Franklin,Kentucky,-84.8770681668,38.2391477444,578.6862113460663
950,21075,Fulton,Kentucky,-89.1875965868,36.5540721406,534.9427991253488
951,21077,Gallatin,Kentucky,-84.8593123857,38.7568746647,585.3803039320669
952,21079,Garrard,Kentucky,-84.5376342293,37.6395779036,533.234185786209
953,21081,Grant,Kentucky,-84.6246133807,38.6488155619,557.2620169131807
954,21083,Graves,Kentucky,-88.6512057677,36.7231381944,562.6015481144233
955,21085,Grayson,Kentucky,-86.3438765333,37.4608189464,515.3334935149314
956,21087,Green,Kentucky,-85.5531056748,37.2641094188,505.90397489141026
957,21089,Greenup,Kentucky,-82.9222922454,38.5456646906,527.0992645372136
958,21091,Hancock,Kentucky,-86.7779252067,37.8415087294,510.0353313956178
959,21093,Hardin,Kentucky,-85.9633719015,37.6979246033,500.2869371282596
960,21095,Harlan,Kentucky,-83.2179510399,36.8569745004,536.7726162315788
961,21097,Harrison,Kentucky,-84.3313958343,38.4418035091,530.9188731921965
962,21099,Hart,Kentucky,-85.8847094016,37.29992674,501.29603578290784
963,21101,Henderson,Kentucky,-87.5731516422,37.7958423573,507.91721291248933
964,21103,Henry,Kentucky,-85.1189299735,38.448468036,591.3386362718597
965,21105,Hickman,Kentucky,-88.9762156953,36.6781704977,562.0642578966524
966,21107,Hopkins,Kentucky,-87.540842137,37.3088201365,572.3999732550283
967,21109,Jackson,Kentucky,-84.0057660473,37.4197763873,503.6875072174267
968,21111,Jefferson,Kentucky,-85.6591577058,38.1871910002,505.90833629568914
969,21113,Jessamine,Kentucky,-84.5809372528,37.872051318,570.3390869910124
970,21115,Johnson,Kentucky,-82.8315397747,37.8466393565,523.4312292180455
971,21117,Kenton,Kentucky,-84.5333168381,38.9334528592,568.0971422321805
972,21119,Knott,Kentucky,-82.9541313398,37.3540523996,507.70660726385375
973,21121,Knox,Kentucky,-83.854045282,36.8906660574,506.2616910091577
974,21125,Laurel,Kentucky,-84.11780032,37.1106705529,550.3113938805127
975,21127,Lawrence,Kentucky,-82.7347546613,38.0678786159,540.718322522504
976,21129,Lee,Kentucky,-83.7162777687,37.5947979696,569.2652276276796
977,21131,Leslie,Kentucky,-83.3811399511,37.0940663146,533.4028906750058
978,21133,Letcher,Kentucky,-82.8552822542,37.1211921397,533.6930859951588
979,21135,Lewis,Kentucky,-83.3780560683,38.5315416285,586.7190579156953
980,21137,Lincoln,Kentucky,-84.6608453633,37.4553667663,529.0762192883086
981,21139,Livingston,Kentucky,-88.3538137781,37.2097032695,506.32862046446456
982,21141,Logan,Kentucky,-86.8789382363,36.8596987837,539.213525863525
983,21143,Lyon,Kentucky,-88.0832815032,37.0191301368,544.7108436510428
984,21145,McCracken,Kentucky,-88.71271926,37.0540793189,564.5447310559199
985,21147,McCreary,Kentucky,-84.4841745377,36.7371415587,531.2386300738982
986,21149,McLean,Kentucky,-87.2636042463,37.5291899516,523.981458374024
987,21151,Madison,Kentucky,-84.2779980048,37.7201835062,597.8173225974147
988,21153,Magoffin,Kentucky,-83.0649145355,37.7064741502,537.4478802971167
989,21155,Marion,Kentucky,-85.2696313766,37.5525344711,529.6112738416488
990,21157,Marshall,Kentucky,-88.3293805253,36.8834465874,572.5940504670881
991,21159,Martin,Kentucky,-82.5132925147,37.8015772072,552.2363162849372
992,21161,Mason,Kentucky,-83.8242451537,38.5951729912,521.9776839134666
993,21163,Meade,Kentucky,-86.2171786433,37.9698391666,576.7289848603986
994,21165,Menifee,Kentucky,-83.5988719199,37.9413779683,517.2878068830157
995,21167,Mercer,Kentucky,-84.8744366862,37.8110307874,520.2251381779392
996,21169,Metcalfe,Kentucky,-85.6292510918,36.9905417852,531.620271169937
997,21171,Monroe,Kentucky,-85.7165195846,36.712180279,581.0021372705418
998,21173,Montgomery,Kentucky,-83.913088975,38.0335228018,556.8733645729814
999,21175,Morgan,Kentucky,-83.2588931268,37.9222809093,568.7267668935611
1000,21177,Muhlenberg,Kentucky,-87.142041664,37.2157922672,582.2269724420349
1001,21179,Nelson,Kentucky,-85.4659885855,37.805131267,503.61340885873136
1002,21181,Nicholas,Kentucky,-84.0153305006,38.3355978163,591.690900684236
1003,21183,Ohio,Kentucky,-86.8488901965,37.478191684,599.0118552596349
1004,21185,Oldham,Kentucky,-85.4483655316,38.3994422236,545.0219476549047
1005,21187,Owen,Kentucky,-84.8281098255,38.5196362585,555.9303154075
1006,21189,Owsley,Kentucky,-83.6831118762,37.4192050035,587.0373710895062
1007,21191,Pendleton,Kentucky,-84.3602721797,38.6956276543,587.9727306645676
1008,21193,Perry,Kentucky,-83.2214816028,37.2442933233,566.0175216434552
1009,21195,Pike,Kentucky,-82.3958631537,37.4690483094,546.1458113580136
1010,21197,Powell,Kentucky,-83.823774583,37.8311453235,559.0211210309932
1011,21199,Pulaski,Kentucky,-84.5771762961,37.1039268916,524.0110784334425
1012,21201,Robertson,Kentucky,-84.0520241975,38.5188144389,544.8498604499574
1013,21203,Rockcastle,Kentucky,-84.3159414648,37.3651781719,586.5303171743974
1014,21205,Rowan,Kentucky,-83.4210754055,38.1962558627,572.3067133268261
1015,21207,Russell,Kentucky,-85.0586875538,36.991034312,525.5011194264058
1016,21209,Scott,Kentucky,-84.5839338937,38.291547316,557.4422229464063
1017,21211,Shelby,Kentucky,-85.1947770123,38.2154382436,542.8086750949661
1018,21213,Simpson,Kentucky,-86.582320534,36.7419423399,586.9888006813461
1019,21215,Spencer,Kentucky,-85.3278488189,38.0325101344,590.7679354348056
1020,21217,Taylor,Kentucky,-85.3278346717,37.3664545067,525.3971148225804
1021,21219,Todd,Kentucky,-87.1791532892,36.8355562279,578.9634859541359
1022,21221,Trigg,Kentucky,-87.8733713765,36.8063197395,526.4918349560895
1023,21223,Trimble,Kentucky,-85.3375681071,38.6130327476,513.4706052662888
1024,21225,Union,Kentucky,-87.9453835494,37.6584480026,560.7703081251999
1025,21227,Warren,Kentucky,-86.4237993498,36.9935767676,583.654950567198
1026,21229,Washington,Kentucky,-85.1747465425,37.753378564,560.4341209511026
1027,21231,Wayne,Kentucky,-84.828631199,36.8012652397,509.0107651809152
1028,21233,Webster,Kentucky,-87.6831570963,37.5184174771,578.3028563288335
1029,21235,Whitley,Kentucky,-84.145177727,36.7580732628,503.69156168148504
1030,21237,Wolfe,Kentucky,-83.4931751504,37.7393195914,555.6628354048612
1031,21239,Woodford,Kentucky,-84.7436031459,38.0423908286,557.2245396799383
1032,22001,Acadia,Louisiana,-92.4119791169,30.2905333588,580.2587021821492
1033,22003,Allen,Louisiana,-92.8278792297,30.6528705338,520.9292673338192
1034,22005,Ascension,Louisiana,-90.9112912896,30.2035444978,576.5819382769549
1035,22007,Assumption,Louisiana,-91.0625868595,29.9007722759,511.5665016108676
1036,22009,Avoyelles,Louisiana,-92.001376741,31.07624372,545.9137465483362
1037,22011,Beauregard,Louisiana,-93.343338993,30.6484687349,502.9130022897844
1038,22013,Bienville,Louisiana,-93.0559517637,32.3472191955,504.24191729104064
1039,22015,Bossier,Louisiana,-93.6050459212,32.6789310276,522.9297954828688
1040,22017,Caddo,Louisiana,-93.8823968489,32.5801941764,595.7220773645124
1041,22019,Calcasieu,Louisiana,-93.3579451616,30.2292239003,516.463378211056
1042,22021,Caldwell,Louisiana,-92.1166058761,32.0922715486,514.3737750850615
1043,22023,Cameron,Louisiana,-93.1988964755,29.8468719706,584.326262241422
1044,22025,Catahoula,Louisiana,-91.8470716058,31.6661684568,599.0155471338068
1045,22027,Claiborne,Louisiana,-92.9957332424,32.822693435,508.5926537310347
1046,22029,Concordia,Louisiana,-91.6400549956,31.445835936,584.025494653689
1047,22039,Evangeline,Louisiana,-92.4059042007,30.7289364182,531.2992888250328
1048,22041,Franklin,Louisiana,-91.6737652244,32.1332163406,528.9427672417892
1049,22043,Grant,Louisiana,-92.5595204513,31.599703679,578.8117865924529
1050,22045,Iberia,Louisiana,-91.7630555512,29.7564998487,522.997700704038
1051,22047,Iberville,Louisiana,-91.3493631932,30.2584988738,589.7381932124488
1052,22049,Jackson,Louisiana,-92.5577401117,32.3020349252,523.1078113313482
1053,22051,Jefferson,Louisiana,-90.0977653992,29.6774585804,542.7067129129789
1054,22053,Jefferson,Louisiana,-90.0977653992,29.6774585804,535.966308512536
1055,22055,Lafayette,Louisiana,-92.0638821244,30.2067729534,571.6346103844045
1056,22057,Lafourche,Louisiana,-90.402594527,29.5003322407,547.7391372215333
1057,22059,LaSalle,Louisiana,-92.1604365033,31.6767316888,509.7346340460253
1058,22061,Lincoln,Louisiana,-92.6648152839,32.6016373737,583.8954134871199
1059,22063,Livingston,Louisiana,-90.7279074417,30.4401362441,567.6411344272849
1060,22065,Madison,Louisiana,-91.2425796995,32.3644009947,510.2588986197261
1061,22067,Morehouse,Louisiana,-91.801797046,32.8202181268,538.4357540709954
1062,22069,Natchitoches,Louisiana,-93.0962433857,31.7235401557,553.7572650677671
1063,22071,Orleans,Louisiana,-89.928127921,30.0686436991,543.0608400997062
1064,22073,Ouachita,Louisiana,-92.1548701323,32.4783131468,568.4235857826909
1065,22075,Plaquemines,Louisiana,-89.4819150635,29.3806620653,536.5791934842614
1066,22079,Rapides,Louisiana,-92.5331996257,31.1986202778,578.1441843932539
1067,22083,Richland,Louisiana,-91.7634818429,32.4177916678,534.2182373172049
1068,22085,Sabine,Louisiana,-93.5546968685,31.5640129586,506.2921168855764
1069,22105,Tangipahoa,Louisiana,-90.4056805267,30.6266523214,531.2262559511317
1070,22107,Tensas,Louisiana,-91.3400729965,32.0016607751,583.7029639750004
1071,22109,Terrebonne,Louisiana,-90.8376399064,29.3374418892,529.6216712584046
1072,22111,Union,Louisiana,-92.3748055749,32.8318884986,595.0031371136013
1073,22113,Vermilion,Louisiana,-92.304282947,29.8093893174,553.9287978358573
1074,22115,Vernon,Louisiana,-93.1841466986,31.1082936995,508.02924613424386
1075,22117,Washington,Louisiana,-90.0405268831,30.8533433125,586.6111572981611
1076,22119,Webster,Louisiana,-93.3349833098,32.7134544164,574.089355826562
1077,22127,Winn,Louisiana,-92.6367652262,31.944249197,520.0209130430018
1078,23001,Androscoggin,Maine,-70.206444997,44.1658484298,541.5430858665499
1079,23003,Aroostook,Maine,-68.5988785527,46.6588181292,587.0048747647287
1080,23005,Cumberland,Maine,-70.3302006275,43.8060821062,568.7606344924194
1081,23007,Franklin,Maine,-70.4440737272,44.9741566636,525.7894683888029
1082,23009,Hancock,Maine,-68.3682079676,44.5628867649,537.7894701931481
1083,23011,Kennebec,Maine,-69.767264396,44.4091601365,548.475630499498
