,Unnamed: 0,xDom,yDom,class
599,599,81.4503710443,77.6019095047,Kepdon
600,600,55.3396603071,10.3103653946,Slashead
601,601,30.2242062947,65.2234668987,Kepdon
602,602,76.8625249187,85.7870222645,Kepdon
603,603,94.188170612,39.6590678263,Slashead
604,604,51.0670273223,111.0312746263,Kepdon
605,605,83.1698221773,72.2367310351,Zlale
606,606,81.1537215617,15.1594895609,Zlale
607,607,14.5723229539,45.4814362436,Slashead
608,608,79.2855482704,105.5834821513,Kepdon
609,609,83.0913613198,42.9085885788,Zlale
610,610,66.0258264857,106.9622723085,Kepdon
611,611,83.8688697638,13.8145328565,Zlale
612,612,21.2234101729,52.2577392817,Zlale
613,613,95.9996310028,43.6688501879,Kepdon
614,614,-4.0257594135,21.8139462731,Kepdon
615,615,27.8835394833,43.4615832485,Slashead
616,616,43.4174662009,11.8788796201,Slashead
617,617,9.7846852597,32.5491827579,Slashead
618,618,55.7676481162,55.9859604662,Kepdon
619,619,83.894155345,10.2767583113,Zlale
620,620,72.0701739057,92.1816437598,Kepdon
621,621,11.5970927019,45.4053938856,Slashead
622,622,4.493269975,48.6564020621,Slashead
623,623,56.9393460329,93.0106897378,Kepdon
624,624,43.2942954987,82.7082540497,Kepdon
625,625,28.1752524817,53.9975347968,Slashead
626,626,87.0530640493,30.5970653478,Slashead
627,627,112.0938622851,46.7308341797,Zlale
628,628,25.420941376,8.3943863511,Slashead
629,629,14.6979043649,27.9109369625,Kepdon
630,630,26.2114336829,57.6683813294,Zlale
631,631,46.4097479349,82.6213126365,Slashead
632,632,39.427838114,8.1493843787,Kepdon
633,633,40.2646058787,52.1257508396,Slashead
634,634,64.421510938,87.3016077879,Kepdon
635,635,33.3528005171,22.3818199001,Zlale
636,636,77.2534721643,10.0674997705,Zlale
637,637,12.4363853102,29.0886396678,Slashead
638,638,28.9251172096,91.7120653991,Kepdon
639,639,110.2750256345,18.3510934128,Kepdon
640,640,72.6631571392,18.2237371301,Zlale
641,641,84.3910633475,35.0681316276,Zlale
642,642,84.1640918722,21.8078576509,Slashead
643,643,101.6186425674,24.6953916466,Zlale
644,644,11.7743968875,50.2453217246,Zlale
645,645,90.0992004028,48.3407254589,Kepdon
646,646,45.9016093305,109.1637914629,Kepdon
647,647,52.5083180945,81.6869580918,Kepdon
648,648,71.4533631121,30.2457075332,Zlale
649,649,71.086299278,81.1389406271,Kepdon
650,650,69.3786755756,29.4962585878,Zlale
651,651,37.7888266445,55.7213773622,Zlale
652,652,72.6841864091,50.2169975446,Slashead
653,653,5.3123899655,45.9446076594,Slashead
654,654,45.2959818348,73.8008328313,Kepdon
655,655,26.4936481738,70.0742587988,Kepdon
656,656,102.1157403948,49.5720419501,Slashead
657,657,3.7188553394,46.8757868524,Slashead
658,658,50.4708548685,9.6656707377,Slashead
659,659,103.7096256796,20.4182108836,Zlale
660,660,70.5246166348,29.1825416203,Kepdon
661,661,30.0975911719,98.8624730197,Kepdon
662,662,103.2571885132,37.0467705544,Slashead
663,663,70.4644302034,108.4952239077,Slashead
664,664,46.7978250766,6.5062336329,Zlale
665,665,60.5381285681,81.5429694962,Kepdon
666,666,10.8640253533,11.5475324003,Slashead
667,667,80.0706596192,104.2178755197,Kepdon
668,668,5.5721324267,40.3726012473,Zlale
669,669,34.5148649251,82.0271947072,Kepdon
670,670,10.2382226957,21.321134316,Slashead
671,671,75.7465440478,12.1170045811,Kepdon
672,672,38.1521489973,58.5609497754,Kepdon
673,673,79.8724845926,11.6941647336,Slashead
674,674,4.4625367668,51.514781779,Slashead
675,675,110.6671411154,35.84162854,Slashead
676,676,22.0132840793,2.5810492568,Slashead
677,677,58.5239582622,84.975260927,Kepdon
678,678,85.8423944707,8.0605693375,Zlale
679,679,54.1410920263,20.466470086,Zlale
680,680,12.8828305566,14.7731214702,Zlale
681,681,38.2186304621,-1.9336491131,Slashead
682,682,99.5701625575,15.4006772582,Kepdon
683,683,113.4353487272,24.5247824198,Slashead
684,684,109.3431588198,10.8417622686,Zlale
685,685,46.8396128806,49.7970938485,Kepdon
686,686,8.5770114471,46.1404559312,Slashead
687,687,36.4043652169,42.8830452534,Slashead
688,688,-0.8468299807,30.4580037431,Slashead
689,689,41.7233897814,73.4672262831,Kepdon
690,690,112.4884978107,38.4424289097,Zlale
691,691,78.7822504429,68.6684353214,Kepdon
692,692,-0.4405274184,42.0822126619,Slashead
693,693,93.5194361523,24.6544842903,Zlale
694,694,93.6239724836,44.6235464652,Kepdon
695,695,20.1848867147,66.579838518,Kepdon
696,696,21.1686939963,35.1093603956,Slashead
697,697,49.3107456312,32.9779163722,Zlale
698,698,37.7079596233,54.2785716702,Kepdon
699,699,61.0757173776,28.9020056088,Slashead
700,700,107.2369610111,14.8655465973,Zlale
701,701,56.099242017,56.1832835346,Kepdon
702,702,44.75854011,98.2878895436,Kepdon
703,703,107.1270591982,24.6874458033,Zlale
704,704,29.9639221836,14.8647857603,Zlale
705,705,92.7875293667,29.9919422266,Slashead
706,706,78.7142310643,66.7637478885,Kepdon
707,707,6.4864113398,27.235946101,Slashead
708,708,116.1690130443,26.7244431897,Zlale
709,709,94.3178386739,46.2677026849,Zlale
710,710,71.6202880942,103.5420253627,Kepdon
711,711,53.4439700506,2.7619488033,Zlale
712,712,100.2039314774,47.2622990353,Slashead
713,713,84.1784957197,51.0543524326,Slashead
714,714,92.0297202522,10.6939943049,Slashead
715,715,84.6363543021,86.9538348886,Kepdon
716,716,79.6671516476,91.0796712919,Kepdon
717,717,27.9053140902,112.928183928,Kepdon
718,718,62.4525903671,27.847683305,Zlale
719,719,22.6180270349,62.9053622862,Kepdon
720,720,107.2710757319,38.7247872056,Zlale
721,721,32.9687754176,72.7350593368,Kepdon
722,722,47.1671934817,118.6068520547,Kepdon
723,723,25.2391321137,107.0090853691,Kepdon
724,724,102.863587457,42.9005547176,Slashead
725,725,33.4434289234,-5.1305487706,Kepdon
726,726,36.4650979516,104.9667445995,Kepdon
727,727,87.2195755556,22.9239530919,Zlale
728,728,72.360813087,64.492538968,Kepdon
729,729,87.1799351381,34.5492791772,Slashead
730,730,58.3635633686,118.8050717743,Kepdon
731,731,85.0953697659,49.6224181793,Kepdon
732,732,60.9175782006,116.286650686,Kepdon
733,733,23.6107811413,96.0324615013,Zlale
734,734,23.2803252264,45.2046070886,Slashead
735,735,43.6764820733,7.7845048555,Zlale
736,736,82.4762998693,90.2485259023,Kepdon
737,737,27.6096080397,2.8291990424,Slashead
738,738,48.3840662189,76.3822345522,Kepdon
739,739,21.391075639,51.0964571838,Kepdon
740,740,40.2286089163,76.3853452355,Kepdon
741,741,71.1483299706,24.4238467515,Slashead
742,742,57.4612466488,90.5072639452,Kepdon
743,743,34.2945094486,26.8629381614,Kepdon
744,744,92.7486230297,49.2505458375,Zlale
745,745,15.8110687525,56.7092523154,Slashead
746,746,-5.472768778,19.1997223148,Slashead
747,747,36.8012944359,19.7723812553,Zlale
748,748,96.8456350064,55.9155035285,Slashead
749,749,34.7291417539,6.4067660047,Slashead
750,750,22.270173118,12.6059177616,Slashead
751,751,60.8475794726,68.3106209524,Kepdon
752,752,35.8834705556,52.1029300196,Zlale
753,753,101.3859000793,6.9755438381,Slashead
754,754,73.5283631948,75.8096324701,Kepdon
755,755,-3.295729766,23.7289032247,Slashead
756,756,28.1624544823,98.6015508472,Kepdon
757,757,73.702959888,44.6518503239,Slashead
758,758,47.7953465024,60.1174497245,Kepdon
759,759,40.6384047889,29.4304757561,Kepdon
760,760,74.9820821002,62.3020226379,Kepdon
761,761,96.3042073831,11.6749311482,Zlale
762,762,78.8272620293,76.6325133246,Kepdon
763,763,20.9265419535,78.8654999691,Zlale
764,764,22.2271929302,1.1612670532,Kepdon
765,765,4.2722977782,14.2788526638,Zlale
766,766,51.7197219369,91.5007515788,Kepdon
767,767,81.4775157478,76.5579774985,Kepdon
768,768,23.2850756258,72.0126407213,Slashead
769,769,25.7793619267,107.857082013,Kepdon
770,770,76.9803971584,43.3979592369,Zlale
771,771,98.8540509813,14.1379855738,Kepdon
772,772,63.0258585701,24.774338481,Kepdon
773,773,108.9391213684,49.2514088399,Slashead
774,774,65.5618363877,33.354270287,Kepdon
775,775,25.1703738862,59.8937243187,Kepdon
776,776,21.429995353,104.5184225197,Kepdon
777,777,87.9549814644,51.1213255866,Zlale
778,778,82.5474592936,11.4918405624,Kepdon
779,779,87.2798894907,9.1539360006,Zlale
780,780,18.2933170766,12.856303192,Slashead
781,781,2.1054118843,29.9117801845,Slashead
782,782,105.4450277289,27.8866428532,Kepdon
783,783,65.1624878354,65.4113238607,Kepdon
784,784,66.472290992,24.3557714281,Slashead
785,785,40.004132122,64.0660358911,Kepdon
786,786,115.6327080695,38.8483098591,Zlale
787,787,45.0444165618,68.3611121161,Kepdon
788,788,91.2911945306,35.3937426298,Zlale
789,789,27.3217267246,-1.7058892074,Slashead
790,790,18.6146601411,25.0924070488,Kepdon
791,791,15.3244158298,37.19396939,Kepdon
792,792,100.1821400418,29.5119417627,Zlale
793,793,29.8597123898,74.4447639924,Slashead
794,794,25.8711501166,86.6525677865,Zlale
795,795,36.2364089321,53.6762395556,Zlale
796,796,9.3554321931,23.396469933,Slashead
797,797,48.9543420799,111.7115458307,Kepdon
798,798,74.5035739656,107.225429094,Kepdon
799,799,74.8909655456,34.9667259146,Zlale
800,800,27.4329454176,104.8581927228,Kepdon
801,801,30.3136494384,67.583537382,Kepdon
802,802,38.8527443165,29.4227999491,Slashead
803,803,37.579016026,12.9570243114,Kepdon
804,804,35.2676836866,59.8999966708,Kepdon
805,805,32.6411595949,81.9335295763,Kepdon
806,806,93.8165605604,31.4200209543,Zlale
807,807,21.1445485907,0.8715551203,Kepdon
808,808,41.1056821015,-4.2514019032,Slashead
809,809,54.907971934,35.7066987325,Slashead
810,810,28.8854007525,62.8765753627,Slashead
811,811,68.03459427,46.971682238,Zlale
812,812,85.292257088,83.5879188935,Kepdon
813,813,63.8808880853,93.848043893,Kepdon
814,814,49.2118033826,-2.0214125731,Slashead
815,815,30.3826042088,-3.8459265866,Kepdon
816,816,75.6599192578,32.5077593394,Kepdon
817,817,57.5393258405,105.5848716923,Kepdon
818,818,30.3655300946,82.1959751335,Kepdon
819,819,11.6514944496,12.3163478975,Zlale
820,820,71.6880458844,34.0871462516,Kepdon
821,821,34.2831683747,93.9360071615,Kepdon
822,822,105.8054345817,8.5369921965,Zlale
823,823,104.4144545855,20.4777966545,Kepdon
824,824,32.2652486104,2.2417666804,Slashead
825,825,82.2510260944,48.560546207,Slashead
826,826,99.1007373502,18.8279030258,Zlale
827,827,22.6653121995,39.7193884,Zlale
828,828,95.4850974526,46.1622659105,Zlale
829,829,67.6756685463,26.1303472453,Zlale
830,830,34.8277460543,24.3283687038,Zlale
831,831,101.4999638265,9.4517289172,Kepdon
832,832,37.726271218,10.7623117885,Slashead
833,833,80.2684045747,22.5333404177,Zlale
834,834,38.9428490564,68.5241695192,Kepdon
835,835,24.8331416472,35.7149343317,Slashead
836,836,19.1858927251,70.0231636617,Kepdon
837,837,57.8836276688,37.9499218512,Slashead
838,838,94.4853717779,38.1550620687,Slashead
839,839,8.6922116921,6.0542834427,Kepdon
840,840,59.1833874803,96.0831353018,Kepdon
841,841,73.2307787548,102.1271015827,Kepdon
842,842,15.8138419621,29.4361525092,Slashead
843,843,53.0866580108,10.2861898194,Kepdon
844,844,113.8347116815,32.045103061,Zlale
845,845,50.6535805695,35.393817777,Slashead
846,846,25.2107923454,14.8838394625,Slashead
847,847,23.1705378979,34.3846415942,Slashead
848,848,32.2372672066,-6.5268362155,Slashead
849,849,55.5029298654,74.2770330783,Slashead
850,850,33.6115888473,56.1978220236,Zlale
851,851,60.9870739135,117.0163601192,Kepdon
852,852,11.147452852,7.2342421692,Slashead
853,853,64.8739440714,108.3985972331,Kepdon
854,854,58.2671759129,65.9895106044,Kepdon
855,855,75.8574794278,77.9265471978,Kepdon
856,856,76.9846743989,33.0855240745,Zlale
857,857,48.8345190487,104.2166278454,Kepdon
858,858,71.0081166454,106.5848241833,Kepdon
859,859,-1.053870872,23.374060798,Slashead
860,860,83.0557956309,32.2075477951,Kepdon
861,861,100.7059813172,19.2197133625,Zlale
862,862,34.4419513679,45.4286510666,Slashead
863,863,87.8299062306,10.2434850546,Zlale
864,864,57.1396438049,65.4062886551,Kepdon
865,865,32.2047379815,82.6592164861,Kepdon
866,866,43.1848109531,89.2575774628,Kepdon
867,867,3.456793892,45.3582592942,Slashead
868,868,76.705094037,73.2896831437,Slashead
869,869,4.7026077379,31.4744437592,Slashead
870,870,103.0316502057,16.7954545439,Zlale
871,871,81.5758005103,94.4873524423,Zlale
872,872,39.268625933,1.5181444989,Slashead
873,873,15.6059249594,53.8787838322,Kepdon
874,874,35.4895030461,77.6385167701,Kepdon
875,875,72.6601511266,58.6307933186,Kepdon
876,876,42.6738322104,7.359685724,Slashead
877,877,63.9477721938,38.8710025436,Slashead
878,878,83.0554472653,27.6843818724,Zlale
879,879,48.5800728394,109.3165104347,Kepdon
880,880,83.0453092227,91.7335974531,Slashead
881,881,102.267937005,54.5218241895,Zlale
882,882,108.8893974376,18.9144792035,Zlale
883,883,88.9799441913,32.3799839703,Zlale
884,884,89.6689991544,29.4751115013,Kepdon
885,885,72.4077890812,108.3451898143,Slashead
886,886,94.2728941735,32.6747020343,Slashead
887,887,36.5519082594,46.8124660077,Slashead
888,888,30.9546455499,63.1963485649,Kepdon
889,889,54.1736498737,119.5814252895,Kepdon
890,890,-2.9680826577,12.0293543592,Kepdon
891,891,81.6355607402,43.4149467035,Slashead
892,892,79.1369407969,97.76809183,Slashead
893,893,51.0146052273,85.8648393623,Slashead
894,894,16.1924797101,32.1387825113,Slashead
895,895,16.9292714023,0.3668425872,Slashead
896,896,71.0910417975,43.8970430333,Kepdon
897,897,59.3046774038,106.4465650557,Kepdon
898,898,83.4630029923,53.2395714834,Zlale
899,899,94.1732928065,49.9604692562,Kepdon
900,900,63.1585035133,79.7392606398,Kepdon
901,901,37.828899517,48.9000512009,Slashead
902,902,29.2425582837,14.717025547,Kepdon
903,903,13.5039047692,47.6258198584,Slashead
904,904,109.8747555604,35.9544207893,Zlale
905,905,82.8802676118,37.7839311935,Zlale
906,906,73.2359673127,17.3720802179,Kepdon
907,907,57.6025935906,27.8350488787,Slashead
908,908,47.9929341103,14.9173758322,Slashead
909,909,15.0707990016,80.8942528665,Kepdon
910,910,25.9533066448,78.3431799507,Kepdon
911,911,101.8226168593,38.9390994345,Zlale
912,912,5.3318656332,34.7914408192,Slashead
913,913,60.7869142025,60.3071408393,Kepdon
914,914,-2.7459939531,32.4714544391,Slashead
915,915,55.8147534617,114.9831537328,Kepdon
916,916,115.2125911828,38.5165537948,Zlale
917,917,35.0497497775,36.8415455454,Slashead
918,918,67.2454778474,98.4509274223,Kepdon
919,919,105.4680775468,15.6733609765,Zlale
920,920,60.0849088119,13.8835860605,Slashead
921,921,59.6517028347,78.5572863532,Kepdon
922,922,67.3477840591,82.2536272739,Kepdon
923,923,72.8084800941,10.7004063854,Zlale
924,924,14.288645545,57.4687098486,Slashead
925,925,69.324939856,42.8637374663,Zlale
926,926,16.3688124108,93.1457901212,Kepdon
927,927,58.1305428206,86.676196444,Kepdon
928,928,52.2153831949,16.514731408,Slashead
929,929,4.8849959854,1.763653948,Slashead
930,930,109.432365143,48.8631451588,Zlale
931,931,51.4093718179,66.0816795532,Kepdon
932,932,79.7377482522,36.2638806194,Zlale
933,933,52.8601126586,100.1117726705,Kepdon
934,934,2.7349788331,13.5677560703,Zlale
935,935,64.5050225517,21.3597226634,Zlale
936,936,82.6286922055,45.8067931039,Zlale
937,937,46.4196105884,36.5098894613,Kepdon
938,938,76.1852921704,49.3960442718,Zlale
939,939,48.6098012519,49.4252454164,Kepdon
940,940,47.1116740056,24.4393632252,Slashead
941,941,21.24524002,63.7167493707,Kepdon
942,942,86.2513150451,15.7974657109,Zlale
943,943,108.7366231882,45.5348857818,Kepdon
944,944,32.9106195227,51.4212214383,Slashead
945,945,2.8993594988,2.587463497,Slashead
946,946,7.9021853612,10.4268641866,Slashead
947,947,46.9772008593,61.7558082728,Kepdon
948,948,10.4950910335,38.664303262,Slashead
949,949,8.5815831652,43.1266846053,Kepdon
950,950,83.4536952935,24.2778255469,Zlale
951,951,35.4297465978,87.2571126568,Kepdon
952,952,26.6685960567,106.9031541287,Kepdon
953,953,18.1608964552,36.0020544302,Zlale
954,954,112.853715946,44.3403337492,Zlale
955,955,54.2234105155,51.6661462401,Kepdon
956,956,98.9977290835,55.4447060278,Zlale
957,957,13.4466987811,52.1047761533,Kepdon
958,958,20.2125096507,2.1718073869,Slashead
959,959,0.614434797,24.1510215459,Slashead
960,960,89.952248325,28.5905052164,Slashead
961,961,41.7791749884,47.689299779,Kepdon
962,962,104.1020394026,35.6916470789,Zlale
963,963,80.2425307132,15.942239255,Zlale
964,964,31.2840393386,29.0653129954,Kepdon
965,965,102.2755767798,26.9698229974,Zlale
966,966,30.6053528205,72.6058921797,Slashead
967,967,104.8690291633,45.7086794881,Zlale
968,968,55.0560942171,107.4055551885,Kepdon
969,969,15.5943100214,5.1611886208,Slashead
970,970,29.340211403,-5.0702044636,Kepdon
971,971,29.4309596299,77.1412346389,Zlale
972,972,109.8353427768,32.7846406444,Zlale
973,973,87.8819288023,5.7074755206,Kepdon
974,974,74.2509604723,36.6287718129,Slashead
975,975,46.5678409627,107.7766894379,Slashead
976,976,44.8211180136,53.3166686439,Zlale
977,977,72.3360015979,50.7731702025,Kepdon
978,978,56.8294447204,39.548214628,Slashead
979,979,77.2779247987,24.1435244461,Slashead
980,980,45.9096870426,44.0420623538,Slashead
981,981,91.473220557,32.3683883071,Kepdon
982,982,109.3090468333,30.5226153163,Kepdon
983,983,22.7448058986,94.9025751235,Zlale
984,984,78.1711254421,41.8436016359,Zlale
985,985,28.2246644331,24.5165447921,Slashead
986,986,38.3706176929,38.5509646958,Slashead
987,987,24.2135980212,97.3091470473,Slashead
988,988,83.7071372122,26.6615728055,Slashead
989,989,7.4763634219,16.6498004228,Slashead
990,990,8.1725771745,2.5240819894,Zlale
991,991,29.9692379946,15.026252744,Zlale
992,992,57.1835524182,88.3364411696,Kepdon
993,993,36.1371840506,56.7354723979,Slashead
994,994,58.5016320474,36.2371992585,Zlale
995,995,92.4922264776,55.8160989559,Zlale
996,996,60.147982702,95.6835340521,Kepdon
997,997,98.7366940751,36.805491489,Slashead
998,998,61.8885768432,65.0696768627,Kepdon
999,999,40.571812544,70.7245516529,Kepdon
1000,1000,27.6061316904,61.229026272,Kepdon
1001,1001,48.770101749,69.7674159225,Zlale
1002,1002,10.6092072288,-5.8690232852,Slashead
1003,1003,29.4529806833,51.0743642197,Slashead
1004,1004,107.1434111138,33.8991846887,Kepdon
1005,1005,22.8640899769,84.7533680015,Kepdon
1006,1006,57.3624030765,35.3452086573,Zlale
1007,1007,117.1446231468,34.5622462133,Slashead
1008,1008,96.9511372044,41.4684251121,Zlale
1009,1009,80.9862104624,35.469556013,Zlale
1010,1010,62.9521486468,23.0994671689,Zlale
1011,1011,58.1938880383,119.1879534239,Kepdon
1012,1012,93.004464602,50.3041021308,Kepdon
1013,1013,40.6289749288,2.6681802061,Zlale
1014,1014,34.9539457527,5.9907997444,Kepdon
1015,1015,98.9202077534,54.8710857959,Zlale
1016,1016,55.3486974987,103.5724944014,Kepdon
1017,1017,82.7321469814,18.7201777105,Zlale
1018,1018,30.9562394178,109.4602301914,Kepdon
1019,1019,34.6914414024,86.0711960733,Kepdon
1020,1020,83.1482388528,82.4359484776,Kepdon
1021,1021,42.5151895986,113.3119876748,Kepdon
1022,1022,79.4504471756,89.1122004492,Kepdon
1023,1023,100.7389819524,20.8985761493,Zlale
1024,1024,40.7481658967,2.8654422522,Slashead
1025,1025,83.3666434966,89.6181247267,Kepdon
1026,1026,108.9023071773,29.2735859085,Zlale
1027,1027,59.6379518423,81.6415032744,Kepdon
1028,1028,57.127361551,7.9448512804,Slashead
1029,1029,51.5339360069,69.7308165013,Kepdon
1030,1030,87.7600074422,24.9492037707,Zlale
1031,1031,48.2958902301,-1.6309967706,Kepdon
1032,1032,98.4914222153,21.464046474,Zlale
1033,1033,14.2843925936,32.9428733908,Kepdon
1034,1034,97.864132641,37.6805594426,Slashead
1035,1035,25.8245244638,-6.6102627387,Slashead
1036,1036,34.6456110136,54.7143392926,Kepdon
1037,1037,76.8363118982,105.809010001,Kepdon
1038,1038,91.3523504669,9.4325938852,Zlale
1039,1039,67.3119202433,92.3218317938,Kepdon
1040,1040,115.6700389046,31.6560088765,Zlale
1041,1041,43.3536831191,27.9017200672,Kepdon
1042,1042,79.2989940028,46.4757275918,Zlale
1043,1043,106.7122544261,22.4189616802,Zlale
1044,1044,45.7348150608,32.9272702536,Slashead
1045,1045,110.4781224874,34.4048301884,Zlale
1046,1046,101.730446661,42.5687289856,Zlale
1047,1047,68.8061391902,27.875436185,Kepdon
1048,1048,39.4078053267,105.9490307169,Kepdon
1049,1049,66.0654441146,24.7806070805,Zlale
1050,1050,76.4885797536,65.5384341177,Kepdon
1051,1051,50.6099592108,44.8484325211,Slashead
1052,1052,67.4309965423,32.3423293671,Zlale
1053,1053,75.3691284664,105.2352628421,Kepdon
1054,1054,33.3507520612,68.6388618254,Kepdon
1055,1055,99.7855478891,45.0371339206,Zlale
1056,1056,3.95753166,40.2225609181,Slashead
1057,1057,25.0764215532,76.2672595492,Kepdon
1058,1058,96.5142278881,11.141135255,Kepdon
1059,1059,111.1900793854,25.5218242817,Slashead
1060,1060,74.1671194716,31.5416127586,Kepdon
1061,1061,71.5148832743,42.9630765348,Slashead
1062,1062,34.5075744125,51.4955300505,Slashead
1063,1063,113.0925030264,22.2229075225,Zlale
1064,1064,52.2841332505,13.6716197101,Zlale
1065,1065,63.7936924365,71.7314549001,Kepdon
1066,1066,88.0918853269,33.5954476672,Zlale
1067,1067,31.962924565,11.7655668018,Slashead
1068,1068,97.3206756552,54.4635510158,Zlale
1069,1069,50.9780654476,105.3565559007,Slashead
1070,1070,107.2585834345,17.9874079416,Zlale
1071,1071,61.0146555625,96.682657681,Kepdon
1072,1072,112.3183513907,43.7008558722,Zlale
1073,1073,38.7762734449,3.5079631406,Zlale
1074,1074,71.8668463923,28.7369059284,Kepdon
1075,1075,39.484472097,23.9477293004,Slashead
1076,1076,113.3058545134,36.1903290718,Slashead
1077,1077,112.2092804029,24.1868371975,Kepdon
1078,1078,88.743836557,50.5178833572,Kepdon
1079,1079,63.6800884064,30.6325646126,Kepdon
1080,1080,55.5526373529,109.1253109572,Kepdon
1081,1081,84.5163453908,48.3830859574,Zlale
1082,1082,42.9433640302,108.0340661523,Kepdon
1083,1083,58.4474377793,52.3844977888,Kepdon
1084,1084,15.706102891,75.4161644828,Kepdon
1085,1085,46.4794808291,29.4277364164,Slashead
1086,1086,52.9591419871,40.1710847958,Kepdon
1087,1087,100.5549141305,54.7609057612,Zlale
1088,1088,24.0736163286,96.946783255,Slashead
1089,1089,90.0040950475,46.2087341141,Slashead
1090,1090,15.5616951303,-6.8424771609,Slashead
1091,1091,55.0891904397,6.934226934,Slashead
1092,1092,82.4654052526,43.8343119272,Zlale
1093,1093,15.0169108109,52.8614858939,Slashead
1094,1094,24.3216065193,78.7263149427,Kepdon
1095,1095,47.6916976243,74.1808379865,Kepdon
1096,1096,92.5970824371,37.1427387719,Zlale
1097,1097,87.7281940137,28.3701606747,Zlale
1098,1098,38.6453993624,116.922361287,Kepdon
1099,1099,74.5087437092,27.0541319094,Zlale
1100,1100,60.4498918303,17.7845492453,Slashead
1101,1101,89.9759340047,12.9254687465,Zlale
1102,1102,91.3037664663,37.4068932092,Slashead
1103,1103,88.389712207,49.7087444367,Zlale
1104,1104,30.2195926847,7.4922612147,Slashead
1105,1105,54.1220792859,76.1536802689,Kepdon
1106,1106,90.6352225205,44.6126624908,Zlale
1107,1107,30.6038530252,-4.158746875,Kepdon
1108,1108,22.5920243055,95.3263869996,Kepdon
1109,1109,37.6727906518,14.2640587352,Slashead
1110,1110,78.6946399442,101.5957219231,Kepdon
1111,1111,40.2265184147,115.4665997188,Kepdon
1112,1112,98.9638029568,6.456471665,Zlale
1113,1113,82.6465053523,42.0237787537,Zlale
1114,1114,114.0567332157,25.4618283837,Kepdon
1115,1115,99.2529486516,43.6391716174,Zlale
1116,1116,43.1661316697,100.8186440113,Kepdon
1117,1117,79.0152037002,55.3289242424,Zlale
1118,1118,82.1115816146,24.3997626452,Zlale
1119,1119,17.961762564,22.1002589477,Slashead
1120,1120,70.9803058875,71.3576427459,Zlale
1121,1121,35.1168143664,16.305373239,Slashead
1122,1122,99.0405626632,48.3314852624,Zlale
1123,1123,24.3476821911,41.6178248139,Slashead
1124,1124,25.1202317437,-5.2343586597,Slashead
1125,1125,29.0025338935,101.2392246437,Kepdon
1126,1126,31.1888320014,64.3224352822,Kepdon
1127,1127,78.839000565,35.0447409682,Zlale
1128,1128,3.9080090916,6.8660846394,Slashead
1129,1129,108.0065835956,48.6932878314,Zlale
1130,1130,41.4928136277,-3.4710728047,Slashead
1131,1131,101.0302625009,35.818466533,Slashead
1132,1132,96.6661757298,38.3429495598,Zlale
1133,1133,76.1880981215,106.844191767,Kepdon
1134,1134,51.3097528144,89.289225459,Kepdon
1135,1135,30.0239352353,52.7401075021,Slashead
1136,1136,13.5329034684,23.8278476473,Slashead
1137,1137,92.2348157737,28.6055820411,Zlale
1138,1138,59.3949905661,13.2809440083,Slashead
1139,1139,17.9648509557,99.9247287064,Kepdon
1140,1140,97.8633245564,26.796016785,Zlale
1141,1141,94.2976604832,33.3807893802,Kepdon
1142,1142,83.7139882758,19.3234347546,Zlale
1143,1143,-4.6389732692,17.554099231,Kepdon
1144,1144,86.7202153407,8.5865163582,Zlale
1145,1145,98.1900815993,34.7141893254,Kepdon
1146,1146,36.1285413625,26.3122608082,Slashead
1147,1147,3.3957792301,16.0783378896,Kepdon
1148,1148,80.0706956104,40.3363322708,Zlale
1149,1149,64.0423847499,96.4658426516,Kepdon
1150,1150,64.2284980651,66.2035108621,Kepdon
1151,1151,62.0068369346,68.1474960026,Zlale
1152,1152,62.3938925929,28.465206289,Zlale
1153,1153,66.3080539029,79.032769751,Kepdon
1154,1154,38.8437896355,102.852324767,Slashead
1155,1155,32.3813714134,89.6653694171,Kepdon
1156,1156,31.2886158742,75.7351853676,Kepdon
1157,1157,74.2857386951,18.5686171932,Kepdon
1158,1158,20.5736534656,58.2917738064,Slashead
1159,1159,83.2949765045,42.9493098355,Zlale
1160,1160,-0.5963639246,28.9878035967,Kepdon
1161,1161,20.6632414634,78.5988518502,Kepdon
1162,1162,26.6910474395,21.1208896343,Zlale
1163,1163,69.8640107446,35.7088237058,Zlale
1164,1164,68.6022116819,114.2892702871,Kepdon
1165,1165,71.3314454256,96.9306606076,Kepdon
1166,1166,56.1787775457,69.316268074,Kepdon
1167,1167,49.8166733805,26.1614365352,Kepdon
1168,1168,12.0450358425,42.7208867363,Slashead
1169,1169,24.5109087708,100.2486504533,Kepdon
1170,1170,2.4459800183,41.0063139296,Slashead
1171,1171,94.0987318604,31.4811387402,Zlale
1172,1172,84.2071063838,45.9759180079,Kepdon
1173,1173,78.9876378835,18.3572659294,Zlale
1174,1174,39.287161468,25.5834259014,Slashead
1175,1175,86.8886225598,41.00100921,Zlale
1176,1176,77.954220568,20.1344918329,Slashead
1177,1177,18.3583228704,55.9488048405,Slashead
1178,1178,80.9423802627,42.6183399579,Zlale
1179,1179,74.0120058285,23.4937113314,Kepdon
1180,1180,19.5552770004,10.3316979444,Slashead
1181,1181,30.5396601915,94.6275793611,Slashead
1182,1182,43.2965439434,40.9495197841,Zlale
1183,1183,39.1416074925,101.3683814679,Kepdon
