,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FIPS,NAME,STATE,longitude,latitude,precipitation
947,947,947,947,947,20107,Linn,Kansas,-94.8429319755,38.2122718972,513.9623529806352
948,948,948,948,948,20109,Logan,Kansas,-101.148391114,38.9173365456,19.10777420044665
949,949,949,949,949,20111,Lyon,Kansas,-96.1526397502,38.4561871377,448.4221149262103
950,950,950,950,950,20113,McPherson,Kansas,-97.6480798696,38.3916666453,396.137900950028
951,951,951,951,951,20115,Marion,Kansas,-97.0968903589,38.3588724365,598.732920967093
952,952,952,952,952,20117,Marshall,Kansas,-96.5229367542,39.7836260546,462.66753933778284
953,953,953,953,953,20119,Meade,Kansas,-100.36618026,37.2381964095,29.63073749708325
954,954,954,954,954,20121,Miami,Kansas,-94.838056975,38.5635832261,506.467233141387
955,955,955,955,955,20123,Mitchell,Kansas,-98.2093648177,39.3932659263,578.6469379513228
956,956,956,956,956,20125,Montgomery,Kansas,-95.7428780841,37.1925238004,499.2527170009994
957,957,957,957,957,20127,Morris,Kansas,-96.6498496136,38.6874292494,442.3906420126282
958,958,958,958,958,20129,Morton,Kansas,-101.799252231,37.1913959707,0.8529620578729691
959,959,959,959,959,20131,Nemaha,Kansas,-96.0141016624,39.7834476063,551.781866101646
960,960,960,960,960,20133,Neosho,Kansas,-95.3067923129,37.55848541,479.96632356663815
961,961,961,961,961,20135,Ness,Kansas,-99.9161797856,38.4794187776,512.1427902549506
962,962,962,962,962,20137,Norton,Kansas,-99.9034768772,39.7843853292,422.93937400776935
963,963,963,963,963,20139,Osage,Kansas,-95.726945141,38.6523289215,464.2503428314019
964,964,964,964,964,20141,Osborne,Kansas,-98.7679898039,39.3503339996,548.3003297413717
965,965,965,965,965,20143,Ottawa,Kansas,-97.6502157692,39.132537495,559.5530465557849
966,966,966,966,966,20145,Pawnee,Kansas,-99.2367293489,38.181330775,396.59224070483174
967,967,967,967,967,20147,Phillips,Kansas,-99.347022123,39.7845831125,457.62808548582944
968,968,968,968,968,20149,Pottawatomie,Kansas,-96.3423649942,39.3790027809,467.5692483473445
969,969,969,969,969,20151,Pratt,Kansas,-98.7395957092,37.6477353374,513.2852118606663
970,970,970,970,970,20153,Rawlins,Kansas,-101.075705109,39.785240911,18.858253225914183
971,971,971,971,971,20155,Reno,Kansas,-98.0860066564,37.9529528516,399.73404974644103
972,972,972,972,972,20157,Republic,Kansas,-97.6506227728,39.8277963216,569.8039857608595
973,973,973,973,973,20159,Rice,Kansas,-98.2010299558,38.3471428738,397.7777566244319
974,974,974,974,974,20161,Riley,Kansas,-96.7351769755,39.2965532011,509.11239058690717
975,975,975,975,975,20163,Rooks,Kansas,-99.3250571176,39.3502287543,429.48129499812757
976,976,976,976,976,20165,Rush,Kansas,-99.3092409497,38.5231613136,444.8702739624459
977,977,977,977,977,20167,Russell,Kansas,-98.7623510222,38.9147788411,366.34089713629066
978,978,978,978,978,20169,Saline,Kansas,-97.6499306446,38.7838065024,591.9388454801185
979,979,979,979,979,20171,Scott,Kansas,-100.906858956,38.482169359,27.733724942730504
980,980,980,980,980,20173,Sedgwick,Kansas,-97.4609686791,37.6847615589,536.4848340717247
981,981,981,981,981,20175,Seward,Kansas,-100.851287248,37.1933028033,4.058630595589885
982,982,982,982,982,20177,Shawnee,Kansas,-95.7565342577,39.0415137637,364.6057385335197
983,983,983,983,983,20179,Sheridan,Kansas,-100.441832361,39.3503577669,4.769846553192094
984,984,984,984,984,20181,Sherman,Kansas,-101.719980701,39.3514336872,22.7699181456078
985,985,985,985,985,20183,Smith,Kansas,-98.7854727927,39.785156359,425.799415940377
986,986,986,986,986,20185,Stafford,Kansas,-98.7174450154,38.0309985368,540.9448599735185
987,987,987,987,987,20187,Stanton,Kansas,-101.784183191,37.5630613882,6.019446770532406
988,988,988,988,988,20189,Stevens,Kansas,-101.312046958,37.1923179509,17.616711848683366
989,989,989,989,989,20191,Sumner,Kansas,-97.4765502094,37.2372753377,439.55532959643614
990,990,990,990,990,20193,Thomas,Kansas,-101.055531285,39.3509686024,29.08542107016724
991,991,991,991,991,20195,Trego,Kansas,-99.8727358362,38.9143249144,419.5587063359635
992,992,992,992,992,20197,Wabaunsee,Kansas,-96.2050045391,38.9532912889,426.0338860976825
993,993,993,993,993,20199,Wallace,Kansas,-101.763574005,38.9166611398,7.8250691523409905
994,994,994,994,994,20201,Washington,Kansas,-97.0875435237,39.7842012909,408.3965547871014
995,995,995,995,995,20203,Wichita,Kansas,-101.34735565,38.4820845404,17.410953805316094
996,996,996,996,996,20205,Wilson,Kansas,-95.7433888048,37.5592414881,388.9032079138984
997,997,997,997,997,20207,Woodson,Kansas,-95.7401677072,37.886670206,493.87545453395035
998,998,998,998,998,20209,Wyandotte,Kansas,-94.7644784215,39.1146453374,398.1678056159836
999,999,999,999,999,21001,Adair,Kentucky,-85.2806497629,37.1041534526,532.1096059141742
1000,1000,1000,1000,1000,21003,Allen,Kentucky,-86.1904186693,36.7513165534,386.40507016657443
1001,1001,1001,1001,1001,21005,Anderson,Kentucky,-84.9910045711,38.0039134141,500.35112774997185
1002,1002,1002,1002,1002,21007,Ballard,Kentucky,-88.9993411296,37.0584319295,471.2290917456774
1003,1003,1003,1003,1003,21009,Barren,Kentucky,-85.9336633247,36.9655811681,415.39107624660136
1004,1004,1004,1004,1004,21011,Bath,Kentucky,-83.74266722,38.1449736906,548.2902711171015
1005,1005,1005,1005,1005,21013,Bell,Kentucky,-83.6740950601,36.7306482485,370.9370134140504
1006,1006,1006,1006,1006,21015,Boone,Kentucky,-84.727848116,38.969864478,476.17374909008345
1007,1007,1007,1007,1007,21017,Bourbon,Kentucky,-84.2171399549,38.2067299514,549.2518360690535
1008,1008,1008,1008,1008,21019,Boyd,Kentucky,-82.6877258112,38.3595724655,484.316421241458
1009,1009,1009,1009,1009,21021,Boyle,Kentucky,-84.8668203815,37.6243602285,504.9796305595695
1010,1010,1010,1010,1010,21023,Bracken,Kentucky,-84.0901906655,38.688812974,419.05660644874837
1011,1011,1011,1011,1011,21025,Breathitt,Kentucky,-83.3240853027,37.5216171391,542.6676695037338
1012,1012,1012,1012,1012,21027,Breckinridge,Kentucky,-86.4292775361,37.7732676848,381.2965783563061
1013,1013,1013,1013,1013,21029,Bullitt,Kentucky,-85.6958570326,37.9700757707,469.7694833705585
1014,1014,1014,1014,1014,21031,Butler,Kentucky,-86.68175556,37.2072808133,377.9825821025839
1015,1015,1015,1015,1015,21033,Caldwell,Kentucky,-87.8679057735,37.1453332323,569.3654557603767
1016,1016,1016,1016,1016,21035,Calloway,Kentucky,-88.2722011175,36.6211012796,597.631727447032
1017,1017,1017,1017,1017,21037,Campbell,Kentucky,-84.3796958206,38.9464767816,359.0785907047133
1018,1018,1018,1018,1018,21039,Carlisle,Kentucky,-88.9710587868,36.8532163803,440.70169943849106
1019,1019,1019,1019,1019,21041,Carroll,Kentucky,-85.123590032,38.6678584122,539.7077657266477
1020,1020,1020,1020,1020,21043,Carter,Kentucky,-83.0495338272,38.318172839,427.222139559894
1021,1021,1021,1021,1021,21045,Casey,Kentucky,-84.9283681524,37.3222824489,569.1948795083323
1022,1022,1022,1022,1022,21047,Christian,Kentucky,-87.4903805625,36.8941807353,459.08193220806976
1023,1023,1023,1023,1023,21049,Clark,Kentucky,-84.1473994082,37.9708518682,584.0978875006415
1024,1024,1024,1024,1024,21051,Clay,Kentucky,-83.714662683,37.1596975589,399.8342428735515
1025,1025,1025,1025,1025,21053,Clinton,Kentucky,-85.1360135602,36.7274816255,598.9098698627083
1026,1026,1026,1026,1026,21055,Crittenden,Kentucky,-88.0972226536,37.3527152683,453.35708490086546
1027,1027,1027,1027,1027,21057,Cumberland,Kentucky,-85.3884485912,36.7865296888,371.6662889370367
1028,1028,1028,1028,1028,21059,Daviess,Kentucky,-87.0872269242,37.731772508,442.0515901570544
1029,1029,1029,1029,1029,21061,Edmonson,Kentucky,-86.2386201495,37.2088402055,507.27853459313474
1030,1030,1030,1030,1030,21063,Elliott,Kentucky,-83.0976163428,38.1178916805,405.16948350070186
1031,1031,1031,1031,1031,21065,Estill,Kentucky,-83.9643302311,37.6924814699,584.0902201628234
1032,1032,1032,1032,1032,21067,Fayette,Kentucky,-84.4587221937,38.0423302608,408.7092699111631
1033,1033,1033,1033,1033,21069,Fleming,Kentucky,-83.6966440772,38.3701068106,569.4383202026482
1034,1034,1034,1034,1034,21071,Floyd,Kentucky,-82.7457041434,37.5571085124,408.54229487549605
1035,1035,1035,1035,1035,21073,Franklin,Kentucky,-84.8770681668,38.2391477444,502.03262053642334
1036,1036,1036,1036,1036,21075,Fulton,Kentucky,-89.1875965868,36.5540721406,537.1817876502157
1037,1037,1037,1037,1037,21077,Gallatin,Kentucky,-84.8593123857,38.7568746647,448.2923083592732
1038,1038,1038,1038,1038,21079,Garrard,Kentucky,-84.5376342293,37.6395779036,436.00939732016235
1039,1039,1039,1039,1039,21081,Grant,Kentucky,-84.6246133807,38.6488155619,501.02331329434475
1040,1040,1040,1040,1040,21083,Graves,Kentucky,-88.6512057677,36.7231381944,544.9800007915202
1041,1041,1041,1041,1041,21085,Grayson,Kentucky,-86.3438765333,37.4608189464,559.5106582120264
1042,1042,1042,1042,1042,21087,Green,Kentucky,-85.5531056748,37.2641094188,458.8353823184814
1043,1043,1043,1043,1043,21089,Greenup,Kentucky,-82.9222922454,38.5456646906,572.1392364820614
1044,1044,1044,1044,1044,21091,Hancock,Kentucky,-86.7779252067,37.8415087294,500.6841337046742
1045,1045,1045,1045,1045,21093,Hardin,Kentucky,-85.9633719015,37.6979246033,418.72036062262595
1046,1046,1046,1046,1046,21095,Harlan,Kentucky,-83.2179510399,36.8569745004,544.357412384513
1047,1047,1047,1047,1047,21097,Harrison,Kentucky,-84.3313958343,38.4418035091,423.40417827193147
1048,1048,1048,1048,1048,21099,Hart,Kentucky,-85.8847094016,37.29992674,459.30355829452645
1049,1049,1049,1049,1049,21101,Henderson,Kentucky,-87.5731516422,37.7958423573,445.50095710971357
1050,1050,1050,1050,1050,21103,Henry,Kentucky,-85.1189299735,38.448468036,377.50526358844456
1051,1051,1051,1051,1051,21105,Hickman,Kentucky,-88.9762156953,36.6781704977,586.7579427992198
1052,1052,1052,1052,1052,21107,Hopkins,Kentucky,-87.540842137,37.3088201365,466.7585704047845
1053,1053,1053,1053,1053,21109,Jackson,Kentucky,-84.0057660473,37.4197763873,475.7592507839653
1054,1054,1054,1054,1054,21111,Jefferson,Kentucky,-85.6591577058,38.1871910002,429.819776883042
1055,1055,1055,1055,1055,21113,Jessamine,Kentucky,-84.5809372528,37.872051318,446.1042759296628
1056,1056,1056,1056,1056,21115,Johnson,Kentucky,-82.8315397747,37.8466393565,481.14625559918613
1057,1057,1057,1057,1057,21117,Kenton,Kentucky,-84.5333168381,38.9334528592,471.1292623089104
1058,1058,1058,1058,1058,21119,Knott,Kentucky,-82.9541313398,37.3540523996,408.1945479986897
1059,1059,1059,1059,1059,21121,Knox,Kentucky,-83.854045282,36.8906660574,599.0622119053894
1060,1060,1060,1060,1060,21123,LaRue,Kentucky,,,195.45981654590128
1061,1061,1061,1061,1061,21125,Laurel,Kentucky,-84.11780032,37.1106705529,477.1215215367828
1062,1062,1062,1062,1062,21127,Lawrence,Kentucky,-82.7347546613,38.0678786159,377.48056008822334
1063,1063,1063,1063,1063,21129,Lee,Kentucky,-83.7162777687,37.5947979696,532.7701160521439
1064,1064,1064,1064,1064,21131,Leslie,Kentucky,-83.3811399511,37.0940663146,450.406923491419
1065,1065,1065,1065,1065,21133,Letcher,Kentucky,-82.8552822542,37.1211921397,530.8097578783245
1066,1066,1066,1066,1066,21135,Lewis,Kentucky,-83.3780560683,38.5315416285,391.74451962357455
1067,1067,1067,1067,1067,21137,Lincoln,Kentucky,-84.6608453633,37.4553667663,484.93941029761254
1068,1068,1068,1068,1068,21139,Livingston,Kentucky,-88.3538137781,37.2097032695,568.4302782952072
1069,1069,1069,1069,1069,21141,Logan,Kentucky,-86.8789382363,36.8596987837,399.8485548348917
1070,1070,1070,1070,1070,21143,Lyon,Kentucky,-88.0832815032,37.0191301368,519.7629314516588
1071,1071,1071,1071,1071,21145,McCracken,Kentucky,-88.71271926,37.0540793189,521.1005158596536
1072,1072,1072,1072,1072,21147,McCreary,Kentucky,-84.4841745377,36.7371415587,493.01968735057665
1073,1073,1073,1073,1073,21149,McLean,Kentucky,-87.2636042463,37.5291899516,561.5573631991681
1074,1074,1074,1074,1074,21151,Madison,Kentucky,-84.2779980048,37.7201835062,484.3759310456295
1075,1075,1075,1075,1075,21153,Magoffin,Kentucky,-83.0649145355,37.7064741502,490.0044963689968
1076,1076,1076,1076,1076,21155,Marion,Kentucky,-85.2696313766,37.5525344711,512.2365018595893
1077,1077,1077,1077,1077,21157,Marshall,Kentucky,-88.3293805253,36.8834465874,487.91320154855475
1078,1078,1078,1078,1078,21159,Martin,Kentucky,-82.5132925147,37.8015772072,474.07150333952563
1079,1079,1079,1079,1079,21161,Mason,Kentucky,-83.8242451537,38.5951729912,494.9341213686349
1080,1080,1080,1080,1080,21163,Meade,Kentucky,-86.2171786433,37.9698391666,364.16595080838823
1081,1081,1081,1081,1081,21165,Menifee,Kentucky,-83.5988719199,37.9413779683,454.2717448507599
1082,1082,1082,1082,1082,21167,Mercer,Kentucky,-84.8744366862,37.8110307874,586.081814812821
1083,1083,1083,1083,1083,21169,Metcalfe,Kentucky,-85.6292510918,36.9905417852,458.8972218985613
1084,1084,1084,1084,1084,21171,Monroe,Kentucky,-85.7165195846,36.712180279,391.95911760652444
1085,1085,1085,1085,1085,21173,Montgomery,Kentucky,-83.913088975,38.0335228018,488.54918125449433
1086,1086,1086,1086,1086,21175,Morgan,Kentucky,-83.2588931268,37.9222809093,572.5725722216046
1087,1087,1087,1087,1087,21177,Muhlenberg,Kentucky,-87.142041664,37.2157922672,372.8797685564329
1088,1088,1088,1088,1088,21179,Nelson,Kentucky,-85.4659885855,37.805131267,559.4350615250165
1089,1089,1089,1089,1089,21181,Nicholas,Kentucky,-84.0153305006,38.3355978163,391.08094283464953
1090,1090,1090,1090,1090,21183,Ohio,Kentucky,-86.8488901965,37.478191684,415.4632724321218
1091,1091,1091,1091,1091,21185,Oldham,Kentucky,-85.4483655316,38.3994422236,508.5588418747584
1092,1092,1092,1092,1092,21187,Owen,Kentucky,-84.8281098255,38.5196362585,589.2315200613036
1093,1093,1093,1093,1093,21189,Owsley,Kentucky,-83.6831118762,37.4192050035,429.22652890877544
1094,1094,1094,1094,1094,21191,Pendleton,Kentucky,-84.3602721797,38.6956276543,354.34701510901334
1095,1095,1095,1095,1095,21193,Perry,Kentucky,-83.2214816028,37.2442933233,408.1340066609787
1096,1096,1096,1096,1096,21195,Pike,Kentucky,-82.3958631537,37.4690483094,360.4142405785102
1097,1097,1097,1097,1097,21197,Powell,Kentucky,-83.823774583,37.8311453235,513.8753988888967
1098,1098,1098,1098,1098,21199,Pulaski,Kentucky,-84.5771762961,37.1039268916,424.768724149288
1099,1099,1099,1099,1099,21201,Robertson,Kentucky,-84.0520241975,38.5188144389,487.1356920489669
1100,1100,1100,1100,1100,21203,Rockcastle,Kentucky,-84.3159414648,37.3651781719,451.0230557514916
1101,1101,1101,1101,1101,21205,Rowan,Kentucky,-83.4210754055,38.1962558627,557.1867074519123
1102,1102,1102,1102,1102,21207,Russell,Kentucky,-85.0586875538,36.991034312,440.0495549686372
1103,1103,1103,1103,1103,21209,Scott,Kentucky,-84.5839338937,38.291547316,392.7264433482028
1104,1104,1104,1104,1104,21211,Shelby,Kentucky,-85.1947770123,38.2154382436,369.2043577171332
1105,1105,1105,1105,1105,21213,Simpson,Kentucky,-86.582320534,36.7419423399,424.88925899427807
1106,1106,1106,1106,1106,21215,Spencer,Kentucky,-85.3278488189,38.0325101344,528.2147510742855
1107,1107,1107,1107,1107,21217,Taylor,Kentucky,-85.3278346717,37.3664545067,556.4388854770066
1108,1108,1108,1108,1108,21219,Todd,Kentucky,-87.1791532892,36.8355562279,591.0669698106196
1109,1109,1109,1109,1109,21221,Trigg,Kentucky,-87.8733713765,36.8063197395,419.2055537506188
1110,1110,1110,1110,1110,21223,Trimble,Kentucky,-85.3375681071,38.6130327476,372.4563662128044
1111,1111,1111,1111,1111,21225,Union,Kentucky,-87.9453835494,37.6584480026,395.4595454560039
1112,1112,1112,1112,1112,21227,Warren,Kentucky,-86.4237993498,36.9935767676,590.281630621353
1113,1113,1113,1113,1113,21229,Washington,Kentucky,-85.1747465425,37.753378564,472.34817367398733
1114,1114,1114,1114,1114,21231,Wayne,Kentucky,-84.828631199,36.8012652397,380.93522392974967
1115,1115,1115,1115,1115,21233,Webster,Kentucky,-87.6831570963,37.5184174771,563.1009821459012
1116,1116,1116,1116,1116,21235,Whitley,Kentucky,-84.145177727,36.7580732628,427.8502124406651
1117,1117,1117,1117,1117,21237,Wolfe,Kentucky,-83.4931751504,37.7393195914,527.771477022955
1118,1118,1118,1118,1118,21239,Woodford,Kentucky,-84.7436031459,38.0423908286,451.2078213433532
1119,1119,1119,1119,1119,22001,Acadia,Louisiana,-92.4119791169,30.2905333588,201.6091258266379
1120,1120,1120,1120,1120,22003,Allen,Louisiana,-92.8278792297,30.6528705338,393.9740779809306
1121,1121,1121,1121,1121,22005,Ascension,Louisiana,-90.9112912896,30.2035444978,342.50010207695954
1122,1122,1122,1122,1122,22007,Assumption,Louisiana,-91.0625868595,29.9007722759,294.3454933853792
1123,1123,1123,1123,1123,22009,Avoyelles,Louisiana,-92.001376741,31.07624372,415.0743732938446
1124,1124,1124,1124,1124,22011,Beauregard,Louisiana,-93.343338993,30.6484687349,212.79010429008557
1125,1125,1125,1125,1125,22013,Bienville,Louisiana,-93.0559517637,32.3472191955,268.3512292938767
1126,1126,1126,1126,1126,22015,Bossier,Louisiana,-93.6050459212,32.6789310276,345.7315624415439
1127,1127,1127,1127,1127,22017,Caddo,Louisiana,-93.8823968489,32.5801941764,422.2308481483623
1128,1128,1128,1128,1128,22019,Calcasieu,Louisiana,-93.3579451616,30.2292239003,363.4777657872763
1129,1129,1129,1129,1129,22021,Caldwell,Louisiana,-92.1166058761,32.0922715486,406.70166285933504
1130,1130,1130,1130,1130,22023,Cameron,Louisiana,-93.1988964755,29.8468719706,405.64740790996166
1131,1131,1131,1131,1131,22025,Catahoula,Louisiana,-91.8470716058,31.6661684568,430.2843334399196
1132,1132,1132,1132,1132,22027,Claiborne,Louisiana,-92.9957332424,32.822693435,413.66926477651907
1133,1133,1133,1133,1133,22029,Concordia,Louisiana,-91.6400549956,31.445835936,442.384289378895
1134,1134,1134,1134,1134,22031,De,Louisiana,,,110.12051678397644
1135,1135,1135,1135,1135,22033,East,Louisiana,,,151.42644865245697
1136,1136,1136,1136,1136,22035,East,Louisiana,,,109.8607457486568
1137,1137,1137,1137,1137,22037,East,Louisiana,,,156.59660469709618
1138,1138,1138,1138,1138,22039,Evangeline,Louisiana,-92.4059042007,30.7289364182,360.6573719945561
1139,1139,1139,1139,1139,22041,Franklin,Louisiana,-91.6737652244,32.1332163406,402.86781288402915
1140,1140,1140,1140,1140,22043,Grant,Louisiana,-92.5595204513,31.599703679,449.1065033818103
1141,1141,1141,1141,1141,22045,Iberia,Louisiana,-91.7630555512,29.7564998487,276.2071045492468
1142,1142,1142,1142,1142,22047,Iberville,Louisiana,-91.3493631932,30.2584988738,271.5587681403796
1143,1143,1143,1143,1143,22049,Jackson,Louisiana,-92.5577401117,32.3020349252,268.0994422555925
1144,1144,1144,1144,1144,22051,Jefferson,Louisiana,-90.0977653992,29.6774585804,315.9496183475842
1145,1145,1145,1145,1145,22053,Jefferson,Louisiana,-90.0977653992,29.6774585804,332.08570440216556
1146,1146,1146,1146,1146,22055,Lafayette,Louisiana,-92.0638821244,30.2067729534,445.13573717281986
1147,1147,1147,1147,1147,22057,Lafourche,Louisiana,-90.402594527,29.5003322407,448.2119735533779
1148,1148,1148,1148,1148,22059,LaSalle,Louisiana,-92.1604365033,31.6767316888,217.39621285457747
1149,1149,1149,1149,1149,22061,Lincoln,Louisiana,-92.6648152839,32.6016373737,309.16578428924674
1150,1150,1150,1150,1150,22063,Livingston,Louisiana,-90.7279074417,30.4401362441,392.7747117470161
1151,1151,1151,1151,1151,22065,Madison,Louisiana,-91.2425796995,32.3644009947,363.1825853110778
1152,1152,1152,1152,1152,22067,Morehouse,Louisiana,-91.801797046,32.8202181268,457.29999505384023
1153,1153,1153,1153,1153,22069,Natchitoches,Louisiana,-93.0962433857,31.7235401557,256.7830816025007
1154,1154,1154,1154,1154,22071,Orleans,Louisiana,-89.928127921,30.0686436991,360.653035525443
1155,1155,1155,1155,1155,22073,Ouachita,Louisiana,-92.1548701323,32.4783131468,404.74094265650206
1156,1156,1156,1156,1156,22075,Plaquemines,Louisiana,-89.4819150635,29.3806620653,262.8797500505833
1157,1157,1157,1157,1157,22077,Pointe,Louisiana,,,117.46684069973828
1158,1158,1158,1158,1158,22079,Rapides,Louisiana,-92.5331996257,31.1986202778,449.7082306764962
1159,1159,1159,1159,1159,22081,Red,Louisiana,,,186.986545190481
1160,1160,1160,1160,1160,22083,Richland,Louisiana,-91.7634818429,32.4177916678,388.2088022248678
1161,1161,1161,1161,1161,22085,Sabine,Louisiana,-93.5546968685,31.5640129586,200.26204122538346
1162,1162,1162,1162,1162,22087,St.,Louisiana,,,131.87559086760513
1163,1163,1163,1163,1163,22089,St.,Louisiana,,,118.79161847613446
1164,1164,1164,1164,1164,22091,St.,Louisiana,,,127.18770470468962
1165,1165,1165,1165,1165,22093,St.,Louisiana,,,117.17304462811896
1166,1166,1166,1166,1166,22095,St.,Louisiana,,,100.51951705060384
1167,1167,1167,1167,1167,22097,St.,Louisiana,,,198.1604748796812
1168,1168,1168,1168,1168,22099,St.,Louisiana,,,189.73546185155692
1169,1169,1169,1169,1169,22101,St.,Louisiana,,,185.964392698444
1170,1170,1170,1170,1170,22103,St.,Louisiana,,,181.1480291325123
1171,1171,1171,1171,1171,22105,Tangipahoa,Louisiana,-90.4056805267,30.6266523214,370.25340377956275
1172,1172,1172,1172,1172,22107,Tensas,Louisiana,-91.3400729965,32.0016607751,405.5385651672509
1173,1173,1173,1173,1173,22109,Terrebonne,Louisiana,-90.8376399064,29.3374418892,341.33961909228105
1174,1174,1174,1174,1174,22111,Union,Louisiana,-92.3748055749,32.8318884986,359.45298735701476
1175,1175,1175,1175,1175,22113,Vermilion,Louisiana,-92.304282947,29.8093893174,270.488698729541
1176,1176,1176,1176,1176,22115,Vernon,Louisiana,-93.1841466986,31.1082936995,306.1673629709208
1177,1177,1177,1177,1177,22117,Washington,Louisiana,-90.0405268831,30.8533433125,313.2813889540676
1178,1178,1178,1178,1178,22119,Webster,Louisiana,-93.3349833098,32.7134544164,220.56414398305853
1179,1179,1179,1179,1179,22121,West,Louisiana,,,167.92819085393035
1180,1180,1180,1180,1180,22123,West,Louisiana,,,101.8540558932977
1181,1181,1181,1181,1181,22125,West,Louisiana,,,184.64588557370223
1182,1182,1182,1182,1182,22127,Winn,Louisiana,-92.6367652262,31.944249197,360.6717236522711
1183,1183,1183,1183,1183,23001,Androscoggin,Maine,-70.206444997,44.1658484298,391.7706018651822
1184,1184,1184,1184,1184,23003,Aroostook,Maine,-68.5988785527,46.6588181292,419.27258028701897
1185,1185,1185,1185,1185,23005,Cumberland,Maine,-70.3302006275,43.8060821062,388.3706058195253
1186,1186,1186,1186,1186,23007,Franklin,Maine,-70.4440737272,44.9741566636,490.8554783055408
1187,1187,1187,1187,1187,23009,Hancock,Maine,-68.3682079676,44.5628867649,354.36793211469194
1188,1188,1188,1188,1188,23011,Kennebec,Maine,-69.767264396,44.4091601365,575.8032613846731
1189,1189,1189,1189,1189,23013,Knox,Maine,-69.015547485,44.0272987421,449.4209286584448
1190,1190,1190,1190,1190,23015,Lincoln,Maine,-69.5257592569,43.997787332,484.55785874564447
1191,1191,1191,1191,1191,23017,Oxford,Maine,-70.7565745217,44.499782046,428.75058162488176
1192,1192,1192,1192,1192,23019,Penobscot,Maine,-68.6494281289,45.4005123213,382.68320073415185
1193,1193,1193,1193,1193,23021,Piscataquis,Maine,-69.2845234425,45.8373643273,417.557596099037
1194,1194,1194,1194,1194,23023,Sagadahoc,Maine,-69.8393089562,43.9117268938,594.0665724920914
1195,1195,1195,1195,1195,23025,Somerset,Maine,-69.9588160836,45.5138551635,423.4582072655008
1196,1196,1196,1196,1196,23027,Waldo,Maine,-69.1218807819,44.4852469436,539.2452491475334
1197,1197,1197,1197,1197,23029,Washington,Maine,-67.6090594873,44.9694591011,469.61698525918496
1198,1198,1198,1198,1198,23031,York,Maine,-70.6701460671,43.4292261998,522.1552423199155
1199,1199,1199,1199,1199,24001,Allegany,Maryland,-78.6975385506,39.6214732187,387.27305003889563
1200,1200,1200,1200,1200,24003,Anne,Maryland,,,167.37839211779928
1201,1201,1201,1201,1201,24005,Baltimore,Maryland,-76.610646905,39.3009797143,529.3854510870686
1202,1202,1202,1202,1202,24009,Calvert,Maryland,-76.5305644689,38.5347120041,434.08493430667005
1203,1203,1203,1203,1203,24011,Caroline,Maryland,-75.8316009642,38.8717218127,370.60140360340097
1204,1204,1204,1204,1204,24013,Carroll,Maryland,-77.0225227247,39.5628541642,420.47815515430904
1205,1205,1205,1205,1205,24015,Cecil,Maryland,-75.9481069728,39.5624202546,525.8277656258501
1206,1206,1206,1206,1206,24017,Charles,Maryland,-77.0134840998,38.4736812339,554.5295858456568
1207,1207,1207,1207,1207,24019,Dorchester,Maryland,-76.0833253109,38.4226080428,484.775654948584
1208,1208,1208,1208,1208,24021,Frederick,Maryland,-77.3979843347,39.4722125305,501.6683062013944
1209,1209,1209,1209,1209,24023,Garrett,Maryland,-79.2729932831,39.5288947088,581.5715519733313
1210,1210,1210,1210,1210,24025,Harford,Maryland,-76.2988753861,39.5364361834,386.9665074823378
1211,1211,1211,1211,1211,24027,Howard,Maryland,-76.9311943444,39.2507169303,462.6823677239594
1212,1212,1212,1212,1212,24029,Kent,Maryland,-76.0958206019,39.2356038944,394.66050721925245
1213,1213,1213,1213,1213,24031,Montgomery,Maryland,-77.2042373226,39.1363621482,422.5563467172044
1214,1214,1214,1214,1214,24033,Prince,Maryland,,,159.0210731964179
1215,1215,1215,1215,1215,24035,Queen,Maryland,,,188.953705139121
1216,1216,1216,1216,1216,24037,St.,Maryland,,,110.0461550300366
1217,1217,1217,1217,1217,24039,Somerset,Maryland,-75.8534705783,38.080066116,449.04651424233737
1218,1218,1218,1218,1218,24041,Talbot,Maryland,-76.1786170603,38.7491001783,399.01897841953183
1219,1219,1219,1219,1219,24043,Washington,Maryland,-77.8139806631,39.6036746811,540.2969253268784
1220,1220,1220,1220,1220,24045,Wicomico,Maryland,-75.6315310797,38.3694102763,485.4984324996117
1221,1221,1221,1221,1221,24047,Worcester,Maryland,-75.2966708247,38.2164999843,407.67130759322066
1222,1222,1222,1222,1222,24510,Baltimore,Maryland,-76.610646905,39.3009797143,359.4756150505475
1223,1223,1223,1223,1223,25001,Barnstable,Massachusetts,-70.2381374923,41.7734492735,362.3209141050628
1224,1224,1224,1224,1224,25003,Berkshire,Massachusetts,-73.2064122879,42.3706766098,467.9043781558793
1225,1225,1225,1225,1225,25005,Bristol,Massachusetts,-71.0885008559,41.7570882119,408.69223167328056
1226,1226,1226,1226,1226,25007,Dukes,Massachusetts,-70.6987715777,41.3887747357,463.01951223480137
1227,1227,1227,1227,1227,25009,Essex,Massachusetts,-70.8679199556,42.638915376,599.3353960342332
1228,1228,1228,1228,1228,25011,Franklin,Massachusetts,-72.5918576846,42.5831156958,394.1222615805929
1229,1229,1229,1229,1229,25013,Hampden,Massachusetts,-72.6316491133,42.1351123414,590.0802901985769
